headline,date,doc_type,material_type,section,keywords,source,news_desk,word_count
"Marlee Stesin, Ezra Margolin",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,247
"Anna Reddicliffe, William Biggar Jr.",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,325
"Lucia Orejarena, Coby Wittman",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,214
"Lauren Kuhn, Alexander Bauman",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,226
"Kate Edwards, Joey Serxner",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,257
"Julianne Tarallo, Kevin McAlister",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,196
"Peter Dubrowski, Thomas Kessler",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,302
Quotation of the Day: Armchair Forecasters and a Wobbly Dorian Stymie Meteorologists,2019-09-01,article,Quote,,[],The New York Times,Summary,46
"Caroline Sonett, Isaac Assor",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,314
"Carla Palma, Bryan Mendiola",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,216
"Lara Kanitra, Kevin Kozlowski",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,202
"Megan Govin, Gregory Johnson",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,242
"Catherine Roedel, John Ross",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,234
"Cessie Cerrato-Jorge, Manuel Cabrera",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,136
"Yi-Mei Truxes, Gray Reinhard",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,218
"Roshini Kuriakose, Jimson Mullakary",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,217
"John Dey, Philip Tizzani",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,154
"Michihito Osawa, Stuart Appelbaum",2019-09-01,article,News,,['Weddings and Engagements'],The New York Times,Society,202
"Corrections: September 1, 2019",2019-09-01,article,Correction,,[],The New York Times,Corrections,276
What’s on TV Sunday: ‘Horrible Bosses’ and ‘Juno’,2019-09-01,article,News,,"['Movies', 'Television']",The New York Times,Culture,482
"No Matter How You Slice It, a Stealthy Backhand Still Works",2019-09-01,article,News,,"['Tennis', 'United States Open (Tennis)']",The New York Times,Sports,1253
A Once-in-a-Lifetime Reporting Dilemma: Should I Take My Clothes Off?,2019-09-01,article,News,,"['Nudism and Nudity', 'Politics and Government']",The New York Times,Insider,755
‘He Debated Whether to Simply Accept That the Pillow Was Gone’,2019-09-01,article,News,,[],The New York Times,Metropolitan,815
"For Tennis Greats, the U.S. Open Is the Reunion That Can’t Be Missed",2019-09-01,article,News,,"['United States Open (Tennis)', 'Tennis']",The New York Times,Sports,1174
The Amazing Treasure Trove of Bill Cunningham,2019-09-01,article,News,,"['Fashion and Apparel', 'Photography']",The New York Times,Styles,1600
A Different View of the Afghan War Yields the Same Grim Truth,2019-09-01,article,Review,,['Books and Literature'],The New York Times,BookReview,618
"The Best Movies and TV Shows Coming to Netflix, Amazon and More in September",2019-09-01,article,News,,"['Television', 'Movies', 'Documentary Films and Programs']",The New York Times,Culture,1447
The Gillibrand Test Case for Women in Politics,2019-09-01,article,News,,"['Presidential Election of 2020', 'Women and Girls', 'Discrimination', ""Women's Rights""]",The New York Times,Politics,1453
"Homes That Sold for Around $1,500,000",2019-09-01,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,437
"Cooking Eggs in the Morning and Shucking Oysters at Night, Thanks to an App",2019-09-01,article,News,,"['Labor and Jobs', 'Freelancing, Self-Employment and Independent Contracting', 'Restaurants', 'Mobile Applications', 'Wages and Salaries', 'Chefs', 'Shortages', 'Hiring and Promotion']",The New York Times,Business,1274
Hong Kong Protesters Squeeze Access to the Airport,2019-09-01,article,News,,"['Demonstrations, Protests and Riots', 'Hong Kong Protests (2019)', 'Stations and Terminals (Passenger)']",The New York Times,Foreign,1343
Taliban Attack Second Afghan City in 2 Days as Peace Deal Nears,2019-09-01,article,News,,"['Terrorism', 'Afghanistan War (2001- )', 'Attacks on Police', 'Politics and Government']",The New York Times,Foreign,931
Matt Tyrnauer: Chronicler of Trump’s Mentor Roy Cohn,2019-09-01,article,News,,"['Movies', 'United States Politics and Government', 'Documentary Films and Programs']",The New York Times,Styles,2301
‘Steven Universe’ Evolves from 11-Minute Shorts to a 90-Minute Musical,2019-09-01,article,News,,"['Television', 'Homosexuality and Bisexuality', 'ANIMATED FILMS']",The New York Times,Culture,1088
"Storm Slams into Bahamas, and Menaces Florida",2019-09-01,article,News,,['Hurricane Dorian (2019)'],The New York Times,National,2599
"In Republican-Leaning Districts, Lawmakers Shy Away From Broaching Impeachment",2019-09-01,article,News,,"['United States Politics and Government', 'Impeachment', 'Elections, House of Representatives']",The New York Times,Washington,1388
A Storm Expert’s View: Dorian’s Damage Remains Impossible to Predict,2019-09-01,article,News,,"['Hurricane Dorian (2019)', 'Evacuations and Evacuees']",The New York Times,National,708
Hurricane Dorian Batters Bahamas as ‘Catastrophic’ Storm,2019-09-01,article,News,,"['Hurricanes and Tropical Storms', 'Hurricane Dorian (2019)']",The New York Times,Foreign,1341
Put Your Greens to Work,2019-09-01,article,News,,['Cooking and Cookbooks'],The New York Times,Dining,651
2019 U.S. Open: Matches to Watch on Sunday,2019-09-01,article,News,,"['United States Open (Tennis)', 'Tennis']",The New York Times,Sports,805
The Week in Business: A Breakthrough Ruling on Opioids,2019-09-01,article,News,,"['International Trade and World Market', 'Recession and Depression', 'Banking and Financial Institutions', 'Great Britain Withdrawal from EU (Brexit)', 'Stocks and Bonds', 'Opioids and Opiates', 'Trump Tax Returns', 'Initial Public Offerings']",The New York Times,SundayBusiness,730
West Texas Shooting Spree Terrorized Two Towns and Killed 7,2019-09-01,article,News,,"['Midland-Odessa, Tex, Shooting (2019)', 'Mass Shootings']",The New York Times,National,1951
Our Andes Bureau Chief on the One Thing Every Correspondent Prays For in an Emergency,2019-09-01,article,News,,"['News and News Media', 'Newspapers']",The New York Times,NewsDesk,957
"Woman Gave Birth in Denver Jail Cell Alone, Lawsuit Says",2019-09-01,article,News,,"['Prisons and Prisoners', 'Pregnancy and Childbirth', 'Suits and Litigation (Civil)']",The New York Times,Express,622
"Clora Bryant, Trumpeter and Pillar of L.A. Jazz Scene, Dies at 92",2019-09-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Jazz', 'Women and Girls', 'Discrimination']",The New York Times,Obits,1366
An Hourly Worker’s Questions for the President,2019-09-01,article,Letter,,['Labor and Jobs'],The New York Times,Letters,344
"Edda Servi Machlin, 93, Champion of Italian Jewish Cuisine, Dies",2019-09-01,article,Obituary (Obit),,"['Jews and Judaism', 'Cooking and Cookbooks', 'Italian Food (Cuisine)', 'Deaths (Obituaries)', 'Holocaust and the Nazi Era', 'World War II (1939-45)']",The New York Times,Obits,972
The Use of Personality Tests in the Workplace,2019-09-01,article,Letter,,"['Workplace Environment', 'Psychology and Psychologists']",The New York Times,Letters,386
The High School Course Beijing Accuses of Radicalizing Hong Kong,2019-09-01,article,News,,"['Education (K-12)', 'Demonstrations, Protests and Riots', 'Freedom of Speech and Expression', 'Extradition']",The New York Times,Foreign,1351
"How Many Humps on a Camel? In Kazakhstan, It’s Complicated",2019-09-01,article,News,,"['Camels', 'Deserts', 'Dairy Products', 'Milk', 'Agriculture and Farming', 'Breeding of Animals']",The New York Times,Foreign,834
Why Some Labor Unions Are Holding Back on 2020 Endorsements,2019-09-01,article,News,,"['Organized Labor', 'Endorsements', 'Presidential Election of 2020', 'United States Politics and Government']",The New York Times,Politics,1756
Oakland’s Closer Goes by His Own Book,2019-09-01,article,News,,['Baseball'],The New York Times,Sports,910
‘Saaho’ Review: Mayhem on an International Scale,2019-09-01,article,Review,,['Movies'],The New York Times,Culture,403
"As Grass-Roots Labor Activism Rises, Will Unions Take Advantage?",2019-09-01,article,News,,"['Organized Labor', 'Strikes', 'Labor and Jobs', 'Law and Legislation', 'Car Services and Livery Cabs', 'Computer and Video Games']",The New York Times,Business,1593
Serena Williams Wins as Her Half of the U.S. Open Draw Thins Out,2019-09-01,article,News,,"['United States Open (Tennis)', 'Tennis']",The New York Times,Sports,915
‘Angel Has Fallen’ Keeps Its Lead,2019-09-01,article,News,,"['Movies', 'Labor Day']",The New York Times,Culture,352
"Nicolás Leoz, FIFA Official Charged in Corruption Scandal, Dies at 90",2019-09-01,article,Obituary (Obit),,"['Soccer', 'Deaths (Obituaries)', 'Corruption (Institutional)']",The New York Times,Obits,719
Dorian Hits Bahamas and Threatens U.S.,2019-09-01,multimedia,Video,,['Hurricane Dorian (2019)'],The New York Times,,0
The Last Single-Screen Theater in New York Goes Dark,2019-09-01,article,News,,"['Movies', 'Theaters (Buildings)']",The New York Times,Metro,844
Naomi Osaka Salvages Another Awkward Moment at the U.S. Open,2019-09-01,article,News,,"['United States Open (Tennis)', 'Tennis']",The New York Times,Sports,1008
Hezbollah Hits Back at Israeli Army but Without Casualties,2019-09-01,article,News,,"['Defense and Military Forces', 'Politics and Government']",The New York Times,Foreign,584
"In Poland, Where History Is a Weapon, Leaders Commemorate World War II",2019-09-01,article,News,,"['World War II (1939-45)', 'Historic Buildings and Sites', 'Museums']",The New York Times,Foreign,1249
"At Arsenal, Rewriting the Story May Take a Bit More Time",2019-09-01,article,News,,['Soccer'],The New York Times,Sports,1428
"Barbara Probst Solomon, Who Wrote of Spain Under Franco, Dies at 90",2019-09-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Books and Literature', 'Writing and Writers']",The New York Times,Obits,1241
Sogyal Rinpoche Dies; Tibetan Buddhist Lama Felled by Abuse Accusations,2019-09-01,article,Obituary (Obit),,"['Buddhism', 'Deaths (Obituaries)']",The New York Times,Obits,843
Texas Is a Leader in Mass Shootings. Why Is the Governor Silent?,2019-09-01,article,Op-Ed,,"['Mass Shootings', 'Midland-Odessa, Tex, Shooting (2019)', 'State Legislatures', 'Gun Control', 'El Paso, Tex, Shooting (2019)', 'Sutherland Springs, Tex, Shooting (2017)']",The New York Times,OpEd,1208
Racist and Anti-Semitic Graffiti Shock a Beachfront Oasis,2019-09-01,article,News,,"['ANTI-SEMITISM', 'Graffiti', 'Race and Ethnicity', 'Vandalism', 'Hate Crimes', 'Organizations, Societies and Clubs', 'Discrimination', 'Blacks', 'Black People']",The New York Times,Metro,697
U.S. Open Fines Mike Bryan for Making Gun Gesture to a Line Judge,2019-09-01,article,News,,"['United States Open (Tennis)', 'Tennis', 'Officiating (Sports)']",The New York Times,Sports,402
"German Far Right Makes Election Gains, but Falls Short of Victory",2019-09-01,article,News,,"['Elections', 'Politics and Government', 'Neo Nazi Groups']",The New York Times,Foreign,974
Hollywood’s Shaky Summer Box Office Points to Larger Issues,2019-09-01,article,News,,"['Movies', 'Video Recordings, Downloads and Streaming', 'Prices (Fares, Fees and Rates)']",The New York Times,Business,1466
Justin Verlander Joins the Three-No-Hitter Club,2019-09-01,article,News,,['Baseball'],The New York Times,Sports,770
Summer Olympics Contest,2019-09-01,article,News,,['Crossword Puzzles'],The New York Times,Games,348
One Job Is Better Than Two,2019-09-01,article,Editorial,,"['Labor and Jobs', 'Fast Food Industry', 'Income Inequality']",The New York Times,Editorial,932
"Down, 4-3, Yankees Club Two Solo Homers in the 9th",2019-09-01,article,News,,['Baseball'],The New York Times,Sports,770
"‘This Will Teach You Next Time,’ 911 Dispatcher Told Arkansas Woman Who Later Drowned",2019-09-01,article,News,,"['Drownings', 'Floods', 'Nine-One-One (911) (Emergency Phone Number)', 'Rescues']",The New York Times,Express,793
A Change Is Gonna Come,2019-09-01,article,Op-Ed,,"['Autumn (Season)', 'Seasons and Months', 'Birds', 'Politics and Government']",The New York Times,OpEd,940
That Beloved Hospital? It’s Driving Up Health Care Costs,2019-09-01,article,Op-Ed,,"['Health Insurance and Managed Care', 'Hospitals', 'Campaign Finance', 'Prices (Fares, Fees and Rates)', 'Presidential Election of 2020', 'United States Politics and Government']",The New York Times,OpEd,1244
Seahawks Acquire Jadeveon Clowney From the Texans,2019-09-01,article,News,,['Football'],The New York Times,Sports,446
Quotation of the Day: Osaka’s Credo: ‘Do It From the Heart’,2019-09-02,article,Quote,,[],The New York Times,Summary,68
Texas Shooting Brings New Urgency to Gun Debate in Congress,2019-09-02,article,News,,"['Mass Shootings', 'Gun Control', 'United States Politics and Government', 'Law and Legislation', 'Midland-Odessa, Tex, Shooting (2019)', 'Dayton, Ohio, Shooting (2019)', 'El Paso, Tex, Shooting (2019)']",The New York Times,Washington,1459
"Corrections: September 2, 2019",2019-09-02,article,Correction,,[],The New York Times,Summary,0
Italy’s Politics Go to the Beach,2019-09-02,article,News,,"['Immigration and Emigration', 'Middle East and Africa Migrant Crisis', 'Politics and Government', 'Beaches', 'Counterfeit Merchandise']",The New York Times,Foreign,1209
"‘Succession’ Season 2, Episode 4 Recap: The Normo Conquest",2019-09-02,article,Review,,['Television'],The New York Times,Culture,1203
"‘The Affair’ Season 5, Episode 2 Recap: Risky Moves",2019-09-02,article,Review,,['Television'],The New York Times,Culture,1156
Team ‘McCoco’ Takes a Turn in the Spotlight,2019-09-02,article,News,,"['Tennis', 'United States Open (Tennis)']",The New York Times,Sports,735
"Novak Djokovic, Hampered by Injury, Is Out of the U.S. Open",2019-09-02,article,News,,"['United States Open (Tennis)', 'Tennis']",The New York Times,Sports,893
"U.S. Will Drill With Southeast Asian Navies, Echoing Move by China",2019-09-02,article,News,,"['Defense and Military Forces', 'United States Defense and Military Forces']",The New York Times,Foreign,1187
"Hurricane Dorian Batters Bahamas, Killing at Least 5: ‘a Historic Tragedy’",2019-09-02,article,News,,['Hurricane Dorian (2019)'],The New York Times,Foreign,1752
What’s on TV Monday: ‘Steven Universe’ and ‘Untouchable’,2019-09-02,article,News,,"['Television', 'Movies']",The New York Times,Culture,482
"Along Hurricane Dorian’s Tortured Path, Millions Are United in Fear",2019-09-02,article,News,,"['Hurricanes and Tropical Storms', 'Hurricane Dorian (2019)']",The New York Times,National,1596
Weight-Loss Surgery May Reduce Heart Risks in People With Type 2 Diabetes,2019-09-02,article,News,,"['Bariatric Surgery', 'Diabetes', 'Obesity', 'Weight', 'Heart', 'Stroke', 'Surgery and Surgeons', 'your-feed-science']",The New York Times,Science,936
U.S.C. and the Art of Skating on Thin Ice,2019-09-02,article,News,,['Football (College)'],The New York Times,Sports,1320
Trump Administration Officials at Odds Over C.I.A.’s Role in Afghanistan,2019-09-02,article,News,,"['Terrorism', 'United States Defense and Military Forces', 'Afghanistan War (2001- )', 'United States Politics and Government', 'September 11 (2001)', 'United States International Relations', 'Espionage and Intelligence Services']",The New York Times,Washington,1509
"On the Job, 24 Hours a Day, 27 Days a Month",2019-09-02,article,News,,"['Home Health Care', 'Labor and Jobs', 'Wages and Salaries', ""Alzheimer's Disease"", 'Elderly', 'Nursing and Nurses']",The New York Times,Metro,3103
"Hong Kong Students Begin School Year With Gas Masks, Class Boycotts and Protests",2019-09-02,article,News,,"['Politics and Government', 'Hong Kong Protests (2019)', 'Demonstrations, Protests and Riots', 'Education (Secondary)', 'Colleges and Universities', 'Strikes']",The New York Times,Foreign,1183
Riot Police Officers Spread Across Hong Kong in Wake of Violence,2019-09-02,article,News,,"['Demonstrations, Protests and Riots', 'Hong Kong Protests (2019)', 'Police Brutality, Misconduct and Shootings', 'Transit Systems']",The New York Times,Foreign,1260
Ram Dass Is Ready to Die,2019-09-02,multimedia,Interactive Feature,,"['Drug Abuse and Traffic', 'Homosexuality and Bisexuality']",The New York Times,Magazine,0
The W.N.B.A. Is Putting On Some of the Best Pro Basketball in America,2019-09-02,article,News,,"['Basketball', 'Women and Girls', 'Athletics and Sports']",The New York Times,Magazine,7288
Interventions to Prevent Psychosis,2019-09-02,article,News,,"['Mental Health and Disorders', 'Schizophrenia', 'Psychiatry and Psychiatrists', 'Psychology and Psychologists', 'Colleges and Universities', 'Anxiety and Stress']",The New York Times,Well,1067
Some Like It Hot. Not Me.,2019-09-02,article,News,,"['Summer (Season)', 'your-feed-selfcare']",The New York Times,Styles,1004
"Mezcal by Women, and for Women’s Wallets",2019-09-02,article,News,,"['Music', 'Women and Girls', 'ALCOHOLIC BEVERAGES', 'Festivals']",The New York Times,Styles,633
"Make Shoes in U.S., or Pay Tariffs? A Footwear Company Seeks a Third Option",2019-09-02,article,News,,"['International Trade and World Market', 'Shoes and Boots', 'Customs (Tariff)', 'Sneakers', 'Factories and Manufacturing', 'United States Politics and Government']",The New York Times,Business,1506
What We Know About ‘Star Wars: The Rise of Skywalker’,2019-09-02,article,News,,['Movies'],The New York Times,Arts&Leisure,1105
"With Crowdfunding, Game Inventors Advance to Go",2019-09-02,article,News,,"['Games', 'Entrepreneurship', 'Crowdfunding (Internet)', 'Shopping and Retail', 'Inventions and Patents', 'Small Business']",The New York Times,Business,1205
‘Spice World’ & Me,2019-09-02,article,News,,"['Movies', 'Women and Girls', 'Pop and Rock Music']",The New York Times,Culture,1226
Blackbeard’s Ship Heads to Supreme Court in a Battle Over Another Sort of Piracy,2019-09-02,article,News,,"['Shipwrecks (Historic)', 'Copyrights and Copyright Violations', 'Video Recordings, Downloads and Streaming', 'Law and Legislation', 'Federal-State Relations (US)', 'Constitution (US)', 'Constitutional Amendments', 'Suits and Litigation (Civil)', 'United States Politics and Government']",The New York Times,Washington,949
The Studio That Turned Out to Be a Family Heirloom,2019-09-02,article,News,,"['Renting and Leasing (Real Estate)', 'Real Estate and Housing (Residential)', 'Families and Family Life']",The New York Times,RealEstate,891
The New Generation of Chefs Pushing Japanese Food in Unexpected Directions,2019-09-02,article,News,,"['Cooking and Cookbooks', 'Japanese Food (Cuisine)', 'Restaurants', 'Sushi', 'Chefs', 'Local Food', 'Japanese-Americans']",The New York Times,TStyle,2793
"After Times of Turmoil, ‘Transparent’ Goes Out Singing",2019-09-02,article,News,,['Television'],The New York Times,Arts&Leisure,1745
Summer’s Not Over Yet! 8 Ways to Extend Your Vacation,2019-09-02,article,News,,"['Travel and Vacations', 'Summer (Season)', 'Labor Day', 'Autumn (Season)']",The New York Times,Travel,1910
Does Joe Biden Want to Be Doing This?,2019-09-02,article,News Analysis,,"['Presidential Election of 2020', 'United States Politics and Government', 'Primaries and Caucuses', 'Polls and Public Opinion']",The New York Times,Politics,1886
"Mom and Dad, It’s My (Digital) Life",2019-09-02,article,Op-Ed,,"['Social Media', 'Children and Childhood', 'Parenting', 'Privacy']",The New York Times,OpEd,1509
The Dignity of Disabled Lives,2019-09-02,article,Op-Ed,,"['Disabilities', 'Human Rights and Human Rights Violations', 'Discrimination']",The New York Times,OpEd,2788
California University Steps In to Save Beloved Webcam,2019-09-02,article,News,,"['Colleges and Universities', 'Computers and the Internet', 'Video Recordings, Downloads and Streaming']",The New York Times,Express,471
Terror on Both Sides of the Rio Grande,2019-09-02,article,Op-Ed,,"['Terrorism', 'El Paso, Tex, Shooting (2019)', 'United States Politics and Government']",The New York Times,OpEd,970
Life in an Internet Shutdown: Crossing Borders for Email and Contraband SIM Cards,2019-09-02,article,News,,"['Computers and the Internet', 'Censorship', 'Politics and Government', 'Computer Network Outages', 'Wireless Communications', 'Economic Conditions and Trends']",The New York Times,Foreign,1651
‘Untouchable’ Review: A Documentary of the Harvey Weinstein Case,2019-09-02,article,Review,,"['#MeToo Movement', 'Sex Crimes', 'Sexual Harassment', 'Documentary Films and Programs']",The New York Times,Culture,343
Seven Photographers Share Images of Their Summers,2019-09-02,multimedia,Slideshow,,[],The New York Times,T Magazine,0
"So Long, Summer: 7 Photographers Remember the Season",2019-09-02,article,News,,"['Photography', 'Beaches']",The New York Times,TStyle,68
What to Do With a Day Off,2019-09-02,article,News,,[],The New York Times,Smarter Living,834
Teaching Resources for Bringing the World Into Your Classroom,2019-09-02,article,News,,"['Education (K-12)', 'Tests and Examinations', 'Reading and Writing Skills (Education)']",The New York Times,Learning,1249
Not Your Grandmother’s Embroidery,2019-09-02,article,News,,['Fashion and Apparel'],The New York Times,TStyle,868
2019 U.S. Open: Matches to Watch on Monday,2019-09-02,article,News,,"['United States Open (Tennis)', 'Tennis']",The New York Times,Sports,975
California Boat Fire Kills at Least 20; Haunting Pleas as Flames Erupt,2019-09-02,article,News,,"['Fires and Firefighters', 'Maritime Accidents and Safety', 'Deaths (Fatalities)', 'internal-national collaboration']",The New York Times,Express,1204
How The Times Uses FOIA to Obtain Information the Public Has a Right to Know,2019-09-02,article,News,,"['Freedom of Information Act', 'United States Politics and Government', 'Suits and Litigation (Civil)', 'News and News Media', 'Freedom of the Press', 'Newspapers']",The New York Times,NewsDesk,974
5 Dead in Bahamas After Powerful Hurricane Hits,2019-09-02,article,News,,"['Hurricane Dorian (2019)', 'Hurricanes and Tropical Storms', 'Weather']",The New York Times,National,2189
"Iran Acknowledges Space Center Blast, Days After Trump Shares Revealing Image",2019-09-02,article,News,,"['Politics and Government', 'Satellites', 'Classified Information and State Secrets', 'United States International Relations']",The New York Times,Foreign,439
Barbecue Ready,2019-09-02,article,News,,['Cooking and Cookbooks'],The New York Times,Dining,546
"And Now for Something Completely Different, in Women’s Tennis",2019-09-02,article,News,,"['United States Open (Tennis)', 'Tennis']",The New York Times,Sports,1274
"Should Work Be Passion, or Duty?",2019-09-02,article,Op-Ed,,"['Labor and Jobs', 'Philosophy']",The New York Times,OpEd,1452
White Barn Owls Thrive When Hunting in Bright Moonlight,2019-09-02,article,News,,"['Owls', 'Animal Behavior', 'Moon', 'Hunting and Trapping', 'your-feed-science']",The New York Times,Science,653
Fall’s Finely Tailored Overcoats,2019-09-02,article,News,,['Fashion and Apparel'],The New York Times,TStyle,80
"To Start Afghan Withdrawal, U.S. Would Pull 5,400 Troops in 135 Days",2019-09-02,article,News,,"['Afghanistan War (2001- )', 'United States Defense and Military Forces', 'Military Bases and Installations']",The New York Times,Foreign,771
"Retreating for the Summer, but Not Heading Backward",2019-09-02,article,News,,['Theater'],The New York Times,Culture,1951
How A.I. Is Constantly Evolving,2019-09-02,multimedia,Interactive Feature,,[],The New York Times,Technology,0
Don’t Eliminate Gifted Programs,2019-09-02,article,Letter,,"['Education (K-12)', 'Gifted Students', 'Segregation and Desegregation']",The New York Times,Letters,542
Tennis at the (Bathroom) Breaking Point,2019-09-02,article,News,,"['United States Open (Tennis)', 'Tennis', 'Bathrooms and Toilets']",The New York Times,Sports,1179
"2020 Democrats Demand Gun Control, but Differ on Tactics",2019-09-02,article,News,,"['Gun Control', 'Presidential Election of 2020', 'Mass Shootings', 'United States Politics and Government', 'Firearms']",The New York Times,Politics,1523
Hurricane Dorian: Airport Closures and Cancellations Multiply,2019-09-02,article,News,,"['AIRLINES AND AIRPLANES', 'Travel and Vacations', 'Hurricane Dorian (2019)', 'Hurricanes and Tropical Storms']",The New York Times,Travel,935
"Taylor Swift’s ‘Lover’ Is No. 1, but Falls Short of a Million Sales",2019-09-02,article,News,,['Pop and Rock Music'],The New York Times,Culture,473
Naomi Osaka Is Ousted From the U.S. Open by a Resurgent Belinda Bencic,2019-09-02,article,News,,"['Tennis', 'United States Open (Tennis)']",The New York Times,Sports,1255
Review: Public Works Finds the Heroism in ‘Hercules’,2019-09-02,article,Review,,['Theater'],The New York Times,Culture,1224
Masked Gunman Opens Fire on Police in Brooklyn Backyard,2019-09-02,article,News,,"['Murders, Attempted Murders and Homicides', 'Labor Day', 'Attacks on Police']",The New York Times,Metro,814
"Faced With Criticism, Trump Administration Reverses Abrupt End to Humanitarian Relief",2019-09-02,article,News,,"['Immigration and Emigration', 'Deportation']",The New York Times,National,549
A Debut Novel Reimagines the C.I.A.’s Efforts to Promote ‘Doctor Zhivago’,2019-09-02,article,Review,,['Books and Literature'],The New York Times,Culture,1041
"For Europe, the Threat of a No-Deal Brexit Comes at a Bad Time",2019-09-02,article,News,,"['Great Britain Withdrawal from EU (Brexit)', 'Recession and Depression', 'International Trade and World Market']",The New York Times,Business,1310
"North Korea Missile Tests, ‘Very Standard’ to Trump, Show Signs of Advancing Arsenal",2019-09-02,article,News,,"['Missiles and Missile Defense Systems', 'Nuclear Weapons', 'United States Defense and Military Forces', 'United States International Relations', 'Politics and Government', 'Defense and Military Forces', 'Embargoes and Sanctions', 'ARMS CONTROL AND LIMITATION AND DISARMAMENT', 'Military Bases and Installations']",The New York Times,Foreign,1918
Can Anyone Hold the Global Economy Together?,2019-09-02,article,Op-Ed,,"['United States Economy', 'Recession and Depression', 'International Trade and World Market', 'Banking and Financial Institutions', 'Protectionism (Trade)', 'Economic Conditions and Trends', 'Credit and Debt']",The New York Times,OpEd,948
A Plan to Diversify New York’s Segregated Schools,2019-09-02,article,Editorial,,"['Education (K-12)', 'Gifted Students', 'Segregation and Desegregation', 'Race and Ethnicity', 'ADMISSIONS STANDARDS', 'Hispanic-Americans', 'Blacks', 'Black People']",The New York Times,Editorial,1320
Why Has Trump’s Exceptional Corruption Gone Unchecked?,2019-09-02,article,Op-Ed,,"['Corruption (Institutional)', 'United States Politics and Government', 'Campaign Finance', 'Lobbying and Lobbyists']",The New York Times,OpEd,1097
