headline,date,doc_type,material_type,section,keywords,source,news_desk,word_count
‘Fixing the Damage We’ve Done’: Rewilding Jaguars in Argentina,2020-09-01,article,News,,"['Jaguars', 'Endangered and Extinct Species', 'Conservation of Resources', 'Wetlands', 'ANIMALS', 'Wildlife Sanctuaries and Nature Reserves', 'National Parks, Monuments and Seashores']",The New York Times,Foreign,1248
‘I Am Stuck Until That Border Opens’: Marooned in Paradise,2020-09-01,article,News,,"['Coronavirus (2019-nCoV)', 'Quarantines']",The New York Times,National,1049
"‘The Quiet Americans,’ by Scott Anderson: An Excerpt",2020-09-01,article,Review,,[],The New York Times,BookReview,3142
"‘Fifty Words for Rain,’ by Asha Lemmie: An Excerpt",2020-09-01,article,Review,,[],The New York Times,BookReview,3037
"C.D.C. Halts Evictions, Citing Covid-19 Risks",2020-09-01,article,News,,['Coronavirus (2019-nCoV)'],The New York Times,Foreign,5014
Coronavirus in N.Y.C.: Why the Wealthy Get Quick Test Results,2020-09-01,article,briefing,,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'Colleges and Universities', 'Quarantine (Life and Culture)']",The New York Times,Metro,1191
"As summer wanes and federal aid winds down, small businesses are in jeopardy.",2020-09-01,article,News,,[],The New York Times,Business,203
Joe Biden’s Rebuttal,2020-09-01,article,News,,"['Black Lives Matter Movement', 'Presidential Election of 2020', 'Demonstrations, Protests and Riots']",The New York Times,Podcasts,381
Nick Flynn and Lili Taylor’s Red Hook Retreat,2020-09-01,multimedia,Slideshow,,"['Quarantine (Life and Culture)', 'Real Estate and Housing (Residential)']",The New York Times,Real Estate,0
Bird-Watching With Nick Flynn and Lili Taylor,2020-09-01,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,1200
America’s Death Gap,2020-09-01,article,briefing,,[],The New York Times,NYTNow,1682
Tit for Tat for TikTok,2020-09-01,article,News,,"['United States International Relations', 'Mergers, Acquisitions and Divestitures']",The New York Times,Business,1633
Biden Lashes Back at Trump,2020-09-01,article,News,,['Presidential Election of 2020'],The New York Times,Politics,1467
University of South Carolina Cracks Down on Greek Houses for Virus Violations,2020-09-01,article,News,,"['Colleges and Universities', 'Fraternities and Sororities', 'Coronavirus (2019-nCoV)', 'School Discipline (Students)', 'Shutdowns (Institutional)', 'Quarantines', 'Parties (Social)', 'Tests (Medical)']",The New York Times,Express,588
Massachusetts Primary Elections: What to Watch For,2020-09-01,article,News,,"['Elections, Senate', 'Elections, House of Representatives', 'United States Politics and Government', 'Primaries and Caucuses', 'Presidential Election of 2020']",The New York Times,Politics,509
A House panel plans to subpoena Louis DeJoy over mail delays and his Trump communications.,2020-09-01,article,News,,[],The New York Times,Politics,395
"The flood of Trump books keeps coming, and readers can’t stop buying them.",2020-09-01,article,News,,[],The New York Times,Politics,336
Trump has a long history of language that incites and demonizes.,2020-09-01,article,News,,[],The New York Times,Politics,237
The president’s trip represents a consequential political bet.,2020-09-01,article,News,,[],The New York Times,Politics,434
Biden hit firmly back at Trump. Will he now take that message on the road?,2020-09-01,article,News,,[],The New York Times,Politics,240
"‘Transcendent Kingdom,’ by Yaa Gyasi: An Excerpt",2020-09-01,article,Review,,[],The New York Times,BookReview,1244
How to Read the Air Quality Index,2020-09-01,article,briefing,,"['Air Pollution', 'Wildfires']",The New York Times,National,1277
"‘Robin’s Wish’ Review: Celebrating a Life, Highlighting a Disease",2020-09-01,article,Review,,"['Documentary Films and Programs', 'Dementia']",The New York Times,Weekend,285
"Determined to Salvage the Fall, Cabaret Plots Its (Outdoor, Online) Return",2020-09-01,article,News,,"['Pop and Rock Music', 'Theater', 'Bars and Nightclubs', 'Coronavirus Reopenings', 'Coronavirus (2019-nCoV)']",The New York Times,Culture,1333
Recent Commercial Real Estate Transactions,2020-09-01,article,News,,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)']",The New York Times,Business,188
"In Coming Wave of Pandemic-Induced Vacancies, Some See Opportunity",2020-09-01,article,News,,"['Real Estate (Commercial)', 'Real Estate and Housing (Residential)', 'Coronavirus (2019-nCoV)', 'Building (Construction)', 'Area Planning and Renewal']",The New York Times,Business,1206
A Parent’s Toughest Call: In-Person Schooling or Not?,2020-09-01,article,News,,"['your-feed-science', 'Coronavirus Reopenings', 'Pediatric Inflammatory Multisystem Syndrome (PIMS)', 'Education (K-12)', 'Coronavirus (2019-nCoV)', 'Parenting', 'Children and Childhood', 'Masks', 'Shutdowns (Institutional)']",The New York Times,Science,1514
A Beginner’s Guide to Elena Ferrante,2020-09-01,multimedia,Interactive Feature,,['Books and Literature'],The New York Times,Books,0
Love Theater? Jesse Green Recommends Streaming Options,2020-09-01,article,News,,"['Theater', 'Video Recordings, Downloads and Streaming']",The New York Times,Arts&Leisure,800
Reflections on Our Summer Reading Contest and Our Final Week of Winners,2020-09-01,article,News,,[],The New York Times,Learning,1968
The Best Movies and TV Shows Coming to Netflix in November,2020-09-01,article,News,,"['Television', 'Movies', 'Documentary Films and Programs']",The New York Times,Culture,1000
Trump Administration Promise to Focus on Extremism Remains Unfulfilled,2020-09-01,article,News,,"['Black Lives Matter Movement', 'Demonstrations, Protests and Riots', 'Antifa Movement (US)', 'Federal-State Relations (US)', 'Local Government', 'Whites', 'Fringe Groups and Movements', 'Terrorism', 'Presidential Election of 2020', 'United States Politics and Government']",The New York Times,Washington,1350
How to Submit a Modern Love Essay,2020-09-01,article,News,,"['Love (Emotion)', 'Writing and Writers', 'Dating and Relationships', 'Modern Love (Times Column)', 'Sex', 'Families and Family Life', 'Polyamory and Non-Monogamous Relationships']",The New York Times,Styles,493
Graham Company to Draw on Deep Archives for Its Coming Season,2020-09-01,article,News,,['Dancing'],The New York Times,Culture,376
Face Shields and Valved Masks Offer More Comfort but Less Protection,2020-09-01,article,News,,"['Masks', 'Coronavirus Risks and Safety Concerns', 'Protective Clothing and Gear', 'Content Type: Service', 'Coughs', 'Coronavirus (2019-nCoV)']",The New York Times,Well,1340
"Remembering Riley Gale of Power Trip, a Thrash Titan",2020-09-01,article,News,,['Pop and Rock Music'],The New York Times,Culture,145
Guisado on Sunset,2020-09-01,multimedia,Video,,[],The New York Times,,0
U.S.-Russia Military Tensions Intensify in the Air and on the Ground Worldwide,2020-09-01,article,News,,"['United States Defense and Military Forces', 'Defense and Military Forces', 'Military Aircraft', 'United States International Relations', 'United States Politics and Government']",The New York Times,Washington,1260
"Explore which combinations of states would give Trump, or Biden, a victory.",2020-09-01,article,News,,[],The New York Times,Politics,62
Why the Coronavirus More Often Strikes Children of Color,2020-09-01,article,News,,"['your-feed-science', 'Pediatric Inflammatory Multisystem Syndrome (PIMS)', 'Black People', 'Blacks', 'Children and Childhood', 'Coronavirus Risks and Safety Concerns', 'Coronavirus (2019-nCoV)', 'Race and Ethnicity', 'Obesity', 'Hispanic-Americans', 'Deaths (Fatalities)', 'Infections', 'Whites', 'Medicine and Health']",The New York Times,Science,1369
"Roanoke’s ‘Lost Colony’ Was Never Lost, New Book Says",2020-09-01,article,News,,"['Books and Literature', 'Colonization', 'Native Americans', 'ARCHAEOLOGY AND ANTHROPOLOGY']",The New York Times,Science,1190
"To Play Poker in a Pandemic, Americans Flee the U.S.",2020-09-01,article,News,,"['Computers and the Internet', 'Poker (Card Game)', 'World Series of Poker', 'Cards and Card Games', 'Coronavirus (2019-nCoV)', 'Gambling', 'Casinos', 'Travel and Vacations']",The New York Times,Sports,1885
FIFA Is Warned That Banning Top Games in U.S. May Breach Antitrust Laws,2020-09-01,article,News,,"['Soccer', 'Corruption (Institutional)', 'Antitrust Laws and Competition Issues', 'Suits and Litigation (Civil)']",The New York Times,Sports,953
"Tootie Robbins, Lineman With Cardinals and Packers, Dies at 62",2020-09-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Coronavirus (2019-nCoV)', 'Football']",The New York Times,Obits,556
"As Food Deliveries Boom, So Do Ghost Kitchens",2020-09-01,article,News,,"['Restaurants', 'Delivery Services', 'Quarantine (Life and Culture)', 'Kitchens']",The New York Times,Dining,1326
"For Teachers and Parents, a School Season of Fear and Anxiety",2020-09-01,article,Letter,,"['Education (K-12)', 'Coronavirus (2019-nCoV)', 'Teachers and School Employees', 'Child Care']",The New York Times,Letters,752
"Biden Expected to Surpass $300 Million Raised in August, Shattering Record",2020-09-01,article,News,,"['Presidential Election of 2020', 'Campaign Finance', 'United States Politics and Government']",The New York Times,Politics,762
"Trump Visits Kenosha, Offering Support for Police With Little Mention of Shooting",2020-09-01,article,News,,"['Police Brutality, Misconduct and Shootings', 'Black Lives Matter Movement', 'Demonstrations, Protests and Riots', 'Conspiracy Theories', 'Presidential Election of 2020', 'United States Politics and Government']",The New York Times,Washington,1870
"Meet Stephanie Winston Wolkoff, Who Released the Melania Trump Tapes",2020-09-01,article,News,,"['United States Politics and Government', 'Fashion and Apparel', 'First Ladies (US)', 'your-feed-fashion']",The New York Times,Styles,1578
"In Lebanon, Macron Dangles Sanctions to Push for Change",2020-09-01,article,News,,"['Beirut, Lebanon, Explosions (2020)', 'Corruption (Institutional)']",The New York Times,Foreign,908
Trump’s claim that ‘thugs’ in ‘black uniforms’ were planning attack echoes far-right social media posts.,2020-09-01,article,News,,[],The New York Times,Politics,470
What Our Reporter Is Seeing on the Ground in Kenosha,2020-09-01,multimedia,Interactive Feature,,[],The New York Times,U.S.,0
Yes to Tech Optimism. And Pessimism.,2020-09-01,article,News,,"['Computers and the Internet', 'Mobile Applications']",The New York Times,NewsDesk,1236
Barr Imposes Limits on F.B.I. Surveillance of Political Candidates,2020-09-01,article,News,,"['Surveillance of Citizens by Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Wiretapping and Other Eavesdropping Devices and Methods', 'Foreign Intelligence Surveillance Act (FISA)', 'Espionage and Intelligence Services', 'United States Politics and Government', 'Presidential Election of 2020']",The New York Times,Washington,650
Her Town Depended on the Mill. Was It Also Making the Residents Sick?,2020-09-01,article,Review,,"['Books and Literature', 'Dioxin', 'Paper and Pulp', 'Hazardous and Toxic Substances', 'Cancer', 'Factories and Manufacturing']",The New York Times,BookReview,1379
Schools Reopen Around the World Despite Coronavirus Spread,2020-09-01,multimedia,Video,,"['Coronavirus (2019-nCoV)', 'Quarantines']",The New York Times,,0
‘I Hate New York’ Review: The Club Kids Are Still Standing,2020-09-01,article,Review,,"['Documentary Films and Programs', 'Transgender and Transsexuals', 'Acquired Immune Deficiency Syndrome']",The New York Times,Weekend,334
Kenosha closes streets and halts trains as it prepares for Trump’s visit.,2020-09-01,article,News,,[],The New York Times,Politics,217
Watch Full Video: Mnuchin Testifies Before House Coronavirus Panel,2020-09-01,multimedia,Video,,"['Coronavirus (2019-nCoV)', 'United States Economy', 'Quarantines', 'Stimulus (Economic)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'United States Politics and Government']",The New York Times,,0
When the Forms Don’t Fit Your Family,2020-09-01,article,News,,"['Children and Childhood', 'ADOPTIONS', 'Education (K-12)', 'Parenting', 'Homosexuality and Bisexuality', 'Families and Family Life', 'Women and Girls', 'Day Care Centers']",The New York Times,Parenting,1453
Senator Pat Toomey: What Economic Freedom Means,2020-09-01,article,Letter,,"['United States Economy', 'Absentee Voting', 'Presidential Election of 2020', 'United States Politics and Government']",The New York Times,Letters,429
"For Simone and Max Rocha, Family Has Always Been a Source of Inspiration",2020-09-01,article,News,,"['Chefs', 'Fashion and Apparel', 'Quarantine (Life and Culture)']",The New York Times,TStyle,941
"Taco Mix FonteNova, With Cemitas, Tacos and More, Opens in the Bronx",2020-09-01,article,News,,"['Quarantine (Life and Culture)', 'Restaurants']",The New York Times,Dining,1041
What to Read Right Now,2020-09-01,multimedia,Interactive Feature,,['Books and Literature'],The New York Times,Books,0
Watch live: Mnuchin calls for ‘additional relief’ for pandemic-induced recession.,2020-09-01,article,News,,[],The New York Times,Business,0
Twitter to Add Context to Trending Topics,2020-09-01,article,News,,"['Rumors and Misinformation', 'Social Media', 'Computers and the Internet', 'Presidential Election of 2020', 'Fringe Groups and Movements', 'Conspiracy Theories']",The New York Times,Business,704
Guisado on Sunset,2020-09-01,multimedia,Interactive Feature,,"['Sundance Film Festival (Park City, Utah)']",The New York Times,Opinion,0
"Across the Globe, Students Head Back to School",2020-09-01,article,News,,"['Coronavirus Reopenings', 'Education (K-12)']",The New York Times,Foreign,791
Turkey Announces Arrest of a Major Islamic State Militant,2020-09-01,article,News,,"['Terrorism', 'Politics and Government', 'Muslims and Islam']",The New York Times,Foreign,620
Trump Wins Another Delay in Turning Over Tax Returns,2020-09-01,article,News,,"['United States Politics and Government', 'Trump Tax Returns']",The New York Times,Metro,955
Trump Spread Multiple Conspiracy Theories on Monday. Here Are Their Roots.,2020-09-01,article,News,,"['Conspiracy Theories', 'QAnon', 'Demonstrations, Protests and Riots', 'Antifa Movement (US)', 'Presidential Election of 2020', 'United States Politics and Government']",The New York Times,Business,753
This Way to Chloë Bass’s Outdoor Art Show,2020-09-01,article,News,,"['Quarantine (Life and Culture)', 'Art', 'Signs and Signage', 'Parks and Other Recreation Areas', 'Museums']",The New York Times,Culture,554
When Merce Cunningham Took On a New Collaborator: The Computer,2020-09-01,article,News,,"['Dancing', 'Computers and the Internet', 'Quarantine (Life and Culture)']",The New York Times,Culture,1605
When Democracy Dies in Daylight,2020-09-01,article,News,,['Television'],The New York Times,Culture,1444
"As Summer Comes to a Close, Squeeze in One Last Beach Day",2020-09-01,article,News,,"['Content Type: Service', 'Quarantine (Life and Culture)', 'Beaches', 'Coronavirus Risks and Safety Concerns', 'Labor Day']",The New York Times,Smarter Living,1717
Twitter Hack May Have Had Another Mastermind: A 16-Year-Old,2020-09-01,article,News,,"['Cyberattacks and Hackers', 'Social Media', 'Computer Security', 'Bitcoin (Currency)', 'Frauds and Swindling', 'Phishing (Computer Fraud)']",The New York Times,Business,1196
Trump’s conspiracy theory claims have floated around online for months.,2020-09-01,article,News,,[],The New York Times,Politics,357
N.F.L. Takes Over Sexual Harassment Investigation of Washington Team,2020-09-01,article,News,,"['Football', 'Sexual Harassment']",The New York Times,Sports,599
The Subways Are Facing a Five-Alarm Fire,2020-09-01,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Subways', 'United States Politics and Government']",The New York Times,OpEd,768
Tiny Love Stories: ‘Alarmed to See My Mother Calling’,2020-09-01,article,News,,"['Love (Emotion)', 'Modern Love (Times Column)', 'Dating and Relationships']",The New York Times,Styles,478
"Russians Again Targeting Americans With Disinformation, Facebook and Twitter Say",2020-09-01,article,News,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Social Media', 'Rumors and Misinformation', 'Presidential Election of 2020', 'News and News Media']",The New York Times,Business,1368
‘Not Unlike the Postal Service’: Advocates Want Amtrak to Prioritize Service Over Profit,2020-09-01,article,News,,"['Finances', 'Railroads', 'Coronavirus (2019-nCoV)', 'Federal Aid (US)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'United States Politics and Government']",The New York Times,Washington,1219
"In Europe’s Theaters, Outsiders Tread a Tricky Path",2020-09-01,article,News,,"['Theater', 'Appointments and Executive Changes']",The New York Times,Culture,1125
How a Bus Ride Turned Into a Coronavirus Superspreader Event,2020-09-01,article,News,,"['your-feed-science', 'Coronavirus Risks and Safety Concerns', 'Buses', 'Coronavirus (2019-nCoV)', 'Buddhism']",The New York Times,Science,805
"A Long Trip, a U.S. Open Bubble and a Terrible Luck of the Draw",2020-09-01,article,News,,"['United States Open (Tennis)', 'Tennis']",The New York Times,Sports,873
Your Wednesday Briefing,2020-09-01,article,briefing,,[],The New York Times,NYTNow,1403
"Barbara Judge, Who Shattered Many Glass Ceilings, Dies at 73",2020-09-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Politics and Government', 'Women and Girls', 'Banking and Financial Institutions']",The New York Times,Obits,1282
"George Wolf, Caring Neighbor Who Glimpsed the Face of Evil, Dies at 92",2020-09-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Classical Music', 'Coronavirus (2019-nCoV)', 'Holocaust and the Nazi Era']",The New York Times,Obits,592
Apple and Google to Make It Easier to Opt In to Virus Tracing,2020-09-01,article,News,,"['Contact Tracing (Public Health)', 'Coronavirus (2019-nCoV)', 'Mobile Applications', 'Computers and the Internet', 'States (US)', 'Smartphones', 'Quarantines', 'Privacy']",The New York Times,Business,723
Roger Gastman’s New Venture: A Digital Art Fair,2020-09-01,article,News,,"['Quarantine (Life and Culture)', 'Art', 'Mobile Applications', 'Mobile Commerce and Payments']",The New York Times,Culture,248
The Future of Black Politics,2020-09-01,article,Op-Ed,,"['Black People', 'Blacks', 'Police Reform', 'Black Lives Matter Movement', 'Local Government', 'Politics and Government', 'United States Politics and Government']",The New York Times,OpEd,1308
