headline,date,doc_type,material_type,section,keywords,source,news_desk,word_count
Why Do We Have Recalls? Thank Los Angeles.,2021-09-01,article,briefing,,[],The New York Times,National,1441
The Mystery of That Basquiat Painting — and Its Tiffany Blue,2021-09-01,article,News,,"['Art', 'Advertising and Marketing', 'your-feed-fashion']",The New York Times,Styles,1019
The Associated Press Names a New Top Editor,2021-09-01,article,News,,"['News and News Media', 'Appointments and Executive Changes']",The New York Times,Business,698
Another Hidden Covid Risk: Lingering Kidney Problems,2021-09-01,article,News,,"['Coronavirus (2019-nCoV)', 'Chronic Condition (Health)', 'Kidneys', 'Veterans', 'your-feed-science']",The New York Times,Science,1365
She’s Done Being a Muse. Now She’s the Boss.,2021-09-01,article,News,,"['Fashion and Apparel', 'Design', 'Appointments and Executive Changes', 'Content Type: Personal Profile', 'your-feed-fashion']",The New York Times,Styles,1124
Salman Rushdie Enters His Substack Period,2021-09-01,article,News,,"['Books and Literature', 'Writing and Writers', 'Computers and the Internet', 'Social Media', 'Book Trade and Publishing', 'Content Type: Personal Profile']",The New York Times,Business,859
Turner Classic Movies Is Changing. And Trying to Stay the Same.,2021-09-01,article,News,,"['Television', 'Movies', 'Video Recordings, Downloads and Streaming', 'Cable Television']",The New York Times,Culture,1236
4 Fast Mobile Camera Tips That Help You Get the Shot,2021-09-01,article,News,,"['Smartphones', 'Photography', 'Cameras', 'Mobile Applications', 'Content Type: Service', 'Computers and the Internet', 'Android (Operating System)', 'iPhone']",The New York Times,Business,778
"What You Get for $650,000",2021-09-01,multimedia,Slideshow,,['Real Estate and Housing (Residential)'],The New York Times,Real Estate,0
"$650,000 Homes in New York, Indiana and Texas",2021-09-01,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,1275
New Research Helps Explain a Sudden Population Crash for Rare Whales,2021-09-01,article,News,,"['Whales and Whaling', 'Endangered and Extinct Species', 'Research', 'Oceans and Seas', 'Global Warming', 'Fishing, Commercial']",The New York Times,Climate,814
Piers Morgan Cleared for Criticizing Meghan After Oprah Interview,2021-09-01,article,News,,"['News and News Media', 'Freedom of the Press']",The New York Times,Foreign,639
"A Wooded Country Compound Outside Riga, Latvia",2021-09-01,multimedia,Slideshow,,[],The New York Times,Real Estate,0
"House Hunting in Latvia: A Sprawling Forest Compound for $513,000",2021-09-01,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,1347
When the Parking Lot Is Its Own Strange Trip,2021-09-01,article,News,,"['Pop and Rock Music', 'Fans (Persons)']",The New York Times,Styles,533
"Does Harvey Guillén, of ‘What We Do in the Shadows,’ Look Familiar?",2021-09-01,article,News,,"['Television', 'Content Type: Personal Profile', 'Actors and Actresses']",The New York Times,Culture,1334
Richard Nelson’s New Play Closes a Chapter of Theater History,2021-09-01,article,News,,"['Theater', 'Writing and Writers']",The New York Times,Arts&Leisure,1410
Drone Footage Shows Extent of Damage in Louisiana,2021-09-01,multimedia,Video,,['Hurricane Ida (2021)'],The New York Times,,0
Minister Who Married R. Kelly and Aaliyah Describes Illegal Wedding,2021-09-01,article,News,,"['Racketeering and Racketeers', 'Sexually Transmitted Diseases', 'Sex Crimes', 'Child Abuse and Neglect']",The New York Times,Metro,1443
The Rise and Fall of ‘ZuckTalk’,2021-09-01,article,News,,"['English Language', 'Voice and Speech', 'Social Conditions and Trends']",The New York Times,Styles,1737
Monica Lewinsky Is (Reluctantly) Revisiting ‘That Woman’,2021-09-01,article,News,,"['Content Type: Personal Profile', 'Television', 'Impeachment', 'United States Politics and Government', '#MeToo Movement', 'audio-positive-nostalgic', 'audio-negative-tragedy']",The New York Times,Arts&Leisure,2830
Tips to avoid carbon monoxide poisoning when you try to stay powered up.,2021-09-01,article,News,,"['Carbon Monoxide', 'Hurricane Ida (2021)']",The New York Times,National,567
It’s Time to Get Jamming,2021-09-01,article,Letter,,"['Cooking and Cookbooks', 'Content Type: Service']",The New York Times,Dining,696
Ailey II Names a New Artistic Director,2021-09-01,article,News,,"['Dancing', 'Appointments and Executive Changes']",The New York Times,Culture,617
New York City Ballet Taps Diana Taylor to Lead Its Board,2021-09-01,article,News,,['Dancing'],The New York Times,Weekend,539
One Night on the Fire Lines at Lake Tahoe,2021-09-01,article,News,,"['Wildfires', 'Fires and Firefighters']",The New York Times,National,683
Answers to Your Questions on When to Start Collecting Social Security,2021-09-01,article,News,,"['Social Security (US)', 'Individual Retirement Accounts', 'Pensions and Retirement Plans', 'Retirement', 'Age, Chronological', 'Personal Finances', 'Income Tax', 'Divorce, Separations and Annulments', 'Content Type: Service', 'Widows and Widowers']",The New York Times,SundayBusiness,1821
Is This How Roe v. Wade Dies?,2021-09-01,article,Op-Ed,,"['Abortion', 'Roe v Wade (Supreme Court Decision)', 'Law and Legislation']",The New York Times,Editorial,927
"Gail Omvedt, 80, Dies; India Became Her Home, the Caste System Her Cause",2021-09-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Caste Systems', 'Sociology', ""Women's Rights""]",The New York Times,Obits,567
"Julian Schnabel Revisits van Gogh, and Paints Oscar Isaac’s Severed Head",2021-09-01,article,News,,['Art'],The New York Times,TStyle,924
Three Officers and Two Paramedics Are Charged in Elijah McClain’s Death,2021-09-01,article,News,,"['Police Brutality, Misconduct and Shootings', 'Black People', 'Blacks']",The New York Times,National,1040
When Will the Delta Surge End?,2021-09-01,article,News,,"['your-feed-science', 'Coronavirus Delta Variant', 'Disease Rates', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Coronavirus Reopenings', 'Deaths (Fatalities)']",The New York Times,Science,1498
Will the World Formally Recognize the Taliban?,2021-09-01,article,News,,"['Terrorism', 'Afghanistan War (2001- )', 'Refugees and Displaced Persons', 'Foreign Aid', 'Human Rights and Human Rights Violations', ""Women's Rights"", 'Humanitarian Aid']",The New York Times,Foreign,1166
Alexander Zverev Soars on the Court as Abuse Allegations Linger,2021-09-01,article,News,,"['Tennis', 'United States Open (Tennis)', 'Domestic Violence']",The New York Times,Sports,1151
"After Proudly Celebrating Women, Alibaba Faces Reckoning Over Harassment",2021-09-01,article,News,,"['Sex Crimes', 'Sexual Harassment', 'Women and Girls', 'Discrimination', 'Workplace Hazards and Violations', 'E-Commerce']",The New York Times,Business,1217
A Monster Storm Tests New Orleans,2021-09-01,article,News,,"['Global Warming', 'Greenhouse Gas Emissions', 'Hurricane Ida (2021)', 'Floods', 'Water Pollution', 'Wildfires', 'Hazardous and Toxic Substances', 'Afghanistan War (2001- )', 'Regulation and Deregulation of Industry']",The New York Times,Climate,973
"Mask Wars, Part Two",2021-09-01,article,News,,"['Education (K-12)', 'Federal-State Relations (US)', 'Masks', 'Private and Sectarian Schools', 'Coronavirus (2019-nCoV)', 'Education', 'Children and Childhood', 'Youth', 'Civil Rights and Liberties', 'Parenting', 'Suits and Litigation (Civil)', 'Interscholastic Athletics', 'Reading and Writing Skills (Education)']",The New York Times,National,1104
"Religion and Politics, in the U.S. and Abroad",2021-09-01,article,Letter,,"['Politics and Government', 'Muslims and Islam', 'Afghanistan War (2001- )', 'Workplace Hazards and Violations', 'Vaccination and Immunization', 'Elder Care']",The New York Times,Letters,818
Sally Rooney and Love in the Time of General Systems Collapse,2021-09-01,article,Review,,['Books and Literature'],The New York Times,Culture,1389
‘Shang-Chi and the Legend of the Ten Rings’ Review: House of Hidden Dragons,2021-09-01,article,Review,,['Movies'],The New York Times,Weekend,581
"On Afghanistan, G.O.P. Assails the Pullout It Had Supported Under Trump",2021-09-01,article,News,,"['Afghanistan War (2001- )', 'United States Politics and Government', 'United States Defense and Military Forces', 'United States International Relations']",The New York Times,Politics,1494
Weddings for Rent,2021-09-01,article,News,,"['Weddings and Engagements', 'Dresses', 'Cakes', 'Fashion and Apparel', 'Jewels and Jewelry', 'Shopping and Retail']",The New York Times,Styles,1256
New York Passes Bill Extending Eviction Moratorium to January,2021-09-01,article,News,,"['Evictions', 'Politics and Government', 'Law and Legislation', 'Renting and Leasing (Real Estate)', 'Landlords', 'Real Estate and Housing (Residential)', 'Coronavirus (2019-nCoV)']",The New York Times,Metro,1472
N.F.L. Moves New Orleans Saints’ Season Opener to Jacksonville,2021-09-01,article,News,,"['Hurricane Ida (2021)', 'Football', 'Hurricanes and Tropical Storms', 'Power Failures and Blackouts']",The New York Times,Sports,581
3 Art Gallery Shows to See Right Now,2021-09-01,article,News,,['Art'],The New York Times,Weekend,1148
Gauff-Stephens U.S. Open Matchup Another Sign of the Williams Legacy,2021-09-01,article,News,,"['United States Open (Tennis)', 'Tennis']",The New York Times,Sports,489
"‘Finally, I Am Safe’: U.S. Air Base Becomes Temporary Refuge for Afghans",2021-09-01,article,News,,"['United States Defense and Military Forces', 'Afghanistan War (2001- )', 'Military Bases and Installations', 'Evacuations and Evacuees']",The New York Times,Foreign,1126
Tesla is ordered to turn over Autopilot data to a federal safety agency.,2021-09-01,article,News,,"['Driverless and Semiautonomous Vehicles', 'Automobile Safety Features and Defects', 'Traffic Accidents and Safety']",The New York Times,Business,414
"Robert Middlekauff, Historian of Washington and His War, Dies at 91",2021-09-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'History (Academic Subject)', 'Colleges and Universities', 'Books and Literature', 'Revolutionary War, American (1775-83)']",The New York Times,Obits,1091
N.Y.C.’s mayor directs city employees to return to the office full-time soon.,2021-09-01,article,News,,"['Coronavirus Reopenings', 'Coronavirus Delta Variant', 'Workplace Environment', 'Coronavirus (2019-nCoV)', 'Telecommuting', 'Government Employees']",The New York Times,Metro,480
Modern Monetary Theory Has a New Friend in Congress,2021-09-01,article,Op-Ed,,"['internal-sub-only', 'Federal Budget (US)', 'Taxation', 'Inflation (Economics)']",The New York Times,OpEd,925
"13 Delicious, Original Ways to Eat Eggs for Dinner",2021-09-01,article,News,,"['Cooking and Cookbooks', 'Eggs', 'Recipes', 'Content Type: Service']",The New York Times,Dining,886
How Should I Respond to Creepy Questions About My Friend’s Race?,2021-09-01,article,Op-Ed,,"['Asian-Americans', 'Friendship', 'Race and Ethnicity', 'Customs, Etiquette and Manners', 'Dating and Relationships']",The New York Times,OpEd,1004
The Minimum Voting Age Should Be Zero,2021-09-01,article,Op-Ed,,"['Voting and Voters', 'Youth', 'Elections', 'United States Politics and Government', 'Parenting']",The New York Times,OpEd,1394
"Shifting to Governing, Taliban Will Name Supreme Afghan Leader",2021-09-01,article,News,,"['Politics and Government', 'Afghanistan War (2001- )', 'Food Insecurity', 'United States International Relations', 'Terrorism', 'Refugees and Displaced Persons', 'Shortages']",The New York Times,Foreign,1472
Coming to Terms With the Legacy of Rick James,2021-09-01,article,News,,"['Music', 'Documentary Films and Programs', 'Content Type: Personal Profile', 'Sex Crimes']",The New York Times,Culture,1215
What’s in Our Queue? ‘Photo No No’s’ and More,2021-09-01,multimedia,Interactive Feature,,['Culture (Arts)'],The New York Times,Arts,0
Robert Kennedy Was My Dad. His Assassin Doesn’t Deserve Parole.,2021-09-01,article,Op-Ed,,"['Probation and Parole', 'Assassinations and Attempted Assassinations']",The New York Times,OpEd,1281
The Surfside Condo Was Flawed and Failing. Here’s a Look Inside.,2021-09-01,multimedia,Interactive Feature,,"['Surfside, Fla, Building Collapse (2021)', 'Building (Construction)', 'Accidents and Safety', 'Buildings (Structures)', 'Steel and Iron', 'Engineering and Engineers', 'Condominiums']",The New York Times,Graphics,0
Businesses Push Biden to Develop China Trade Policy,2021-09-01,article,News,,"['International Trade and World Market', 'Customs (Tariff)', 'United States Economy', 'United States International Relations', 'United States Politics and Government', 'Corporations']",The New York Times,Business,1743
Your Thursday Briefing,2021-09-01,article,briefing,,[],The New York Times,NYTNow,1276
Vatican Clears Brooklyn Bishop of Child Abuse Charges From 1970s,2021-09-01,article,News,,"['Priests', 'Sex Crimes', 'Child Abuse and Neglect']",The New York Times,Metro,717
Worried About Breakthrough Infections? Here’s How to Navigate This Phase of the Pandemic.,2021-09-01,article,News,,"['Coronavirus Risks and Safety Concerns', 'Disease Rates', 'Coronavirus Delta Variant', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Content Type: Service']",The New York Times,Well,1862
Lack of Power Hinders Assessment of Toxic Pollution Caused by Ida,2021-09-01,article,News,,"['Hurricane Ida (2021)', 'Hazardous and Toxic Substances', 'Disasters and Emergencies', 'Oil (Petroleum) and Gasoline', 'Power Failures and Blackouts', 'Global Warming', 'Chemicals', 'Factories and Manufacturing']",The New York Times,Climate,1128
"After Quick Victory, Taliban Find Governing Is Harder",2021-09-01,article,News,,"['Politics and Government', 'Economic Conditions and Trends', 'Afghanistan War (2001- )']",The New York Times,Foreign,1449
Paramount Pictures pushes the release of ‘Top Gun: Maverick’ to May.,2021-09-01,article,News,,"['Movies', 'Quarantine (Life and Culture)']",The New York Times,Business,387
How to Use The Learning Network,2021-09-01,article,News,,[],The New York Times,Learning,1235
"Ethiopian Rebels Looted American Aid Stores, U.S. Official Says",2021-09-01,article,News,,"['Tigrayans (Ethnic Group)', 'Humanitarian Aid', 'War and Armed Conflicts']",The New York Times,Foreign,633
Purdue Pharma Is Dissolved and Sacklers Pay $4.5 Billion to Settle Opioid Claims,2021-09-01,article,News,,"['Suits and Litigation (Civil)', 'Bankruptcies', 'Compensation for Damages (Law)', 'OxyContin (Drug)', 'Opioids and Opiates', 'Pain-Relieving Drugs', 'Drug Abuse and Traffic', 'Drugs (Pharmaceuticals)', 'your-feed-healthcare']",The New York Times,Science,1727
Republicans Are Giving Abortion Opponents Power Over the Rest of Us,2021-09-01,article,Op-Ed,,"['Abortion', ""Women's Rights"", 'Roe v Wade (Supreme Court Decision)']",The New York Times,OpEd,1032
How to Keep the Days From Blurring Together,2021-09-01,article,News,,"['Content Type: Service', 'internal-sub-only']",The New York Times,AtHome,774
"A San Diego hospital system reported a small resurgence of Covid, even among vaccinated workers.",2021-09-01,article,News,,"['Coronavirus Delta Variant', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",The New York Times,Science,326
