headline,date,doc_type,material_type,section,keywords,source,news_desk,word_count
Pulling Back the Curtain on the Lincolns’ Marriage,2021-06-01,article,Review,,"['Books and Literature', 'Content Type: Personal Profile', 'United States Politics and Government']",The New York Times,BookReview,1034
How to Feel Small,2021-06-01,article,News,,"['Content Type: Service', 'Narcissism']",The New York Times,Magazine,391
Inverness Is Closer Than You Think,2021-06-01,article,News,,['Cheese'],The New York Times,Dining,172
X is the Best Letter in the Alphabet,2021-06-01,article,News,,"['Books and Literature', 'Transgender and Transsexuals']",The New York Times,Magazine,946
Brush Up on Your Canning Skills,2021-06-01,article,News,,"['Canning and Preserving', 'Adult Education']",The New York Times,Dining,132
Nine Supreme Court Cases to Watch This Term,2021-06-01,multimedia,Interactive Feature,,"['Polls and Public Opinion', 'United States Politics and Government']",The New York Times,U.S.,0
"In Korea, You Don’t Have to Explain TikTok to Your Grandma",2021-06-01,article,News,,"['Age, Chronological', 'Social Media', 'Beauty (Concept)', 'Grandparents', 'Video Recordings, Downloads and Streaming']",The New York Times,Styles,954
A Cocktail Shaker Made from American Stainless Steel,2021-06-01,article,News,,"['Cocktails and Mixed Drinks', 'Cookware']",The New York Times,Dining,157
Obama Explains How America Went From ‘Yes We Can’ to ‘MAGA’,2021-06-01,article,Op-Ed,,"['Presidential Election of 2020', 'Race and Ethnicity']",The New York Times,OpEd,8060
Barbecue Sauces Designed for Vegetables,2021-06-01,article,News,,"['Barbecue', 'Sauces']",The New York Times,Dining,145
How America Remembers— and Distorts — Its Slavery Past,2021-06-01,article,Review,,"['Books and Literature', 'Monuments and Memorials (Structures)', 'Slavery (Historical)', 'Historic Buildings and Sites']",The New York Times,BookReview,1380
Why ‘Kim’s Convenience’ Is ‘Quietly Revolutionary’,2021-06-01,article,News,,"['Television', 'Korean-Americans', 'Korean Food (Cuisine)']",The New York Times,Dining,1223
Why Teens Need a Break This Summer,2021-06-01,article,News,,"['Summer (Season)', 'Coronavirus (2019-nCoV)', 'Teenagers and Adolescence', 'Youth', 'Friendship', 'Parenting']",The New York Times,Well,1123
"In 17 Years, I Will Still Know My Own Heart",2021-06-01,article,Op-Ed,,"['Transgender and Transsexuals', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Homosexuality and Bisexuality', 'Cicadas (Insects)', 'internal-storyline-no']",The New York Times,OpEd,1185
China’s Concrete Jungles Make Room for Green Space,2021-06-01,article,News,,"['Parks and Other Recreation Areas', 'Urban Areas', 'Area Planning and Renewal', 'Building (Construction)', 'Real Estate (Commercial)', 'Politics and Government']",The New York Times,Business,1142
Lost Lead Recalls Mavericks’ Crash of ’06,2021-06-01,article,News,,"['Basketball', 'Playoff Games']",The New York Times,Sports,1271
How to Rearrange Your Post-Pandemic ‘Friendscape’,2021-06-01,article,News,,"['Content Type: Service', 'Friendship', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'Loneliness', 'Dating and Relationships']",The New York Times,Well,1270
"Dream Trips Without the Crowds? That’s the Hope, Anyway.",2021-06-01,article,News,,"['Travel and Vacations', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",The New York Times,Travel,1509
There’s a Sexual Assault Crisis in the Military. Congress Can Stop It.,2021-06-01,article,Op-Ed,,"['Law and Legislation', 'United States Defense and Military Forces', 'United States Politics and Government', 'Sex Crimes']",The New York Times,OpEd,515
We Are Facing a Turning Point for New York City,2021-06-01,article,Op-Ed,,"['Politics and Government', 'Budgets and Budgeting', 'Federal Aid (US)', 'Nineteen Hundred Seventies', 'Bankruptcies', 'Elections, Mayors', 'Coronavirus (2019-nCoV)']",The New York Times,OpEd,1130
"The Covid Vaccine Is Free, but Not Everyone Believes That",2021-06-01,article,News,,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Prices (Fares, Fees and Rates)', 'Health Insurance and Managed Care']",The New York Times,Upshot,1085
Seasonal Affective Disorder Isn’t Just for Winter,2021-06-01,article,News,,"['Summer (Season)', 'Seasonal Affective Disorder (SAD)', 'Depression (Mental)', 'Therapy and Rehabilitation', 'Psychiatry and Psychiatrists', 'Weather', 'Pollen', 'Research', 'Content Type: Service']",The New York Times,Well,1348
"As Biden Vows to ‘Fight Like Heck,’ Voting Overhaul Falters in Congress",2021-06-01,article,News,,"['Voter Registration and Requirements', 'Absentee Voting', 'Campaign Finance', 'Redistricting and Reapportionment', 'Political Action Committees', 'Elections', 'Law and Legislation', 'Filibusters and Debate Curbs', 'United States Politics and Government', 'States (US)', 'Civil Rights and Liberties']",The New York Times,Washington,1594
"A Rural-Urban Broadband Divide, but Not the One You Think Of",2021-06-01,article,News,,"['Urban Areas', 'Rural Areas', 'Computers and the Internet', 'Prices (Fares, Fees and Rates)', 'Poverty', 'Income Inequality', 'Telephones and Telecommunications', 'Fiber Optics', 'American Jobs Plan (2021)', 'United States Politics and Government']",The New York Times,Business,1449
How the World Ran Out of Everything,2021-06-01,article,News,,"['Shortages', 'Factories and Manufacturing', 'International Trade and World Market', 'Automobiles', 'Computer Chips', 'Shutdowns (Institutional)', 'Ships and Shipping', 'Stockpiling', 'Stock Buybacks', 'United States Economy', 'Coronavirus (2019-nCoV)']",The New York Times,Business,1800
"Amid Historic Drought, a New Water War in the West",2021-06-01,article,News,,"['Drought', 'Agriculture and Farming', 'Endangered and Extinct Species', 'Water', 'Fish and Other Marine Life', 'Wildlife Die-Offs', 'Native Americans', 'Salmon', 'Irrigation']",The New York Times,National,1606
"Disputing Racism’s Reach, Republicans Rattle American Schools",2021-06-01,article,News,,"['Education (K-12)', 'Race and Ethnicity', 'History (Academic Subject)', 'Discrimination', 'Black People', 'Blacks', 'Whites', 'Slavery (Historical)', 'State Legislatures', 'Politics and Government', 'United States Politics and Government']",The New York Times,Politics,1979
Want Your Nails Done? Let a Robot Do It.,2021-06-01,article,News,,"['Nails (Body Part)', 'Robots and Robotics', 'Artificial Intelligence', 'Beauty Salons', 'Start-ups', 'Computer Vision']",The New York Times,Business,1264
"A Cotswolds Country House, in Pound Ridge, N.Y.",2021-06-01,multimedia,Slideshow,,"['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Furniture', 'Home Repairs and Improvements', 'Restoration and Renovation', 'Quarantine (Life and Culture)']",The New York Times,Real Estate,0
The Fantasy of a Cotswolds Country Home Meets Reality in Westchester,2021-06-01,article,News,,"['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Restoration and Renovation', 'Home Repairs and Improvements', 'Content Type: Service', 'Furniture', 'Quarantine (Life and Culture)']",The New York Times,RealEstate,878
"Barbecues, Birthdays and Tangos: New York Parks Are Bustling Again",2021-06-01,article,News,,"['Parks and Other Recreation Areas', 'Summer (Season)', 'Coronavirus (2019-nCoV)']",The New York Times,Metro,1239
Tokyo Olympics: Athletes to Watch This Summer,2021-06-01,article,News,,"['Olympic Games', 'Olympic Games (2020)']",The New York Times,Sports,2750
Some U.S. states have higher vaccination rates inside prisons than outside.,2021-06-01,article,News,,"['internal-essential', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Prisons and Prisoners']",The New York Times,National,449
A Crossroads for N.Y.C. Pride,2021-06-01,article,briefing,,"['Homosexuality and Bisexuality', 'Transgender and Transsexuals', 'Demonstrations, Protests and Riots']",The New York Times,Metro,1061
The Burning of Black Tulsa,2021-06-01,article,News,,"['Tulsa Race Riot (1921)', 'Race and Ethnicity', 'Black People', 'Blacks', 'United States Economy']",The New York Times,Podcasts,361
Add ‘Climate Hazards’ to Your Home-Buyer’s Checklist,2021-06-01,article,News,,"['Real Estate and Housing (Residential)', 'Floods', 'Disasters and Emergencies', 'Weather', 'Hurricanes and Tropical Storms', 'Global Warming', 'Insurance', 'Maps']",The New York Times,RealEstate,1148
"Have Three Children? No Way, Many Chinese Say.",2021-06-01,article,News,,"['Birth Rates', 'Discrimination', 'Women and Girls', ""Women's Rights"", 'Parenting', 'Pregnancy and Childbirth', 'Family Leaves', 'Politics and Government']",The New York Times,Foreign,1040
Belgium Recalls Ambassador Whose Wife Slapped a Shop Clerk in Seoul,2021-06-01,article,News,,['Fashion and Apparel'],The New York Times,Express,522
"Sri Lanka, Facing ‘Worst’ Marine Disaster, Investigates Cargo Ship Fire",2021-06-01,article,News,,"['Maritime Accidents and Safety', 'Freight (Cargo)', 'Fires and Firefighters', 'Hazardous and Toxic Substances', 'Water Pollution', 'Oil Spills', 'Ships and Shipping', 'Beaches', 'Plastics']",The New York Times,Foreign,562
California’s Monarch Butterflies Are Down 99%. Can This Plant Help?,2021-06-01,article,News,,"['Butterflies and Moths', 'Flowers and Plants', 'Endangered and Extinct Species']",The New York Times,Express,601
The Supreme Court’s Big Month,2021-06-01,article,briefing,,[],The New York Times,NYTNow,1745
A Black Whiskey Entrepreneur Will Help Bankroll Others Like Her,2021-06-01,article,News,,"['Whiskey', 'Entrepreneurship', 'Black People', 'Blacks', 'Venture Capital']",The New York Times,Dining,882
"As M.L.B. Honors Lou Gehrig, It Shines a Spotlight on A.L.S.",2021-06-01,article,News,,"['Baseball', 'Amyotrophic Lateral Sclerosis', 'Content Type: Personal Profile']",The New York Times,Sports,1404
OPEC Plus agrees to add production as oil prices climb.,2021-06-01,article,News,,"['Oil (Petroleum) and Gasoline', 'Prices (Fares, Fees and Rates)']",The New York Times,Business,408
"With most adults vaccinated and case numbers low, Israel removes many restrictions.",2021-06-01,article,News,,"['internal-essential', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",The New York Times,Foreign,477
Pope Widens Church Law to Target Sexual Abuse of Adults by Priests and Laity,2021-06-01,article,News,,"['Sex Crimes', 'Sexual Harassment', 'Child Abuse and Neglect', 'Priests', 'Clergy']",The New York Times,Foreign,1125
When Work Takes a Toll on Mental Health,2021-06-01,article,News,,"['Mental Health and Disorders', 'French Open (Tennis)', 'Vaccination and Immunization', 'Discrimination']",The New York Times,Business,1691
Opinion: Takeaways From My Obama Interview,2021-06-01,multimedia,Interactive Feature,,[],The New York Times,Opinion,0
Here’s what happened in markets today.,2021-06-01,article,News,,"['Economic Conditions and Trends', 'United States Economy', 'Oil (Petroleum) and Gasoline', 'Factories and Manufacturing']",The New York Times,Business,236
8 Comic Books in Honor of Pride,2021-06-01,article,News,,"['Comic Books and Strips', 'Graphic Novels', 'Homosexuality and Bisexuality', 'Transgender and Transsexuals']",The New York Times,Culture,879
Covid has killed over 5 percent of lawmakers in Congo’s Parliament.,2021-06-01,article,News,,"['internal-essential', 'Coronavirus (2019-nCoV)', 'Legislatures and Parliaments', 'Epidemics', 'Vaccination and Immunization', 'Deaths (Fatalities)']",The New York Times,Foreign,433
"New & Noteworthy, From Hidden Treasure to a Relic of Slavery",2021-06-01,article,News,,['Books and Literature'],The New York Times,BookReview,402
Seven European countries begin issuing a digital Covid certificate for travel.,2021-06-01,article,News,,"['internal-essential', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Quarantine (Life and Culture)']",The New York Times,Foreign,551
Recent Commercial Real Estate Transactions,2021-06-01,article,News,,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)']",The New York Times,Business,151
Broadway’s Rebound Advances Again: ‘Pass Over’ Is to Start in August,2021-06-01,article,News,,"['Theater', 'Coronavirus Reopenings']",The New York Times,Culture,629
Dissecting the California Recall,2021-06-01,article,briefing,,"['Politics and Government', 'Elections, Governors', 'Coronavirus (2019-nCoV)']",The New York Times,National,1624
June Vocabulary Challenge,2021-06-01,article,News,,[],The New York Times,Learning,918
"E.E.O.C. Says Companies Can Mandate Vaccines, but Few Push Ahead",2021-06-01,article,News,,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Labor and Jobs', 'Workplace Hazards and Violations']",The New York Times,Business,738
Krispy Kreme reveals its plans for an initial public offering trading as DNUT.,2021-06-01,article,News,,"['Doughnuts', 'Initial Public Offerings', 'Company Reports']",The New York Times,Business,341
Western States Sizzle Under Triple-Digit Temperatures,2021-06-01,article,News,,"['Weather', 'Global Warming']",The New York Times,Express,500
Marina’s Music Was Caught Between Worlds. Now She’s Making Her Own.,2021-06-01,article,News,,"['Pop and Rock Music', 'Women and Girls', 'Content Type: Personal Profile']",The New York Times,Culture,1197
Three New Memoirs Reveal the ‘Vertigo’ of Life in the Diaspora,2021-06-01,article,News,,"['Books and Literature', 'Content Type: Personal Profile', 'Race and Ethnicity']",The New York Times,BookReview,1093
Biden unveiled a plan to help Black businesses and homeowners during his visit to Tulsa.,2021-06-01,article,News,,"['Discrimination', 'Black People', 'Blacks', 'United States Politics and Government', 'Real Estate and Housing (Residential)', 'Segregation and Desegregation']",The New York Times,Washington,428
A Book About Absorbing What We Love Until It Transforms Us,2021-06-01,article,Review,,"['Books and Literature', 'Poetry and Poets', 'Content Type: Personal Profile']",The New York Times,BookReview,663
Texas Democrats Block Restrictive Voting Rights Bill,2021-06-01,multimedia,Video,,"['State Legislatures', 'Law and Legislation', 'Voter Registration and Requirements', 'Absentee Voting']",The New York Times,,0
Moderna applies for full F.D.A. approval for its Covid vaccine.,2021-06-01,article,News,,"['internal-essential', 'Vaccination and Immunization', 'Drugs (Pharmaceuticals)', 'Regulation and Deregulation of Industry', 'Coronavirus (2019-nCoV)']",The New York Times,Science,379
Garbage’s Shirley Manson Thrives on Unapologetic Heroines,2021-06-01,article,News,,"['Content Type: Personal Profile', 'Pop and Rock Music']",The New York Times,Arts&Leisure,1514
"Magic Tricks May Fool You, but These Birds Can See Through Them",2021-06-01,article,News,,"['Birds', 'Magic and Magicians', 'Animal Cognition', 'Research', 'your-feed-science', 'your-feed-animals']",The New York Times,Science,723
‘Port Authority’ Review: Two Outsiders Searching for a Place,2021-06-01,article,Review,,['Movies'],The New York Times,Culture,350
Putting the Beefy Swagger in Korean Barbecue,2021-06-01,multimedia,Slideshow,,"['Restaurants', 'Korean Food (Cuisine)', 'Barbecue']",The New York Times,Food,0
A New Champion of Short Ribs in Koreatown,2021-06-01,article,Review,,"['Restaurants', 'Korean Food (Cuisine)']",The New York Times,Dining,1193
Lesbians in Ballet: ‘Has Anyone Like Me Ever Walked These Halls?’,2021-06-01,article,News,,"['Dancing', 'Women and Girls', 'Homosexuality and Bisexuality', 'Race and Ethnicity', 'Gender', 'audio-positive-happy']",The New York Times,Arts&Leisure,1802
Mafia Killer Who Became a Turncoat Is Released From Prison in Italy,2021-06-01,article,News,,"['Informers', 'Organized Crime', 'Murders, Attempted Murders and Homicides']",The New York Times,Foreign,790
The Human Toll of Bearing Witness,2021-06-01,article,News,,"['Black Lives Matter Movement', 'Police Brutality, Misconduct and Shootings', 'Black People', 'Blacks', 'Video Recordings, Downloads and Streaming']",The New York Times,Business,884
"‘SpongeBob’ and ‘Transformers’ Cost U.S. Taxpayers $4 Billion, Study Says",2021-06-01,article,News,,"['Tax Shelters', 'Corporate Taxes', 'Media', 'Intellectual Property', 'Law and Legislation', 'International Trade and World Market', 'SpongeBob SquarePants (Cartoon Character)', 'Movies', 'Television']",The New York Times,Business,1334
Ini Archibong: What We Believe About Storytelling,2021-06-01,article,News,,"['Luxury Goods and Services', 'Design']",The New York Times,SpecialSections,1090
"Bach’s Cello Suites, Now on Violin, With a Folksy Feel",2021-06-01,article,News,,['Classical Music'],The New York Times,Culture,1167
French Heir Gives Pissarro Stolen by the Nazis to a U.S. University,2021-06-01,article,News,,"['Art', 'Arts and Antiquities Looting', 'Museums', 'Holocaust and the Nazi Era', 'Colleges and Universities']",The New York Times,Culture,861
Supreme Court Rules on Tribal Police and Immigrants’ Testimony,2021-06-01,article,News,,"['Immigration and Emigration', 'Decisions and Verdicts', 'Native Americans', 'Asylum, Right of', 'Appeals Courts (US)']",The New York Times,Washington,714
Editor of JAMA Leaves After Outcry Over Colleague’s Remarks on Racism,2021-06-01,article,News,,"['Race and Ethnicity', 'Appointments and Executive Changes', 'Doctors', 'Academic and Scientific Journals', 'your-feed-science']",The New York Times,Science,943
Star Chef From Peru to Head Public Hotel Restaurants,2021-06-01,article,News,,['Restaurants'],The New York Times,Dining,1458
‘You Feel Goose Bumps’: The Push to Preserve Where Wilde Was Jailed for Being Gay,2021-06-01,article,News,,"['Historic Buildings and Sites', 'Homosexuality and Bisexuality', 'Theater', 'Books and Literature']",The New York Times,Foreign,1203
"In Compton, a School That Paved the Way for Generations of Black Artists",2021-06-01,article,News,,"['Art', 'Black People', 'Blacks', 'Culture (Arts)']",The New York Times,TStyle,2302
"Florida’s Democratic agricultural commissioner, Nikki Fried, announces her bid for governor.",2021-06-01,article,News,,"['Elections, Governors', 'Politics and Government']",The New York Times,Politics,364
Americans Don’t Want to Return to Low Wage Jobs,2021-06-01,article,Op-Ed,,"['Labor and Jobs', 'Shortages', 'Wages and Salaries', 'Unemployment Insurance', 'Income Inequality', 'United States Economy', 'Coronavirus Reopenings']",The New York Times,OpEd,1258
"A Lucid, Literary Illustration of the Complex, Beautiful Work of Memory",2021-06-01,article,Review,,['Books and Literature'],The New York Times,Culture,1032
"Republican Efforts to Restrict Voting, in Texas and Beyond",2021-06-01,article,Letter,,"['Voting and Voters', 'Anxiety and Stress', 'Tennis', 'Mental Health and Disorders', 'Coronavirus (2019-nCoV)', 'Autism']",The New York Times,Letters,871
The World Health Organization authorizes the Sinovac vaccine for emergency use.,2021-06-01,article,News,,"['internal-essential', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",The New York Times,Foreign,520
Watch Live: Biden Commemorates 100th Anniversary of Tulsa Race Massacre,2021-06-01,multimedia,Video,,"['Tulsa Race Riot (1921)', 'United States Politics and Government']",The New York Times,,0
Why Could Boris Johnson Marry in a Catholic Church?,2021-06-01,article,News,,[],The New York Times,Foreign,842
Your Wednesday Briefing,2021-06-01,article,briefing,,[],The New York Times,NYTNow,1200
The Discovery chief David Zaslav greets his WarnerMedia troops.,2021-06-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Movies', 'Cable Television']",The New York Times,Business,420
Tiny Love Stories: ‘I Was Right. Love Can Never Be Compared.’,2021-06-01,article,News,,"['Love (Emotion)', 'Modern Love (Times Column)', 'Dating and Relationships']",The New York Times,Styles,484
Biden Suspends Drilling Leases in Arctic National Wildlife Refuge,2021-06-01,article,News,,"['Wilderness Areas', 'Oil (Petroleum) and Gasoline', 'Drilling and Boring', 'Federal Lands', 'Global Warming', 'United States Politics and Government']",The New York Times,Climate,1549
Ransomware Disrupts Meat Plants in Latest Attack on Critical U.S. Business,2021-06-01,article,News,,"['Poultry', 'Meatpacking Plants and Slaughterhouses', 'Computers and the Internet', 'Meat', 'Cyberattacks and Hackers', 'Extortion and Blackmail', 'Computer Security', 'Cyberwarfare and Defense']",The New York Times,Business,1018
2021 French Open: What to Watch on Wednesday,2021-06-01,article,News,,"['Tennis', 'French Open (Tennis)']",The New York Times,Sports,826
,2021-06-01,article,News,,['Crossword Puzzles'],The New York Times,Games,6
New Mexico Special Election Results: First Congressional District,2021-06-01,multimedia,Interactive Feature,,"['Elections', 'Elections, House of Representatives', 'United States Politics and Government']",The New York Times,Graphics,0
Coronavirus Briefing: What Happened Today,2021-06-01,article,News,,['Coronavirus (2019-nCoV)'],The New York Times,NYTNow,953
"With Homicides Rising, Cities Brace for a Violent Summer",2021-06-01,article,News,,"['Murders, Attempted Murders and Homicides', 'Summer (Season)', 'Coronavirus (2019-nCoV)', 'Memorial Day']",The New York Times,National,1160
Bo Burnham’s ‘Inside’: A Comedy Special and an Inspired Experiment,2021-06-01,article,News,,"['Comedy and Humor', 'Television', 'Quarantine (Life and Culture)']",The New York Times,Culture,1155
Why the Grand Slam Tournaments Risked Playing Hardball With Naomi Osaka,2021-06-01,article,News,,"['French Open (Tennis)', 'Wimbledon Tennis Tournament', 'Australian Open (Tennis)', 'United States Open (Tennis)', 'News and News Media']",The New York Times,Sports,1001
"With Her Candor, Osaka Adds to Conversation About Mental Health",2021-06-01,article,News,,"['Mental Health and Disorders', 'Depression (Mental)', 'Anxiety and Stress', 'Tennis', 'French Open (Tennis)']",The New York Times,Sports,1170
"As Israelis Await Netanyahu’s Fate, Palestinians Seize a Moment of Unity",2021-06-01,article,News,,"['Palestinians', 'War and Armed Conflicts', 'Elections']",The New York Times,Foreign,1506
"‘Contested, Heated Culture Wars’ Mark Ultraconservative Texas Session",2021-06-01,article,News,,"['State Legislatures', 'Law and Legislation', 'Politics and Government', 'Conservatism (US Politics)']",The New York Times,National,1591
"Biden Recognizes Pride Month, Vowing to Fight for L.G.B.T.Q. Rights",2021-06-01,article,News,,"['United States Politics and Government', 'Homosexuality and Bisexuality', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Defense of Marriage Act (1996)', 'Transgender and Transsexuals', 'Executive Orders and Memorandums', 'Civil Rights and Liberties']",The New York Times,Washington,851
"A tabloid publisher will pay a $187,500 F.E.C. penalty for its Trump hush-money payment.",2021-06-01,article,News,,['Campaign Finance'],The New York Times,Washington,617
Biden Memorializes Victims of the Tulsa Race Massacre,2021-06-01,multimedia,Video,,"['Tulsa Race Riot (1921)', 'United States Politics and Government', 'Black People', 'Blacks']",The New York Times,,0
Biden Promises Tulsa Massacre Survivors Their Story Will Be ‘Known in Full View’,2021-06-01,article,News,,"['Tulsa Race Riot (1921)', 'Black People', 'Blacks', 'United States Politics and Government']",The New York Times,Washington,1123
Anti-Government Activist in Belarus Stabs Himself in Courtroom,2021-06-01,article,News,,"['Political Prisoners', 'Demonstrations, Protests and Riots', 'Torture', 'Human Rights and Human Rights Violations', 'Politics and Government']",The New York Times,Foreign,581
"On Vaccine Mandates, the G.O.P. Isn’t on Its Own Anymore",2021-06-01,article,News,,"['Vaccination Proof and Immunization Records', 'Vaccination and Immunization', 'United States Politics and Government', 'Polls and Public Opinion']",The New York Times,Politics,1107
"Alaska, Vaccine Passport, Naomi Osaka: Your Tuesday Evening Briefing",2021-06-01,article,briefing,,[],The New York Times,NYTNow,1296
Michael Flynn suggested at a QAnon-affiliated event that a coup should happen in the U.S.,2021-06-01,article,News,,"['United States Politics and Government', 'Fringe Groups and Movements', ""Coups D'Etat and Attempted Coups D'Etat"", 'QAnon']",The New York Times,Washington,495
Elephant Trunks: Is There Anything They Can’t Do?,2021-06-01,article,News,,"['Elephants', 'Animal Behavior', 'Conservation of Resources', 'Anatomy and Physiology', 'Robots and Robotics', 'Research', 'your-feed-science', 'your-feed-animals']",The New York Times,Science,866
Biden Assigns Harris Another Difficult Role: Protecting Voting Rights,2021-06-01,article,News,,"['Voter Registration and Requirements', 'Law and Legislation', 'United States Politics and Government']",The New York Times,Washington,675
The ‘Mean Greens’ Are Forcing Exxon to Clean Up Its Act,2021-06-01,article,Op-Ed,,"['Oil (Petroleum) and Gasoline', 'Alternative and Renewable Energy', 'Greenhouse Gas Emissions', 'Carbon Capture and Sequestration', 'Global Warming', 'Shareholder Rights and Activism']",The New York Times,OpEd,1326
