headline,date,doc_type,material_type,section,keywords,source,news_desk,word_count
Is This the End for Netanyahu?,2019-06-01,article,News Analysis,,"['Elections', 'Politics and Government', 'Corruption (Institutional)', 'Legislatures and Parliaments']",The New York Times,Foreign,1110
Fairy-Tale College Applications,2019-06-01,article,News,,"['Colleges and Universities', 'College Admissions Scandal (2019)', 'Education (Secondary)', 'Blacks', 'Black People']",The New York Times,National,575
"A Foul Ball, an Injured Little Girl and Another Cycle of Anguish",2019-06-01,article,News,,"['Baseball', 'Stadiums and Arenas', 'Accidents and Safety']",The New York Times,Sports,1025
A Drug Prolonged Life in Younger Women With Advanced Breast Cancer,2019-06-01,article,News,,"['Breast Cancer', 'Cancer', 'Tumors', 'Estrogen', 'Research', 'Menopause']",The New York Times,Science,940
Happy Global Running Day,2019-06-01,article,News,,"['Running', 'Ultramarathon Running', 'Exercise']",The New York Times,Well,461
"José Antonio Reyes, Former Arsenal Player, Dies in Car Crash at 35",2019-06-01,article,News,,"['Traffic Accidents and Safety', 'Soccer', 'Deaths (Fatalities)']",The New York Times,Sports,458
"Philip Green, U.K. Fashion Mogul, Charged With Assault in U.S. in Groping Case",2019-06-01,article,News,,"['#MeToo Movement', 'Sexual Harassment']",The New York Times,Foreign,610
"‘You Don’t Have to Be in Des Moines.’ Democrats Expand Primary Map, Spurred by Social Media.",2019-06-01,article,News,,"['Debates (Political)', 'States (US)', 'Presidential Election of 2020', 'United States Politics and Government']",The New York Times,Politics,1683
Suspect in Virginia Beach Shooting Was a Longtime City Employee,2019-06-01,article,News,,"['Virginia Beach, Va, Shooting (2019)', 'Murders, Attempted Murders and Homicides']",The New York Times,National,653
What Are Mexico’s Biggest Exports to the United States?,2019-06-01,article,News,,"['International Trade and World Market', 'Politics and Government', 'Customs (Tariff)']",The New York Times,Business,635
Virginia Beach Shooting: A City Grieves Its Workers a Day After Horror,2019-06-01,article,News,,"['Virginia Beach, Va, Shooting (2019)', 'Murders, Attempted Murders and Homicides']",The New York Times,National,1515
"Former N.F.L. Player Keith Mumphery, After Settling Lawsuit, Plots a Comeback",2019-06-01,article,News,,"['Colleges and Universities', 'Title IX (Gender Discrimination Legislation)']",The New York Times,Sports,1227
12 New Books to Watch For in June,2019-06-01,article,News,,[],The New York Times,Books,963
Summer Baking Bucket List,2019-06-01,article,News,,[],The New York Times,Dining,57
A Gun Killed My Son. So Why Do I Want to Own One?,2019-06-01,article,Op-Ed,,"['Gun Control', 'Firearms', 'School Shootings and Armed Attacks', 'Murders, Attempted Murders and Homicides', 'Second Amendment (US Constitution)']",The New York Times,OpEd,7305
2019 French Open: Serena Williams and Naomi Osaka Lose in the Third Round,2019-06-01,article,News,,"['Tennis', 'French Open (Tennis)']",The New York Times,Sports,1436
Congress Weighs Whether to Allow Guantánamo Prisoners to Travel to the U.S. for Medical Care,2019-06-01,article,News,,"['Detainees', 'United States Politics and Government', 'United States Defense and Military Forces', 'Terrorism', 'Medicine and Health']",The New York Times,Washington,1251
The Scripps Spelling Bee Is Broken. Please Don’t Fix It.,2019-06-01,article,Op-Ed,,"['Scripps National Spelling Bee', 'Dictionaries', 'Spelling']",The New York Times,OpEd,778
Cameras Came to the Newsroom. What if They Catch Us Printing Springsteen Tickets?,2019-06-01,article,Op-Ed,,"['Privacy', 'Cameras']",The New York Times,OpEd,880
The Myth That Defines Our Age,2019-06-01,article,Op-Ed,,"['Social Media', 'Philosophy']",The New York Times,OpEd,266
Breakthroughs Are Not Just for the Young at the French Open,2019-06-01,article,News,,"['Tennis', 'French Open (Tennis)']",The New York Times,Sports,767
"A Tale of Murder, Revenge and a Canadian Immigrant Dream Gone Wrong",2019-06-01,article,News,,"['Murders, Attempted Murders and Homicides', 'Immigration and Emigration', 'Frauds and Swindling']",The New York Times,Foreign,1424
Variety: Cryptic Crossword,2019-06-01,article,News,,[],The New York Times,Games,1187
Trump’s Middle East Peace Plan Faces a Crossroads After Coalition Talks in Israel Crumble,2019-06-01,article,News Analysis,,"['United States International Relations', 'United States Politics and Government', 'Elections']",The New York Times,Washington,1301
"U.S. Promises Security Aid, but No Funds, to Guatemala to Curb Migration",2019-06-01,article,News,,"['United States International Relations', 'Foreign Aid', 'Illegal Immigration', 'United States Politics and Government', 'International Trade and World Market']",The New York Times,Washington,1150
Who Were the 12 Victims in the Shooting in Virginia Beach?,2019-06-01,article,News,,"['Virginia Beach, Va, Shooting (2019)', 'Murders, Attempted Murders and Homicides']",The New York Times,National,333
Good Causes and Bad Money,2019-06-01,article,Letter,,"['Museums', 'Philanthropy', 'OxyContin (Drug)']",The New York Times,Letters,1156
An AIDS Symphony: The Week in Classical Music,2019-06-01,article,News,,['Classical Music'],The New York Times,Culture,960
"Boeing Built Deadly Assumptions Into 737 Max, Blind to a Late Design Change",2019-06-01,article,News,,"['Boeing 737 Max Groundings and Safety Concerns (2019)', 'AIRLINES AND AIRPLANES', 'Aviation Accidents, Safety and Disasters', 'Pilots', 'Sensors']",The New York Times,Business,2567
"Scoring Early and Late, Liverpool Wins Sixth Champions League Title",2019-06-01,article,News,,"['UEFA Champions League (Soccer)', 'Soccer']",The New York Times,Sports,5494
The Cautionary Tale of the ‘Female Byron’,2019-06-01,article,Op-Ed,,"['Poetry and Poets', 'Women and Girls', 'Writing and Writers', 'Books and Literature']",The New York Times,OpEd,1200
I Am the World’s Oldest Millennial,2019-06-01,article,Op-Ed,,"['Millennial Generation', 'Generation X', 'Social Media']",The New York Times,OpEd,1073
"Family Dollar Plans to Sell Alcohol at 1,000 Stores",2019-06-01,article,News,,"['ALCOHOLIC BEVERAGES', 'Shopping and Retail', 'Discount Selling', 'Beverages']",The New York Times,Express,574
Lowering the Barr,2019-06-01,article,Op-Ed,,"['Special Prosecutors (Independent Counsel)', 'United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']",The New York Times,OpEd,918
Modi’s Problems at Home Overshadow Trump’s Latest Trade Threat to India,2019-06-01,article,News,,"['International Trade and World Market', 'United States International Relations', 'Economic Conditions and Trends', 'Customs (Tariff)', 'Agriculture and Farming', 'Embargoes and Sanctions']",The New York Times,Foreign,1083
Stop Creating Corporate Goliaths,2019-06-01,article,Editorial,,"['Wireless Communications', 'Cellular Telephones', 'Telephones and Telecommunications', 'Mergers, Acquisitions and Divestitures', 'Antitrust Laws and Competition Issues']",The New York Times,Editorial,1175
Why Isn’t Instagram More Witty?,2019-06-01,article,Op-Ed,,"['Poetry and Poets', 'Writing and Writers', 'Social Media', 'Books and Literature']",The New York Times,OpEd,1164
Everything a Drag Queen Taught Me About Parenthood,2019-06-01,article,Op-Ed,,"['Transvestism', 'Parenting', 'Stonewall Riots (1969)', 'Homosexuality and Bisexuality']",The New York Times,OpEd,1178
Politics Is Not Total War,2019-06-01,article,Op-Ed,,"['United States Politics and Government', 'Mandatory Sentencing']",The New York Times,OpEd,1471
8 Siblings. 4 Time Zones. One WhatsApp Group.,2019-06-01,article,Op-Ed,,"['Instant Messaging', 'Social Media', 'Families and Family Life', 'Immigration and Emigration']",The New York Times,OpEd,1226
When China Massacred Its Own People,2019-06-01,article,Op-Ed,,"['Politics and Government', 'Demonstrations, Protests and Riots']",The New York Times,OpEd,855
Clarence Thomas’s Dangerous Idea,2019-06-01,article,Op-Ed,,"['ABORTION', 'Birth Control and Family Planning', ""Women's Rights"", 'Sterilization (Reproductive)']",The New York Times,OpEd,902
It’s Time to Tackle the Traffic Problems on Mount Everest,2019-06-01,article,Editorial,,"['Mountaineering', 'Accidents and Safety']",The New York Times,Editorial,497
The Economics of Rihanna’s Superstardom,2019-06-01,article,Op-Ed,,"['Income Inequality', 'Pop and Rock Music']",The New York Times,OpEd,1383
What I Learned Leading the Tiananmen Protests,2019-06-01,article,Op-Ed,,"['Demonstrations, Protests and Riots', 'Political Prisoners']",The New York Times,OpEd,1218
Twitter Takes Down Accounts of China Dissidents Ahead of Tiananmen Anniversary,2019-06-01,article,News,,"['Censorship', 'Social Media', 'Computers and the Internet', 'Propaganda']",The New York Times,Business,550
Trump Is Said to Have Overruled Kushner and Other Aides in Threatening Mexico With Tariffs,2019-06-01,article,News,,"['United States International Relations', 'International Trade and World Market', 'Customs (Tariff)', 'United States Politics and Government', 'United States Economy', 'Illegal Immigration']",The New York Times,Business,1376
The Terror of Getting Lettuce Wrong,2019-06-01,article,Op-Ed,,['Gardens and Gardening'],The New York Times,OpEd,914
"The Week in Business: A Surprise Tariff War, and the Future of iPhone Screens",2019-06-01,article,News,,"['Automobiles', 'Mobile Applications', 'International Trade and World Market', 'Car Services and Livery Cabs', 'Customs (Tariff)', 'Family Leaves', 'Immigration and Emigration', 'Mergers, Acquisitions and Divestitures']",The New York Times,SundayBusiness,781
Trump’s Celebration of L.G.B.T. Rights Is Met With Criticism,2019-06-01,article,News,,"['Homosexuality and Bisexuality', 'United States Politics and Government', 'Civil Rights and Liberties']",The New York Times,Washington,728
Stoners’ Film Festival,2019-06-01,article,News,,['Crossword Puzzles'],The New York Times,Games,868
Colorado Bans ‘Conversion Therapy’ for Minors,2019-06-01,article,News,,"['Law and Legislation', 'Discrimination', 'Transgender and Transsexuals', 'Homosexuality and Bisexuality', 'Therapy and Rehabilitation']",The New York Times,Express,422
Emmet T. Flood to Step Down as White House Lawyer,2019-06-01,article,News,,"['United States Politics and Government', 'Appointments and Executive Changes', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Executive Privilege, Doctrine of']",The New York Times,Washington,565
Fading Memories of When Motown Was No. 1,2019-06-02,article,News,,"['Football', 'Basketball', 'Hockey, Ice']",The New York Times,Sports,332
When Detroit Was on Top of the Sports World,2019-06-02,article,News,,"['Baseball', 'Hockey, Ice', 'Football', 'Stanley Cup', 'World Series']",The New York Times,Sports,1023
Soccer Star Neymar Denies Rape Accusation and Releases Messages From Accuser,2019-06-02,article,News,,['Soccer'],The New York Times,Sports,916
What to Watch Today at the French Open,2019-06-02,article,News,,"['Tennis', 'French Open (Tennis)']",The New York Times,Sports,471
Trump Calls on Britain to ‘Walk Away’ if E.U. Does Not Concede to Its Demands,2019-06-02,article,News,,"['United States International Relations', 'Great Britain Withdrawal from EU (Brexit)']",The New York Times,Washington,577
"Sarah Rogers, Daniel Watt",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,245
"Aubrey Cox, Joseph Ottenstein",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,224
"Messalina Morley, James Alton",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,291
"Caroline McMahon, Brendan Rivera",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,195
"Catherine Braun, David Stern",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,270
"Caroline Quigley, Frederick Adler",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,408
"Andrew Ogletree, Travis Long",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,259
"Corinne Lewis, Megan Myers",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,333
"Bianca Livi, Danny Avizov",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,197
"Scott Hess, Marcos Rodriguez",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,161
"Jacqueline Langholtz, William Taylor",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,265
"Marianne Kurlandski, James Kovacs",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,205
"Elizabeth Pearce, George Zoulias",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,232
"Meghan Horstmann, Adam Klopp II",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,348
"Pippa Biddle, Benjamin Davidson",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,329
"Alana Warhit, Kevin Beckoff",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,303
"Sarah Habib, Eric Elias",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,311
"Hallie Malitsky, Alejo Czerwonko",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,283
"Anna Gleysteen, David Grossman",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,243
"Stephen Pirrelli Jr., Timothy Thompson",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,201
China Strikes Defiant Stance on Trade Against Trump,2019-06-02,article,News,,"['International Trade and World Market', 'United States International Relations', 'Customs (Tariff)']",The New York Times,Business,933
"Emily Hogikyan, Thaddeus Chatto",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,250
"Alexandra Peacock, Katrina Fahey",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,143
"Corinne Warren, John Sawyer Jr.",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,200
"Kelsey Parsons, Matthew Latessa",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,267
"Amy Edelstein, Michael Gross",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,222
"Paruul Batra, Steven Maheshwary",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,200
"Jessie Tang, Jesse Chorng",2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,302
This Week’s Wedding Announcements,2019-06-02,article,News,,['Weddings and Engagements'],The New York Times,Society,7391
Anthony Joshua Upset by Andy Ruiz Jr. in Stunning Seventh-Round Knockout,2019-06-02,article,News,,['Boxing'],The New York Times,Sports,571
What’s on TV Sunday: ‘The Weekly’ and ‘NOS4A2’,2019-06-02,article,News,,['Television'],The New York Times,Culture,442
"What to Know About Prince Mohammed bin Zayed, the Arab Ruler Swaying Trump",2019-06-02,article,News,,"['United States International Relations', 'Lobbying and Lobbyists']",The New York Times,Foreign,1277
The Most Powerful Arab Ruler Isn’t M.B.S. It’s M.B.Z.,2019-06-02,article,News,,"['United States International Relations', 'United States Defense and Military Forces', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Royal Families']",The New York Times,Foreign,3890
Confirm or Deny: Russell Harvard,2019-06-02,article,News,,[],The New York Times,Styles,285
"Russell Harvard, Reaching Beyond ‘King Lear’",2019-06-02,article,News,,"['Deafness', 'ACTORS AND ACTRESSES', 'Theater']",The New York Times,Styles,2491
Warriors Alumni Hold Tight to Their Place in a Dynasty,2019-06-02,article,News,,['Basketball'],The New York Times,Sports,1276
Match-Fixing Whistle-Blower Goes From Feel-Good Story to Pariah,2019-06-02,article,News,,"['Tennis', 'French Open (Tennis)']",The New York Times,Sports,1416
"From Instagram to 5,000 Theaters: Diana Silvers on ‘Ma’ and ‘Booksmart’",2019-06-02,article,News,,"['Movies', 'ACTORS AND ACTRESSES']",The New York Times,Culture,823
"Surrender to a Boundary-Blurring Tour of Europe, War and Peace",2019-06-02,article,News,,['Music'],The New York Times,Culture,1056
"Leader of Social Democrats, Merkel’s Coalition Partner, Is Resigning",2019-06-02,article,News,,['Politics and Government'],The New York Times,Foreign,829
"Insurgent Democrats, Many of Them Women, Worry a New Party Policy Will Block Them",2019-06-02,article,News,,"['Elections, House of Representatives', 'United States Politics and Government', 'Women and Girls', 'Primaries and Caucuses']",The New York Times,Politics,1268
"Homes That Sold for Around $750,000",2019-06-02,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,437
Google and Amazon Are at the Center of a Storm Brewing Over Big Tech,2019-06-02,article,News,,"['Antitrust Laws and Competition Issues', 'Regulation and Deregulation of Industry', 'Computers and the Internet', 'Search Engines', 'E-Commerce', 'Online Advertising']",The New York Times,Business,1568
"Virginia, Trade, Stonewall: Your Weekend Briefing",2019-06-02,article,briefing,,[],The New York Times,NYTNow,1134
Quotation of the Day: The Most Powerful Prince in Washington,2019-06-02,article,Quote,,[],The New York Times,Summary,54
Afghan Peace Marchers Take Cease-Fire Plea Directly to Taliban,2019-06-02,article,News,,['Afghanistan War (2001- )'],The New York Times,Foreign,787
Acting Defense Chief Sees No Need to Restart Big Military Exercises With South Korea,2019-06-02,article,News,,"['United States Defense and Military Forces', 'Defense and Military Forces', 'United States International Relations', 'Nuclear Weapons']",The New York Times,Foreign,442
Trump State Visit to U.K. Faces Turbulence Amid Brexit Chaos,2019-06-02,article,News,,"['United States Politics and Government', 'Great Britain Withdrawal from EU (Brexit)', 'United States International Relations', 'Royal Families', 'International Trade and World Market']",The New York Times,Foreign,1059
"Algeria Cancels Presidential Election, Setting Up New Impasse",2019-06-02,article,News,,"['Elections', 'Demonstrations, Protests and Riots']",The New York Times,Foreign,620
Anthony Joshua’s Upset Loss to Andy Ruiz Scrambles Heavyweight Boxing,2019-06-02,article,News,,['Boxing'],The New York Times,Sports,1240
Did I Need to Know What Gender My Nonbinary Interviewees Were Assigned at Birth? Maybe Not,2019-06-02,article,News,,"['Gender', 'Transgender and Transsexuals', 'Teenagers and Adolescence', 'Discrimination', 'Drivers Licenses', 'Law and Legislation', 'internal-national collaboration']",The New York Times,Insider,1088
Stan Wawrinka’s Reward for a Marathon Win? A Match With Roger Federer,2019-06-02,article,News,,"['Tennis', 'French Open (Tennis)']",The New York Times,Sports,950
"Cruise Ship Rams Into Tourist Boat and Dock in Venice, Injuring at Least 4",2019-06-02,article,News,,"['Maritime Accidents and Safety', 'Cruises', 'Boats and Boating']",The New York Times,Foreign,625
What to Cook This Week,2019-06-02,article,News,,['Cooking and Cookbooks'],The New York Times,Dining,813
"Democrats Are Determined to Spotlight Trump’s Misdeeds, but Remain Divided on How",2019-06-02,article,News,,"['United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Special Prosecutors (Independent Counsel)', 'Impeachment']",The New York Times,Washington,1648
California Is Now an ‘Early Primary State.’ Democrats Are Grappling With How to Compete.,2019-06-02,article,News,,"['Presidential Election of 2020', 'Primaries and Caucuses']",The New York Times,Politics,1933
"Leah Chase, 96, Creole Chef Who Fed Presidents and Freedom Riders, Dies",2019-06-02,article,Obituary (Obit),,"['Chefs', 'Civil Rights Movement (1954-68)', 'Cooking and Cookbooks', 'Blacks', 'Black People', 'Deaths (Obituaries)']",The New York Times,Obits,1822
The Last Word: Leah Chase,2019-06-02,multimedia,Video,,"['Restaurants', 'Chefs']",The New York Times,Obits,0
"Virginia Beach Gunman Said He Was Quitting, Then Went on a Shooting Rampage",2019-06-02,article,News,,"['Virginia Beach, Va, Shooting (2019)', 'Murders, Attempted Murders and Homicides']",The New York Times,National,1041
‘He’s a Good Man’: Jim Jordan Finds Support at Home in Ohio State Abuse Scandal,2019-06-02,article,News,,"['United States Politics and Government', 'Wrestling', 'Colleges and Universities', 'Sex Crimes', 'Ethics and Official Misconduct']",The New York Times,Washington,1267
Filling Oreo With Toothpaste Earns YouTube Prankster a Jail Sentence,2019-06-02,article,News,,"['Hoaxes and Pranks', 'Video Recordings, Downloads and Streaming', 'Prisons and Prisoners', 'Social Media']",The New York Times,Foreign,464
"Plenty of Fantasy in HBO’s ‘Chernobyl,’ but the Truth Is Real",2019-06-02,article,News,,"['Television', 'Nuclear Energy', 'Accidents and Safety']",The New York Times,Culture,939
Estranged Husband Arrested in Disappearance of Connecticut Mother of 5,2019-06-02,article,News,,"['Missing Persons', 'Child Custody and Support']",The New York Times,Metro,782
"On Chicago’s Stages, Women With Problems",2019-06-02,article,Review,,['Theater'],The New York Times,Culture,1105
The Divinity of All Creatures,2019-06-02,article,Letter,,"['Mice', 'Vultures (Birds)', 'Rescues']",The New York Times,Letters,157
Taxi Medallion Loans,2019-06-02,article,Letter,,['Taxicabs and Taxicab Drivers'],The New York Times,Letters,196
"Leann Birch, Who Knew How to Get a Child to Eat Peas, Dies at 72",2019-06-02,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Diet and Nutrition', 'Children and Childhood', 'Parenting', 'Obesity', 'Research']",The New York Times,Obits,1049
Who’s a True Conservative?,2019-06-02,article,Letter,,"['Conservatism (US Politics)', 'United States Politics and Government']",The New York Times,Letters,140
Bernie Sanders After Dark: Inside His First ‘Grass-Roots Fund-Raiser’,2019-06-02,article,News,,"['Presidential Election of 2020', 'Campaign Finance', 'United States Politics and Government']",The New York Times,Politics,718
Review: ‘The Haunting’ Has a Big Problem With ‘Hamilton’,2019-06-02,article,Review,,['Theater'],The New York Times,Culture,547
A Life Upended by a G.M. Plant Closing,2019-06-02,article,Letter,,"['Factories and Manufacturing', 'Labor and Jobs', 'Automobiles']",The New York Times,Letters,586
"Review: ‘Luther,’ Back From the Dead",2019-06-02,article,News,,['Television'],The New York Times,Culture,594
