headline,date,doc_type,material_type,section,keywords,source,news_desk,word_count
Has Your Local Newspaper Closed? Tell Us What Stories Aren’t Being Told,2019-08-01,article,News,,"['Social Media', 'Newspapers', 'News and News Media']",The New York Times,NewsDesk,156
What America Gets Wrong About Tracy Flick,2019-08-01,article,News,,['Movies'],The New York Times,Arts&Leisure,2088
Going to Burning Man? Don’t Forget to Pack a Mask,2019-08-01,article,News,,"['Masks', 'Protective Clothing and Gear', 'Burning Man Festival']",The New York Times,Styles,973
A Paradox at the Heart of the Newspaper Crisis,2019-08-01,article,News,,"['Newspapers', 'News and News Media', 'Hedge Funds', 'Layoffs and Job Reductions']",The New York Times,National,1751
Ron Howard and Brian Grazer Want to Be the Center of the Streaming Era,2019-08-01,article,News,,"['Video Recordings, Downloads and Streaming', 'Movies', 'Television']",The New York Times,Business,1345
A Scoop About Neil Armstrong Arrived in a Plain Brown Envelope,2019-08-01,article,News,,"['Space and Astronomy', 'Suits and Litigation (Civil)', 'Deaths (Fatalities)', 'Hospitals']",The New York Times,Summary,772
"That Noise? It’s the 1%, Helicoptering Over Your Traffic Jam",2019-08-01,article,News,,"['Helicopters', 'AIRPORTS', 'Luxury Goods and Services']",The New York Times,Metro,1482
‘The Terror’ Summons the Ghosts of a Real-Life Horror Story,2019-08-01,article,News,,"['Television', 'Japanese-Americans', 'World War II (1939-45)']",The New York Times,Arts&Leisure,1637
Who Won Night 2 of the Democratic Debate? Experts Weigh In,2019-08-01,article,News,,[],The New York Times,Politics,1183
He Was the Face of a Bike-a-thon to Fight Cancer. He Was Also a Fake.,2019-08-01,article,News,,"['Frauds and Swindling', 'Philanthropy', 'Brain Cancer', 'Bicycles and Bicycling']",The New York Times,Sports,1785
A Future Without the Front Page,2019-08-01,article,News,,"['News and News Media', 'Newspapers', 'Education (K-12)', 'Philanthropy']",The New York Times,National,2846
Mortgage Rates Are Already Lower. They’re Not Helping Much.,2019-08-01,article,News,,"['Mortgages', 'Real Estate and Housing (Residential)', 'United States Economy', 'Interest Rates']",The New York Times,Business,926
An Art Museum in Your Hotel Lobby,2019-08-01,article,News,,"['Art', 'Hotels and Travel Lodgings', 'Travel and Vacations', 'Murals']",The New York Times,Travel,1023
Handcrafted: Inside Brooklyn’s Tailor Shops,2019-08-01,article,News,,['Suits (Apparel)'],The New York Times,Metropolitan,554
36 Hours in Belfast,2019-08-01,article,News,,['Travel and Vacations'],The New York Times,Travel,1993
Five Places to Visit on the Athens Riviera,2019-08-01,article,News,,"['Travel and Vacations', 'Beaches']",The New York Times,Travel,504
Dying Gasp of One Local Newspaper,2019-08-01,article,News,,"['Newspapers', 'Shutdowns (Institutional)', 'News and News Media']",The New York Times,National,2987
"‘Abnormal, as Most Geniuses Are’: Celebrating 200 Years of Herman Melville",2019-08-01,article,News,,"['Books and Literature', 'Writing and Writers', 'Newspapers']",The New York Times,Books,721
Dozens Killed in Yemen in Attacks on Military Parade and Police Station,2019-08-01,article,News,,"['Defense and Military Forces', 'Terrorism', 'Drones (Pilotless Planes)', 'Parades', 'Attacks on Police']",The New York Times,Foreign,957
"Democratic Debate, Jeffrey Epstein, Hamza bin Laden: Your Thursday Briefing",2019-08-01,article,briefing,,[],The New York Times,NYTNow,1333
"Year After Latest Ebola Outbreak, New Cases Emerge in Congo",2019-08-01,article,News,,['Ebola Virus'],The New York Times,Foreign,1267
Painfully Common: 52 Children Died Last Year in Hot Cars,2019-08-01,article,briefing,,"['Traffic Accidents and Safety', 'Heatstroke']",The New York Times,Metro,1079
How Jaywalking Could Jam Up the Era of Self-Driving Cars,2019-08-01,article,News,,"['Driverless and Semiautonomous Vehicles', 'Traffic Accidents and Safety', 'Traffic and Parking Violations', 'Roads and Traffic', 'Jaywalking']",The New York Times,Business,1246
The Economy Is Booming. Or Is It?,2019-08-01,article,News,,"['Interest Rates', 'United States Economy', 'International Trade and World Market', 'Banking and Financial Institutions', 'Customs (Tariff)', 'Inflation (Economics)', 'Unemployment', 'Labor and Jobs']",The New York Times,Podcasts,251
How to Win Friends and Influence People (at Bachelorette Parties),2019-08-01,article,News,,"['Parties (Social)', 'Weddings and Engagements']",The New York Times,Styles,1105
"On the Border Wall, the Supreme Court Caves to Trump",2019-08-01,article,Op-Ed,,"['United States Politics and Government', 'Constitution (US)', 'Law and Legislation', 'Government Contracts and Procurement', 'Federal Budget (US)', 'Border Barriers', 'Suits and Litigation (Civil)']",The New York Times,OpEd,1708
Democrats Are Not Up To Their Historic Responsibility,2019-08-01,article,Op-Ed,,[],The New York Times,OpEd,946
Which 2020 Candidates Would You Swipe Right On?,2019-08-01,multimedia,Interactive Feature,,['Presidential Election of 2020'],The New York Times,Opinion,0
DealBook Briefing: The Fed Isn’t Making People Happy,2019-08-01,article,News,,['Interest Rates'],The New York Times,Business,1989
"After Claiming Men Are ‘Seduced’ Into Rape, Malaysian Senator Apologizes",2019-08-01,article,News,,"['Sex Crimes', 'Women and Girls', 'Sexual Harassment', ""Women's Rights""]",The New York Times,Express,562
‘A Score to Settle’ Review: Vengeance Is Fine,2019-08-01,article,Review,,['Movies'],The New York Times,Weekend,298
‘Them That Follow’ Review: Hiss of Death,2019-08-01,article,Review,,['Movies'],The New York Times,Weekend,256
‘Ladyworld’ Review: Fresh Talents Prove Themselves in a Twist on ‘Lord of the Flies’,2019-08-01,article,Review,,['Movies'],The New York Times,Weekend,303
‘Luce’ Review: A Star Student Tests His Teacher’s Limits,2019-08-01,article,Review,,['Movies'],The New York Times,Weekend,482
Marianne Williamson Wants to ‘See the Memes.’ Here They Are.,2019-08-01,article,News,,"['Debates (Political)', 'Presidential Election of 2020']",The New York Times,Politics,802
World Cup Stars and Cheap Tickets. Will Fans Now Care About Women’s Pro Soccer?,2019-08-01,article,News,,"['Soccer', ""Women's World Cup (Soccer)"", 'Women and Girls']",The New York Times,Sports,1355
‘Piranhas’ Review: Junior Mafia,2019-08-01,article,Review,,['Movies'],The New York Times,Weekend,283
"‘The Operative’ Review: High on Espionage, Low on Surprise",2019-08-01,article,Review,,['Movies'],The New York Times,Weekend,265
Death of Hamza bin Laden Seen as Blow to Al Qaeda’s Future,2019-08-01,article,News,,"['Terrorism', 'Targeted Killings', 'United States Defense and Military Forces']",The New York Times,Foreign,1822
Are You Rich? This Income-Rank Quiz Might Change How You See Yourself,2019-08-01,multimedia,Interactive Feature,,"['Income', 'High Net Worth Individuals']",The New York Times,The Upshot,0
Next to Protest Against Hong Kong’s Government: Its Employees,2019-08-01,article,News,,"['Politics and Government', 'Government Employees', 'Hong Kong Protests (2019)']",The New York Times,Foreign,1240
Chance of No-Deal Brexit Hampers Bank of England’s Powers of Prediction,2019-08-01,article,News,,"['International Trade and World Market', 'British Pound (Currency)', 'Banking and Financial Institutions', 'Great Britain Withdrawal from EU (Brexit)', 'Interest Rates']",The New York Times,Business,669
Who’s in the Next Democratic Debate? Less than Half of the Field,2019-08-01,article,News,,"['Debates (Political)', 'Presidential Election of 2020']",The New York Times,Politics,594
Russia Sends Military Planes to Fight Wildfires in Siberia,2019-08-01,article,News,,"['Wildfires', 'Defense and Military Forces']",The New York Times,Foreign,726
So Who Won Night 2?,2019-08-01,article,Op-Ed,,"['Debates (Political)', 'United States Politics and Government']",The New York Times,OpEd,568
"The Best Movies and TV Shows New to Netflix, Amazon and More in August",2019-08-01,article,News,,"['Television', 'Movies', 'Documentary Films and Programs']",The New York Times,Weekend,1420
On the Market in the New York Region,2019-08-01,multimedia,Slideshow,,['Real Estate and Housing (Residential)'],The New York Times,Real Estate,0
On the Market in New York City,2019-08-01,multimedia,Slideshow,,['Real Estate and Housing (Residential)'],The New York Times,Real Estate,0
Homes for Sale in Brooklyn and Manhattan,2019-08-01,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,129
Homes for Sale in New York and Connecticut,2019-08-01,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,120
Boris Johnson Loses First Election Test Against an Anti-Brexit Alliance,2019-08-01,article,News,,"['Politics and Government', 'Elections', 'Great Britain Withdrawal from EU (Brexit)']",The New York Times,Foreign,681
How Did Kamala Harris Do in the Democratic Debate?,2019-08-01,article,briefing,,[],The New York Times,National,1007
Where Are the Swimming Pools?,2019-08-01,article,News,,"['Real Estate and Housing (Residential)', 'Swimming Pools']",The New York Times,RealEstate,239
"Wary of Trump’s Hard Line on Iran, Europeans Decline to Join Escorts in Gulf",2019-08-01,article,News,,"['United States International Relations', 'Defense and Military Forces', 'Embargoes and Sanctions', 'Ships and Shipping']",The New York Times,Foreign,1293
Support for Impeachment Inquiry Grows in the House,2019-08-01,article,News,,"['Impeachment', 'United States Politics and Government']",The New York Times,Washington,1444
Beyond ‘Fleabag’: What Else Will Quench That Quirky Thirst?,2019-08-01,article,News,,['Television'],The New York Times,Arts&Leisure,1033
April Bloomfield Returns to New York as She Closes Tosca Cafe,2019-08-01,article,News,,['Sexual Harassment'],The New York Times,Dining,480
CNN’s Democratic Debates Give Conflict a Reality-TV Boost,2019-08-01,article,News,,"['Television', 'Presidential Election of 2020', 'Debates (Political)']",The New York Times,Culture,947
U.S. Sanctions on Foreign Minister Unite Iran’s Fractious Elite,2019-08-01,article,News,,"['Embargoes and Sanctions', 'United States International Relations']",The New York Times,Foreign,1126
EBay Accuses Amazon Managers of Conspiring to Poach Its Sellers,2019-08-01,article,News,,"['Antitrust Laws and Competition Issues', 'E-Commerce', 'Computers and the Internet', 'Suits and Litigation (Civil)']",The New York Times,Business,781
"Manzanilla Sherry: Singular, Saline and So Polarizing",2019-08-01,article,News,,['Sherry (Wine)'],The New York Times,Dining,1518
"From the Land of Many Grapes, Unusual Italian Reds",2019-08-01,article,News,,"['Grapes', 'Wines']",The New York Times,Dining,389
Videotape All Police Interrogations,2019-08-01,article,Op-Ed,,"['False Arrests, Convictions and Imprisonments', 'Interrogations', 'Video Recordings, Downloads and Streaming', 'Psychology and Psychologists', 'Central Park Jogger Case (1989)']",The New York Times,OpEd,1375
Divorced. Beheaded. Broadway.,2019-08-01,article,News,,"['Theater', 'Women and Girls', 'Pop and Rock Music', 'Edinburgh Festival Fringe']",The New York Times,Culture,595
‘The Nightingale’ Review: A Song of Violence and Vengeance,2019-08-01,article,Review,,['Movies'],The New York Times,Weekend,842
Vas Narasimhan of Novartis: ‘We Are Not at All Prepared for a Pandemic’,2019-08-01,article,News,,"['Drugs (Pharmaceuticals)', 'Epidemics', 'Medicine and Health', 'Executives and Management (Theory)']",The New York Times,SundayBusiness,1603
What We Learned From the July Democratic Debates,2019-08-01,article,News,,"['Presidential Election of 2020', 'Debates (Political)']",The New York Times,Politics,1451
One Night. One Chance. One Liza (With a ‘Z’).,2019-08-01,article,News,,['Theater'],The New York Times,Weekend,1094
Saudi Arabia Frees Doctor With U.S. Citizenship After 21 Months,2019-08-01,article,News,,['Political Prisoners'],The New York Times,Foreign,538
‘Tel Aviv on Fire’ Review: Mideast Conflict as Soap Opera and Farce,2019-08-01,article,Review,,['Movies'],The New York Times,Weekend,741
"Despite Deficit Worries, Senate Gives Final Approval to Spending Increases",2019-08-01,article,News,,"['Federal Budget (US)', 'National Debt (US)', 'Law and Legislation', 'United States Politics and Government']",The New York Times,Washington,1080
2020 Democratic Debates: Highlights From Round 2,2019-08-01,multimedia,Video,,['Debates (Political)'],The New York Times,,0
Indictment Delayed for Father Who Left Twins in Hot Car,2019-08-01,article,News,,"['Heatstroke', 'Child Abuse and Neglect', 'Parenting', 'Murders, Attempted Murders and Homicides']",The New York Times,Metro,822
The Frankies Partners Will Open a Slice Shop,2019-08-01,article,News,,"['Pizza', 'Restaurants']",The New York Times,Dining,934
Edward Snowden’s Memoir Is Coming in September,2019-08-01,article,News,,"['Books and Literature', 'Classified Information and State Secrets']",The New York Times,Books,365
Judge John Hodgman on the Guest Bathroom Squatty Potty,2019-08-01,article,News,,"['Bathrooms and Toilets', 'Comedy and Humor']",The New York Times,Magazine,154
"Should Board Gamers Play the Roles of Racists, Slavers and Nazis?",2019-08-01,article,News,,"['Politics and Government', 'Games', 'Holocaust and the Nazi Era', 'Computer and Video Games']",The New York Times,Styles,2075
Ailey Appoints Its First Resident Choreographer: Jamar Roberts,2019-08-01,article,News,,['Dancing'],The New York Times,Weekend,364
Yearning for More Yang,2019-08-01,article,Op-Ed,,['Debates (Political)'],The New York Times,OpEd,804
‘The Son’ Review: She’s Having a Baby (Without You),2019-08-01,article,Review,,['Movies'],The New York Times,Weekend,293
The Man Who Tried to Catch the 100-Pound Salmon,2019-08-01,article,Review,,['Books and Literature'],The New York Times,BookReview,1282
She Was Arrested at 14. Then Her Photo Went to a Facial Recognition Database.,2019-08-01,article,News,,"['Mug Shots', 'Juvenile Delinquency', 'Facial Recognition Software', 'Privacy', 'Surveillance of Citizens by Government', 'Police', 'Civil Rights and Liberties']",The New York Times,Metro,1357
How Democrats Will Attack Trump on the Economy,2019-08-01,article,News,,"['United States Economy', 'Presidential Election of 2020', 'Labor and Jobs', 'Tax Cuts and Jobs Act (2017)']",The New York Times,Business,1597
Another Victim in Facebook Romance Scams: A U.S. Congressman,2019-08-01,article,News,,"['Impostors (Criminal)', 'Social Media', 'Computers and the Internet', 'United States Defense and Military Forces']",The New York Times,Business,1133
Did Dr. Seuss Lie to Our Kids?,2019-08-01,article,News,,"['Customs, Etiquette and Manners']",The New York Times,Styles,843
China Reacts to Trade Tariffs and Hong Kong Protests by Blaming U.S.,2019-08-01,article,News,,"['Customs (Tariff)', 'International Trade and World Market', 'United States International Relations', 'United States Economy', 'United States Politics and Government', 'Economic Conditions and Trends']",The New York Times,Washington,1768
‘La Flor’ Review: Four Women in Search of a Movie,2019-08-01,article,Review,,['Movies'],The New York Times,Weekend,716
Jia Tolentino Wants You to Read Children’s Books,2019-08-01,article,News,,"['Books and Literature', 'Writing and Writers']",The New York Times,BookReview,1504
"Dorothy Toy, 102, Half of Asian-American Dance Team, Dies",2019-08-01,article,Obituary (Obit),,"['Dancing', 'Japanese-Americans', 'Deaths (Obituaries)']",The New York Times,Obits,927
11 New Books We Recommend This Week,2019-08-01,article,List,,['Books and Literature'],The New York Times,BookReview,1228
"Mario Gonzalez, Father of Golf in Brazil, Is Dead at 96",2019-08-01,article,Obituary (Obit),,"['Golf', 'British Open (Golf)', 'Olympic Games (2016)', 'Deaths (Obituaries)']",The New York Times,Obits,864
Justice Dept. Declined to Prosecute Comey Over Memos About Trump,2019-08-01,article,News,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Classified Information and State Secrets']",The New York Times,Washington,841
Hungarian Philosopher’s Death,2019-08-01,article,Letter,,[],The New York Times,Letters,147
Picture Books to Perk Up Any Kid’s Summer,2019-08-01,article,News,,"['Books and Literature', 'Children and Childhood']",The New York Times,BookReview,848
Joe Biden Is Learning That Liberals Eat Their Own,2019-08-01,article,Op-Ed,,"['Patient Protection and Affordable Care Act (2010)', 'United States Politics and Government', 'Crime and Criminals', 'Health Insurance and Managed Care', 'Debates (Political)', 'Liberalism (US Politics)', 'Immigration and Emigration', 'Deferred Action for Childhood Arrivals', 'Deportation', 'Violence Against Women Act (1994)', 'Medicare']",The New York Times,OpEd,1084
Of Course Americans Are Turning to Social Democracy,2019-08-01,article,Op-Ed,,"['Politics and Government', 'Regulation and Deregulation of Industry', 'Socialism (Theory and Philosophy)', 'Presidential Election of 2020']",The New York Times,OpEd,952
Dutch Officials Decline to Enforce New Partial Ban on Burqas,2019-08-01,article,News,,"['Politics and Government', 'Muslim Veiling', 'Law and Legislation', 'Discrimination', 'Freedom of Religion', 'Muslims and Islam', 'Human Rights and Human Rights Violations', 'Transit Systems']",The New York Times,Foreign,867
Review: Wendy Whelan and Maya Beiser’s Meditation on 9/11,2019-08-01,article,News,,"[""Jacob's Pillow Dance Festival"", 'Dancing']",The New York Times,Weekend,644
Afghan War Casualty Report: July 25-Aug. 1,2019-08-01,article,News,,['Civilian Casualties'],The New York Times,Magazine,1631
Silence Speaking Volumes: Artists Confront the Culture of Incarceration,2019-08-01,article,News,,"['Art', 'Prisons and Prisoners']",The New York Times,Weekend,1240
"At The Jewish Week, a Rare Changing of the Guard",2019-08-01,article,News,,"['Newspapers', 'Jews and Judaism', 'Appointments and Executive Changes']",The New York Times,Business,392
Israelis Brace for a New Election. The Real Contest May Come Later.,2019-08-01,article,News,,[],The New York Times,Foreign,1011
"Debates Identify Plenty of Democratic Divisions, but Not a Consensus Favorite",2019-08-01,article,News,,"['Debates (Political)', 'Presidential Election of 2020', 'United States Politics and Government']",The New York Times,Politics,1654
Leon Black Plays Down Ties to Jeffrey Epstein but Is Silent on 2011 Deal,2019-08-01,article,News,,"['Private Equity', 'Child Abuse and Neglect', 'High Net Worth Individuals', 'Human Trafficking', 'Sex Crimes']",The New York Times,Business,689
Meet the Beetles: Newly Discovered Brooklynites Have 6 Legs,2019-08-01,article,News,,"['Beetles', 'Invasive Species', 'Forests and Forestry', 'Cemeteries']",The New York Times,Metro,667
Hundreds of New Concertos Bring the World to the Concert Hall,2019-08-01,article,News,,"['Mostly Mozart Festival', 'Musical Instruments', 'Classical Music']",The New York Times,Culture,786
"A Blood Test for Alzheimer’s? It’s Coming, Scientists Report",2019-08-01,article,News,,"[""Alzheimer's Disease"", 'Tests (Medical)', 'Clinical Trials', 'Preventive Medicine', 'Elderly', 'Brain']",The New York Times,Science,699
The Secret to Having the Best Summer Ever,2019-08-01,multimedia,Interactive Feature,,"['Friendship', 'Roller Skating']",The New York Times,Arts,0
When Will the 2020 Democratic Field Start to Shrink?,2019-08-01,article,News,,"['Debates (Political)', 'Presidential Election of 2020', 'Campaign Finance', 'Primaries and Caucuses', 'Polls and Public Opinion']",The New York Times,Politics,1149
"Tariffs, Hong Kong, Hamza bin Laden: Your Friday Briefing",2019-08-01,article,briefing,,[],The New York Times,NYTNow,1281
Stocks Sink After a New Tariff Threat From Trump,2019-08-01,article,News,,"['International Trade and World Market', 'United States Politics and Government']",The New York Times,Business,644
New York State Officials Sue ‘Predatory’ Rent-to-Own Home Seller,2019-08-01,article,News,,"['Renting and Leasing (Real Estate)', 'Real Estate and Housing (Residential)', 'Suits and Litigation (Civil)', 'Consumer Protection', 'Mortgages']",The New York Times,Business,510
‘Hobbs & Shaw’ Review: Rock-em-Sock-em Bromance,2019-08-01,article,Review,,['Movies'],The New York Times,Weekend,870
"Dallas Officers Pinned Tony Timpa and Joked During Fatal Encounter, Video Shows",2019-08-01,article,News,,"['Police Brutality, Misconduct and Shootings', 'Murders, Attempted Murders and Homicides', 'Video Recordings, Downloads and Streaming']",The New York Times,Express,581
Why Not Cory Booker?,2019-08-01,article,Op-Ed,,"['Presidential Election of 2020', 'Debates (Political)', 'United States Politics and Government', 'Blacks', 'Black People', 'Polls and Public Opinion', 'Voting and Voters']",The New York Times,OpEd,773
Marianne Williamson Knows How to Beat Trump,2019-08-01,article,Op-Ed,,"['United States Politics and Government', 'Presidential Election of 2020', 'Social Conditions and Trends']",The New York Times,OpEd,879
