headline,date,doc_type,material_type,section,keywords,source,news_desk,word_count
"As Tanks Rolled Into Ukraine, So Did Malware. Then Microsoft Entered the War.",2022-03-01,article,News,,"['Russian Invasion of Ukraine (2022)', 'Cyberwarfare and Defense', 'United States International Relations', 'Computers and the Internet']",The New York Times,Washington,1303
They Want to Break T. Rex Into 3 Species. Other Paleontologists Aren’t Pleased.,2022-03-01,article,News,,"['Dinosaurs', 'Biodiversity', 'Paleontology', 'Fossils', 'Research', 'your-feed-science', 'your-feed-animals']",The New York Times,Science,2250
Art Briles Resigns From Grambling State,2022-03-01,article,News,,['Football (College)'],The New York Times,Sports,637
Disney and Warner Bros. will pause theatrical movie releases in Russia.,2022-03-01,article,News,,"['Movies', 'Russian Invasion of Ukraine (2022)', 'Box Office Sales']",The New York Times,Business,470
Viatris Agrees to Settle EpiPen Antitrust Litigation for $264 Million,2022-03-01,article,News,,"['Compensation for Damages (Law)', 'Epinephrine (Drug)', 'Suits and Litigation (Civil)', 'Medical Devices']",The New York Times,Express,585
A new poll finds Americans’ fears about the virus are waning.,2022-03-01,article,News,,[],The New York Times,Express,429
House Passes Bill to Make Lynching a Hate Crime,2022-03-01,article,News,,"['United States Politics and Government', 'Law and Legislation', 'Black People', 'Blacks', 'Discrimination', 'Race and Ethnicity', 'Lynching', 'Hate Crimes']",The New York Times,Washington,941
Pop Culture Site,2022-03-01,article,News,,['Crossword Puzzles'],The New York Times,Games,1053
Gunman Kills His 3 Children in a Sacramento County Church,2022-03-01,article,News,,"['Murders, Attempted Murders and Homicides', 'Domestic Violence']",The New York Times,Express,363
"At the N.F.L. Combine, Players (and Agents) Question Its Relevance",2022-03-01,article,News,,"['Draft and Recruitment (Sports)', 'Football', 'Football (College)', 'Television']",The New York Times,Sports,1250
Cuomo’s New Approach to Restoring His Reputation: TV Ads,2022-03-01,article,briefing,,"['Political Advertising', 'AMUSEMENT AND THEME PARKS', 'Sexual Harassment']",The New York Times,Metro,1453
Your Tuesday Briefing,2022-03-01,article,briefing,,[],The New York Times,NYTNow,1512
"Satellite internet terminals, sent by Elon Musk, arrive in Ukraine.",2022-03-01,article,News,,"['Satellites', 'Russian Invasion of Ukraine (2022)', 'Computers and the Internet']",The New York Times,Foreign,295
‘My Fellow Americans’: Four Times Columnists Channel Joe Biden,2022-03-01,article,Op-Ed,,"['State of the Union Message (US)', 'United States Politics and Government']",The New York Times,OpEd,1789
"Quotation of the Day: As War Grinds Into 5th Day, Kremlin Starts Hitting Harder",2022-03-01,article,Quote,,[],The New York Times,Summary,43
"Corrections: March 1, 2022",2022-03-01,article,Correction,,[],The New York Times,Corrections,236
Trevor Noah Reviews Putin’s Attempt at a Soviet Reunion,2022-03-01,article,News,,['Television'],The New York Times,Culture,595
Word of the Day: viscous,2022-03-01,article,News,,[],The New York Times,Learning,317
How hot is the surface of Venus?,2022-03-01,multimedia,Interactive Feature,,"['Planets', 'Space and Astronomy']",The New York Times,Science,0
Lit-Up Landmarks,2022-03-01,article,News,,[],The New York Times,Learning,143
Spelling Bee Forum,2022-03-01,article,News,,[],The New York Times,Games,223
"Within Days, Russia’s War on Ukraine Squeezes the Global Economy",2022-03-01,article,News,,"['Russian Invasion of Ukraine (2022)', 'International Trade and World Market', 'Economic Conditions and Trends', 'United States Economy', 'Embargoes and Sanctions', 'Inflation (Economics)', 'Prices (Fares, Fees and Rates)']",The New York Times,Business,1114
Lesson of the Day: ‘How a High School Debate Team Shaped Ketanji Brown Jackson’,2022-03-01,article,News,,[],The New York Times,Learning,1106
Virgil Abloh’s Last Show,2022-03-01,article,News,,"['Fashion and Apparel', 'Paris Fashion Week', 'Design', 'Dresses', 'your-feed-fashion']",The New York Times,Styles,627
"Valery Gergiev, a Putin Ally, Fired as Chief Conductor in Munich",2022-03-01,article,News,,"['Russian Invasion of Ukraine (2022)', 'Classical Music', 'Opera', 'Appointments and Executive Changes']",The New York Times,Culture,1164
You Can’t Stop Spirit,2022-03-01,multimedia,Video,,"['Mardi Gras', 'Black People', 'Blacks', 'Women and Girls']",The New York Times,,0
"In a Novel of the ‘New India,’ Success Has a Steep Price",2022-03-01,article,Review,,['Books and Literature'],The New York Times,BookReview,1338
What Does Alzheimer’s Disease Do to a Marriage?,2022-03-01,article,Review,,"['Books and Literature', ""Alzheimer's Disease"", 'Euthanasia and Assisted Suicide']",The New York Times,BookReview,1226
When Relationship Problems Mirror the Struggles of a Nation,2022-03-01,article,Review,,['Books and Literature'],The New York Times,BookReview,1235
2022 Midterm Primary Election Calendar,2022-03-01,multimedia,Interactive Feature,,"['Elections', 'Midterm Elections (2022)']",The New York Times,Graphics,0
How a Mystery Illness Cost One Writer a Decade of Health,2022-03-01,article,Review,,"['Books and Literature', 'Content Type: Personal Profile', 'Autoimmune Diseases', 'Chronic Condition (Health)', 'Writing and Writers', 'Lyme Disease']",The New York Times,BookReview,1310
When the Past Can’t Be Buried: Debut Novels Dredge Up Old Ties,2022-03-01,article,News,,['Books and Literature'],The New York Times,BookReview,1146
"When Nations Disappear, What Happens to Nationalities?",2022-03-01,article,Review,,['Books and Literature'],The New York Times,BookReview,736
Sabaa Tahir’s New Y.A. Novel Poignantly Explores the Meaning of Home,2022-03-01,article,Review,,"['Books and Literature', 'genre-books-young-adult']",The New York Times,BookReview,710
"How Sarah Polley, Child Star and ‘Canada’s Sweetheart,’ Grew Up Way Too Fast",2022-03-01,article,Review,,"['Books and Literature', 'Content Type: Personal Profile', 'Actors and Actresses']",The New York Times,BookReview,1013
A Tour of Writing’s History Bounces From Script to Script,2022-03-01,article,Review,,"['Books and Literature', 'Language and Languages']",The New York Times,BookReview,1225
"In a Debut Novel, Humans Are Scarce and Humanity Is Scarcer",2022-03-01,article,Review,,['Books and Literature'],The New York Times,BookReview,827
"An Old Tale of Sea Gods and Sacrifices Gets a Fresh, Feisty Spin",2022-03-01,article,Review,,"['Books and Literature', 'genre-books-young-adult']",The New York Times,Books,1119
I Gave Up English for Lent,2022-03-01,article,Op-Ed,,"['Lent', 'Easter and Holy Week', 'English Language']",The New York Times,OpEd,1295
May I Disinherit My Right-Wing Daughters?,2022-03-01,article,News,,"['Politics and Government', 'United States Politics and Government', 'Ethics (Personal)', 'Vaccination and Immunization']",The New York Times,Magazine,1512
I’m a Parent and a Statistician. There’s a Smarter Way to Think About the Under-5 Vaccine.,2022-03-01,article,Op-Ed,,"['Statistics', 'Clinical Trials', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",The New York Times,OpEd,1129
"What Is Your Obligation to a Difficult, Deceptive Parent?",2022-03-01,article,News,,"['Books and Literature', 'Content Type: Personal Profile']",The New York Times,BookReview,840
Do You Ever Ignore Text Messages?,2022-03-01,article,News,,['Text Messaging'],The New York Times,Learning,731
How to Buy a Masterpiece on a Budget,2022-03-01,article,News,,"['Art', 'Auctions', 'E-Commerce', 'Computers and the Internet']",The New York Times,Magazine,906
How the State of the Union Became One of the Weirdest Nights in American Politics,2022-03-01,article,Op-Ed,,"['United States Politics and Government', 'State of the Union Message (US)', 'Presidents and Presidency (US)', 'Social Media', 'Celebrities']",The New York Times,OpEd,1464
"‘In Love,’ a Novelist’s Powerful Memoir About a Happy Marriage and an Assisted Suicide",2022-03-01,article,Review,,"['Books and Literature', 'Euthanasia and Assisted Suicide', ""Alzheimer's Disease""]",The New York Times,Culture,1060
"‘Once I Step Out, I Am a Queen on Mardi Gras’",2022-03-01,article,Op-Ed,,"['Documentary Films and Programs', 'Mardi Gras', 'Black People', 'Blacks', 'Women and Girls', 'Parades']",The New York Times,OpEd,247
‘I Honestly Believe It’s a Game’: Why Carjacking Is on the Rise Among Teens,2022-03-01,article,News,,"['Carjacking', 'Teenagers and Adolescence', 'Education (K-12)', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)']",The New York Times,National,1611
These Climate Scientists Are Fed Up and Ready to Go on Strike,2022-03-01,article,News,,"['Research', 'Science and Technology', 'Strikes', 'Global Warming', 'Greenhouse Gas Emissions', 'Grief (Emotion)']",The New York Times,Climate,1707
"Seeking Truth and Justice, Chinese See Themselves in a Chained Woman",2022-03-01,article,News,,"['Human Trafficking', 'Women and Girls', 'Social Media', 'Kidnapping and Hostages']",The New York Times,Business,1509
How Do Election Results Work?,2022-03-01,article,News,,"['Midterm Elections (2022)', 'Primaries and Caucuses', 'Elections']",The New York Times,Graphics,869
What the War in Ukraine Means for the World’s Food Supply,2022-03-01,article,Op-Ed,,"['Russian Invasion of Ukraine (2022)', 'Food', 'Shortages', 'Wheat', 'Grain', 'Commodities', 'Supply Chain', 'International Trade and World Market', 'Corn', 'International Relations', 'Fertilizer', 'Food Insecurity', 'Agriculture and Farming', 'Famine']",The New York Times,OpEd,900
Can the West Stop Russia by Strangling Its Economy?,2022-03-01,article,Op-Ed,,"['Russian Invasion of Ukraine (2022)', 'United States International Relations', 'United States Economy', 'Economic Conditions and Trends', 'International Trade and World Market', 'Embargoes and Sanctions']",The New York Times,OpEd,498
How to Create a Home Bar That Will Dazzle Your Guests,2022-03-01,article,News,,"['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Restoration and Renovation', 'Home Repairs and Improvements', 'Cocktails and Mixed Drinks', 'Lighting', 'Design']",The New York Times,RealEstate,1238
The Hidden Epidemic of Brain Injuries From Domestic Violence,2022-03-01,article,News,,"['Domestic Violence', 'Concussions', 'Traumatic Brain Injury', 'Chronic Traumatic Encephalopathy', 'Brain', 'Post-Traumatic Stress Disorder', 'Psychology and Psychologists', 'Sports Injuries']",The New York Times,Magazine,6845
"As Infrastructure Money Flows, Mitch Landrieu Must Straddle Partisan Divide",2022-03-01,article,News,,"['Infrastructure Investment and Jobs Act (2021)', 'Infrastructure (Public Works)', 'United States Politics and Government']",The New York Times,Washington,1557
Abbott and O’Rourke win their Texas primaries.,2022-03-01,article,News,,['Midterm Elections (2022)'],The New York Times,Politics,1530
"Recreating a Family’s Lost Holocaust History, Step by Step",2022-03-01,article,News,,"['Holocaust and the Nazi Era', 'Jews and Judaism', 'World War II (1939-45)', 'Letters', 'Hikes and Hiking', 'Refugees and Displaced Persons']",The New York Times,Travel,4048
"N.Y. Republicans Back Rep. Lee Zeldin, a Trump Ally, for Governor",2022-03-01,article,News,,"['Midterm Elections (2022)', 'Politics and Government', 'Elections, Governors', 'Elections, State Legislature']",The New York Times,Metro,1450
"In a New Memoir, Harvey Fierstein Shares Gossip and Regrets",2022-03-01,article,News,,"['Content Type: Personal Profile', 'Theater', 'Books and Literature']",The New York Times,Arts&Leisure,1748
"In Detroit, a Bet That Healthy Restaurants Can Help the City",2022-03-01,article,News,,"['Restaurants', 'Black People', 'Blacks', 'Minorities', 'Area Planning and Renewal', 'Discrimination', 'Entrepreneurship', 'Immigration and Emigration', 'Philanthropy', 'Nonprofit Organizations']",The New York Times,Dining,1922
‘So Much Hatred’: Jury Foreman Shaken by Evidence in Arbery Trial,2022-03-01,article,News,,"['Murders, Attempted Murders and Homicides', 'Black People', 'Blacks', 'Hate Crimes', 'Civil Rights and Liberties', 'Jury System']",The New York Times,National,1561
"The Pfizer vaccine is less effective in 5- to 11-year-olds than in older groups, new data show.",2022-03-01,article,News,,[],The New York Times,Science,307
Biden will lay out new nursing home protections in his State of the Union speech.,2022-03-01,article,News,,[],The New York Times,Foreign,503
How ‘Multiculturalism’ Became a Bad Word in South Korea,2022-03-01,article,News,,"['Discrimination', 'Korean-Americans', 'Immigration and Emigration', 'Mosques', 'Illegal Immigration', 'Human Rights and Human Rights Violations', 'Muslims and Islam', 'Race and Ethnicity']",The New York Times,Foreign,1437
San Francisco’s D.A. Says Angry Elites Want Him Out of Office,2022-03-01,multimedia,Interactive Feature,,"['Robberies and Thefts', 'Elections, District Attorneys', 'High Net Worth Individuals', 'Prisons and Prisoners', 'Murders, Attempted Murders and Homicides']",The New York Times,Magazine,0
"Watching the War in Ukraine, Taiwanese Draw Lessons in Self-Reliance",2022-03-01,article,News,,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'War and Armed Conflicts', 'United States International Relations']",The New York Times,Foreign,1401
M.L.B. and Players End Negotiation Marathon Without a Deal,2022-03-01,article,News,,"['Baseball', 'Lockouts']",The New York Times,Sports,1020
"In Ukraine, the Men Who Must Stay and Fight",2022-03-01,article,News,,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Martial Law', 'Refugees and Displaced Persons', 'audio-negative-sad', 'audio-negative-tragedy']",The New York Times,Podcasts,328
"U.S. schools are back in person, but many children aren’t back to full time.",2022-03-01,article,News,,[],The New York Times,Upshot,445
A Bad Start for Russia,2022-03-01,article,briefing,,"['internal-storyline-no', 'Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Politics and Government', 'War and Armed Conflicts', 'Ruble (Currency)']",The New York Times,NYTNow,1571
‘The Jump’ Review: A Seaman’s Story of a Daring Escape,2022-03-01,article,Review,,"['Documentary Films and Programs', 'Cold War Era', 'United States Defense and Military Forces']",The New York Times,Weekend,301
"For Today’s Cocktails and Tonics, Flowers Are So Much More Than a Garnish",2022-03-01,article,News,,"['Flowers and Plants', 'Cocktails and Mixed Drinks', 'Alcoholic Beverages', 'Tea']",The New York Times,TStyle,765
"In Germany, the merging of a protest movement against Covid measures with the far right takes a sinister turn.",2022-03-01,article,News,,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",The New York Times,Foreign,270
The First Great Designer of 2022,2022-03-01,article,News,,"['Content Type: Personal Profile', 'Fashion and Apparel', 'Milan Fashion Week', 'your-feed-fashion']",The New York Times,Styles,1814
Queen Elizabeth resumes work 9 days after a positive coronavirus test.,2022-03-01,article,News,,"['Coronavirus (2019-nCoV)', 'Politics and Government', 'Vaccination and Immunization']",The New York Times,Foreign,400
"Weekly News Quiz for Students: Ukraine Invasion, C.D.C. Guidelines, Women’s Soccer",2022-03-01,multimedia,Interactive Feature,,[],The New York Times,The Learning Network,0
Geopolitical Risk Returns for Global Markets,2022-03-01,article,News,,"['Russian Invasion of Ukraine (2022)', 'Oil (Petroleum) and Gasoline']",The New York Times,Business,1771
March Vocabulary Challenge: Write a Story Using Our Words of the Day,2022-03-01,article,News,,[],The New York Times,Learning,1068
Retention rates for New York City public schools rose a bit during the pandemic.,2022-03-01,article,News,,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Education']",The New York Times,Metro,523
Countries rush to release emergency reserves as oil prices soar.,2022-03-01,article,News,,"['Russian Invasion of Ukraine (2022)', 'Oil (Petroleum) and Gasoline', 'Embargoes and Sanctions', 'Strategic Petroleum Reserve (US)', 'Prices (Fares, Fees and Rates)']",The New York Times,Business,935
"As World Rebukes Russia, India Tries to Stay Above the Fray",2022-03-01,article,News,,"['Russian Invasion of Ukraine (2022)', 'War and Armed Conflicts']",The New York Times,Foreign,1227
"Joining Sanctions on Russia, Italy Risks More Than Most",2022-03-01,article,News,,"['Russian Invasion of Ukraine (2022)', 'Politics and Government', 'Economic Conditions and Trends', 'War and Armed Conflicts', 'International Trade and World Market', 'Embargoes and Sanctions', 'Foreign Investments', 'Banking and Financial Institutions']",The New York Times,Foreign,1389
Serena Williams raises $111 million for new venture fund.,2022-03-01,article,News,,['Venture Capital'],The New York Times,Business,298
What Winter’s Dry Spell Means for California’s Fire Season,2022-03-01,article,briefing,,[],The New York Times,National,1198
Diplomats walk out of Lavrov’s speech at the U.N. in Geneva.,2022-03-01,article,News,,[],The New York Times,Foreign,345
"Creeks, Once Overlooked, Are Now Seen as Assets for Urban Renewal",2022-03-01,article,News,,"['Floods', 'Area Planning and Renewal', 'Real Estate (Commercial)', 'Global Warming']",The New York Times,Business,1284
"TotalEnergies, a French oil company, will limit its investment in Russia.",2022-03-01,article,News,,"['Russian Invasion of Ukraine (2022)', 'Oil (Petroleum) and Gasoline']",The New York Times,Business,313
"Road Rage, Not Betrayal, Was Behind Informant’s Killing, Authorities Say",2022-03-01,article,News,,"['Murders, Attempted Murders and Homicides', 'Informers']",The New York Times,Metro,706
How Offshore Wind Farms Could Transform Land,2022-03-01,multimedia,Interactive Feature,,"['Wind Power', 'Alternative and Renewable Energy', 'Renting and Leasing (Real Estate)', 'Energy and Power']",The New York Times,New York,0
‘Encanto’ Soundtrack Is No. 1 for a Seventh Week,2022-03-01,article,News,,['Pop and Rock Music'],The New York Times,Culture,222
Becoming Elizabeth Holmes,2022-03-01,article,News,,[],The New York Times,Styles,1000
Mira Sorvino Replenishes With Crosswords and Marinara Sauce,2022-03-01,article,News,,"['Content Type: Personal Profile', 'Television', 'Actors and Actresses']",The New York Times,Arts&Leisure,1008
Pushing Back Against the C.D.C.’s Easing of Covid Rules,2022-03-01,article,Letter,,"['Coronavirus (2019-nCoV)', 'Masks', 'Children and Childhood', 'Transplants', 'Vaccination and Immunization']",The New York Times,Letters,537
New Coronavirus Lineage Discovered in Ontario Deer,2022-03-01,article,News,,"['Coronavirus (2019-nCoV)', 'Deer', 'Minks (Animals)', 'Disease Rates', 'Research', 'your-feed-science', 'your-feed-health', 'your-feed-animals']",The New York Times,Science,1241
"Russian Invaders, and Ukraine’s Civilian Toll",2022-03-01,article,Letter,,"['Russian Invasion of Ukraine (2022)', 'Civilian Casualties', 'Humanitarian Aid', 'War Crimes, Genocide and Crimes Against Humanity', 'Deaths (Fatalities)']",The New York Times,Letters,367
Warning: Threats are accelerating,2022-03-01,article,News,,"['Global Warming', 'Greenhouse Gas Emissions', 'internal-storyline-no']",The New York Times,Climate,1225
War in Ukraine Has Investors Thinking About a Second Cold War,2022-03-01,article,News,,"['Russian Invasion of Ukraine (2022)', 'Economic Conditions and Trends', 'United States International Relations', 'International Trade and World Market', 'International Relations', 'Stocks and Bonds', 'Oil (Petroleum) and Gasoline']",The New York Times,Business,1310
Woman of Asian Descent Is Latest to Die After an Attack in New York City,2022-03-01,article,News,,"['Asian-Americans', 'Assaults', 'Hate Crimes', 'Murders, Attempted Murders and Homicides']",The New York Times,Express,448
"Gérard Depardieu, Friend of Putin, Denounces ‘Fratricidal War’",2022-03-01,article,News,,"['Russian Invasion of Ukraine (2022)', 'Movies']",The New York Times,Culture,353
What we know about when we will have results in the Texas primary.,2022-03-01,article,News,,['Primaries and Caucuses'],The New York Times,Politics,270
"‘Run and Hide,’ by Pankaj Mishra: An Excerpt",2022-03-01,article,Review,,[],The New York Times,BookReview,2798
‘My Cousins Are Killing One Another’: War in Ukraine Splits Mixed Families,2022-03-01,article,News,,"['Russian Invasion of Ukraine (2022)', 'War and Armed Conflicts', 'Families and Family Life', 'audio-negative-sad']",The New York Times,Foreign,996
‘Summer of Soul’ Reclaims a Concert Documentary Tradition,2022-03-01,article,News,,"['Pop and Rock Music', 'Documentary Films and Programs', 'Nineteen Hundred Sixties', 'Woodstock Music Festivals']",The New York Times,Culture,1404
Biden says Putin ‘badly miscalculated’ in invading Ukraine.,2022-03-01,article,News,,"['State of the Union Message (US)', 'United States Politics and Government', 'United States International Relations', 'Russian Invasion of Ukraine (2022)']",The New York Times,Washington,2097
"The coronavirus may be evolving in deer, two studies suggest.",2022-03-01,article,News,,[],The New York Times,Science,245
Ukrainian Invasion Adds to Chaos for Global Supply Chains,2022-03-01,article,News,,"['Supply Chain', 'Russian Invasion of Ukraine (2022)', 'International Trade and World Market', 'Economic Conditions and Trends', 'Embargoes and Sanctions', 'Ruble (Currency)', 'Freight (Cargo)', 'Shortages', 'Commodities', 'AIRLINES AND AIRPLANES']",The New York Times,Washington,1336
Coming to Broadway This Spring: A Farce About a Problem President,2022-03-01,article,News,,"['Theater', 'Writing and Writers', 'United States Politics and Government']",The New York Times,Culture,574
"Nonna Dora’s Pasta Bar, From the Family Behind I Trulli, Opens for Dinner",2022-03-01,article,News,,['Restaurants'],The New York Times,Dining,867
I’m a Cold War Historian. We’re in a Frightening New Era.,2022-03-01,article,Op-Ed,,"['Russian Invasion of Ukraine (2022)', 'Cold War Era', 'Arms Control and Limitation and Disarmament']",The New York Times,OpEd,1453
Biden announces an initiative to pair coronavirus tests with treatment.,2022-03-01,article,News,,"['Coronavirus Delta Variant', 'Coronavirus (2019-nCoV)', 'United States Politics and Government']",The New York Times,Washington,958
"Several common rapid antigen tests work well for Omicron, according to a new study.",2022-03-01,article,News,,"['Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'Tests (Medical)']",The New York Times,Science,603
‘The Unknown Man of Shandigor’ Review: A Sci-Fi Fable of the Nuclear Anxiety Age,2022-03-01,article,Review,,['Movies'],The New York Times,Weekend,328
"Some Russian troops are surrendering or sabotaging vehicles rather than fighting, a Pentagon official says.",2022-03-01,article,News,,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Military Aircraft', 'Supply Chain', 'Shortages']",The New York Times,Foreign,592
"War, What Is It Good For?",2022-03-01,article,Op-Ed,,"['International Trade and World Market', 'Economics (Theory and Philosophy)', 'internal-sub-only-nl', 'Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'War and Armed Conflicts']",The New York Times,OpEd,860
Review: ‘Don Carlos’ Finally Brings French Verdi to the Met,2022-03-01,article,Review,,['Opera'],The New York Times,Culture,1402
Here’s how to watch Biden’s first State of the Union.,2022-03-01,article,News,,['State of the Union Message (US)'],The New York Times,Washington,357
"After Burning for Days, a Ship Carrying Thousands of Luxury Cars Sinks",2022-03-01,article,News,,"['Automobiles', 'Maritime Accidents and Safety', 'Ships and Shipping', 'Boats and Boating', 'Environment']",The New York Times,Express,830
Ukraine Invasion Increases Friction Between Erdogan and Putin,2022-03-01,article,News,,"['Russian Invasion of Ukraine (2022)', 'Politics and Government', 'Defense and Military Forces', 'War and Armed Conflicts', 'Evacuations and Evacuees']",The New York Times,Foreign,1272
Texas voting law faces first statewide test in Tuesday’s election.,2022-03-01,article,News,,"['Primaries and Caucuses', 'Voting Rights, Registration and Requirements', 'Absentee Voting']",The New York Times,Politics,589
Second Worker Strike This Week Shuts Down London Underground,2022-03-01,article,News,,"['Subways', 'Coronavirus (2019-nCoV)', 'Commuting', 'Strikes', 'Transit Systems', 'Labor and Jobs']",The New York Times,Express,717
"Texas Investigates Parents Over Care for Transgender Youth, Suit Says",2022-03-01,article,News,,"['Discrimination', 'Transgender and Transsexuals', 'Child Abuse and Neglect', 'Suits and Litigation (Civil)', 'Politics and Government', 'Teenagers and Adolescence']",The New York Times,National,1494
A Spotlight on Tech’s Invisible Start-ups,2022-03-01,article,News,,"['internal-sub-only-nl', 'Computers and the Internet', 'Entrepreneurship', 'Start-ups']",The New York Times,Business,935
Africans Say Ukrainian Authorities Hindered Them From Fleeing,2022-03-01,article,News,,"['Russian Invasion of Ukraine (2022)', 'Refugees and Displaced Persons', 'Black People', 'Blacks', 'Discrimination', 'Foreign Workers', 'International Study and Teaching']",The New York Times,Foreign,1312
Texas Governor Primary Election Results,2022-03-01,multimedia,Interactive Feature,,"['Elections', 'Midterm Elections (2022)', 'Primaries and Caucuses', 'Elections, Governors']",The New York Times,Graphics,0
‘The Batman’ Review: Who’ll Stop the Wayne?,2022-03-01,article,Review,,['Movies'],The New York Times,Weekend,940
Texas Lieutenant Governor Primary Election Results,2022-03-01,multimedia,Interactive Feature,,"['Elections, Lieutenant Governors', 'Elections', 'Midterm Elections (2022)', 'Primaries and Caucuses']",The New York Times,Graphics,0
Texas Attorney General Primary Election Results,2022-03-01,multimedia,Interactive Feature,,"['Elections', 'Elections, Attorneys General', 'Midterm Elections (2022)', 'Primaries and Caucuses']",The New York Times,Graphics,0
Texas Primary Election Results,2022-03-01,multimedia,Interactive Feature,,"['Elections', 'Midterm Elections (2022)', 'Primaries and Caucuses']",The New York Times,Graphics,0
Journalists at Gizmodo and related websites go on strike.,2022-03-01,article,News,,"['Organized Labor', 'Strikes', 'News and News Media', 'Health Insurance and Managed Care', 'Wages and Salaries']",The New York Times,Business,362
Workers strike in a London Underground already battered by the pandemic.,2022-03-01,article,News,,[],The New York Times,Express,236
Why Ukraine’s road to European Union membership will likely be long and winding.,2022-03-01,article,News,,['Russian Invasion of Ukraine (2022)'],The New York Times,Foreign,664
More U.S. states re-evaluate their financial ties to Russia.,2022-03-01,article,News,,"['Politics and Government', 'States (US)', 'Embargoes and Sanctions', 'Pensions and Retirement Plans']",The New York Times,Business,319
Wisconsin Republicans’ Election Report Endorses Debunked Legal Theories,2022-03-01,article,News,,"['Presidential Election of 2020', 'Voter Fraud (Election Fraud)']",The New York Times,Politics,1180
"Sharon Wohlmuth, Photographer of Best-Selling ‘Sisters,’ Dies at 75",2022-03-01,article,Obituary (Obit),,"['Books and Literature', 'Photography', 'Deaths (Obituaries)', 'Book Trade and Publishing']",The New York Times,Obits,875
"With One Eye on Covid, New Orleans Celebrates Return of Mardi Gras",2022-03-01,article,News,,"['Mardi Gras', 'Parades', 'Coronavirus (2019-nCoV)', 'Disease Rates', 'Deaths (Fatalities)']",The New York Times,National,1263
"Michele McNally, Who Elevated Times Photography, Dies at 66",2022-03-01,article,Obituary (Obit),,"['Photography', 'News and News Media', 'Deaths (Obituaries)', 'Pulitzer Prizes']",The New York Times,Obits,870
