headline,date,doc_type,material_type,section,keywords,source,news_desk,word_count
H.I.V. Is Coming to Rural America,2019-12-02,article,Op-Ed,,"['Acquired Immune Deficiency Syndrome', 'Drug Abuse and Traffic', 'Rural Areas', 'Drugs (Pharmaceuticals)', 'Opioids and Opiates', 'Epidemics']",The New York Times,OpEd,1266
"China Has Lost Taiwan, and It Knows It",2019-12-02,article,Op-Ed,,"['Politics and Government', 'Elections', 'Defense and Military Forces', 'Secession and Independence Movements']",The New York Times,OpEd,1307
Ravens Outlast 49ers With a Strong Finishing Kick,2019-12-02,article,News,,['Football'],The New York Times,Sports,1024
"Malta Leader Says He Will Resign, as Murder Inquiry Widens",2019-12-02,article,News,,"['Politics and Government', 'Demonstrations, Protests and Riots', 'Assassinations and Attempted Assassinations']",The New York Times,Foreign,474
Trump’s Lawyers Won’t Participate in Impeachment Hearing on Wednesday,2019-12-02,article,News,,"['United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Impeachment']",The New York Times,Washington,746
"‘Watchmen’ Season 1, Episode 7 Recap: Unintended Consequences",2019-12-02,article,Review,,['Television'],The New York Times,Culture,1153
Amazon Removes Holiday Ornaments With Images of Auschwitz After Criticism,2019-12-02,article,News,,"['Holocaust and the Nazi Era', 'E-Commerce', 'Black Friday and Cyber Monday (Shopping)', 'Shopping and Retail', 'ADVERTISING AND MARKETING', 'Concentration Camps']",The New York Times,Express,677
"‘Mr. Robot’ Season 4, Episode 9 Recap: Downfall",2019-12-02,article,Review,,['Television'],The New York Times,Culture,1026
"No Corrections: Dec. 2, 2019",2019-12-02,article,News,,[],The New York Times,Corrections,70
N.F.L. Week 13: What We Learned,2019-12-02,article,News,,['Football'],The New York Times,Sports,1835
"Your Monday Briefing: Malta, Prince Andrew, Northern Ireland",2019-12-02,article,briefing,,[],The New York Times,NYTNow,1365
Quotation of the Day: A New Rangers Star Adores Dogs. He’s Not Nearly as Nice to Goaltenders,2019-12-02,article,Quote,,[],The New York Times,Summary,32
What’s on TV Monday: ‘Making It’ and ‘Diamantino’,2019-12-02,article,News,,"['Television', 'Movies']",The New York Times,Culture,471
Manila Airport Shut as Typhoon Kammuri Hits the Philippines,2019-12-02,article,News,,"['Typhoon Haiyan (2013)', 'Weather', 'Typhoons', 'Evacuations and Evacuees', 'Rain']",The New York Times,Foreign,381
ISIS Is Losing Afghan Territory. That Means Little for Its Victims.,2019-12-02,article,News,,"['Afghanistan War (2001- )', 'Terrorism', 'Civilian Casualties']",The New York Times,Foreign,1257
Word + Quiz: palimpsest,2019-12-02,article,News,,[],The New York Times,Learning,211
"Shelley Morrison, ‘Will & Grace’ Actress, Dies at 83",2019-12-02,article,Obituary (Obit),,"['Deaths (Obituaries)', 'ACTORS AND ACTRESSES', 'Television']",The New York Times,Express,370
"NATO Readies a 70th Birthday Party, With Low-Key Celebrations",2019-12-02,article,News,,"['United States International Relations', 'Defense and Military Forces']",The New York Times,Foreign,1249
"Life Inside the DMZ? Scary, but There’s 5G and a Great School",2019-12-02,article,News,,"['Politics and Government', 'Defense and Military Forces', 'Taxation', '5G (Wireless Communications)']",The New York Times,Foreign,1232
‘Forbidden Broadway’ to Move to the York Theater Company,2019-12-02,article,News,,['Theater'],The New York Times,Culture,322
"Rain, Then the First Snow of the Season in the New York Area",2019-12-02,article,briefing,,"['Snow and Snowstorms', 'Commuting']",The New York Times,Metro,1220
‘It’s Going to Hurt’: A Football Playoff Without Alabama,2019-12-02,article,News,,['Football (College)'],The New York Times,Sports,1207
He Gave a Cryptocurrency Talk in North Korea. The U.S. Arrested Him.,2019-12-02,article,News,,"['Virtual Currency', 'Blockchain (Technology)', 'Embargoes and Sanctions', 'United States International Relations']",The New York Times,Metro,1025
"After Long Gap, Supreme Court Poised to Break Silence on Gun Rights",2019-12-02,article,News,,"['Gun Control', 'Second Amendment (US Constitution)', 'Constitution (US)', 'Suits and Litigation (Civil)']",The New York Times,Washington,1263
‘Incredible Story of Survival’: Woman Rescued After 12 Days in Outback,2019-12-02,article,News,,"['Missing Persons', 'Rescues']",The New York Times,Foreign,491
Ralph Ellison’s Letters Offer the Pleasures of Big Ideas and Everyday Life,2019-12-02,article,Review,,"['Books and Literature', 'Writing and Writers']",The New York Times,Culture,1146
How Black Voters Could Help Biden Win the Democratic Nomination,2019-12-02,multimedia,Interactive Feature,,"['Presidential Election of 2020', 'Blacks', 'Black People']",The New York Times,U.S.,0
The New York City Subway Map as You’ve Never Seen It Before,2019-12-02,multimedia,Interactive Feature,,"['Subways', 'Maps', 'Transit Systems', 'Design']",The New York Times,New York,0
These Cocktails Are Garbage. Yum!,2019-12-02,article,News,,"['Waste Materials and Disposal', 'Cocktails and Mixed Drinks', 'Bars and Nightclubs']",The New York Times,Styles,939
Have You Ever Tried to Make Money Online?,2019-12-02,article,News,,[],The New York Times,Learning,1035
The Class of 2000 ‘Could Have Been Anything.’ Until Opioids Hit.,2019-12-02,multimedia,Interactive Feature,,"['Drug Abuse and Traffic', 'Education (K-12)', 'Opioids and Opiates', 'OxyContin (Drug)', 'Heroin', 'Teenagers and Adolescence']",The New York Times,U.S.,0
Watch 4 Decades of Inequality Drive American Cities Apart,2019-12-02,article,News,,"['Income Inequality', 'Economic Conditions and Trends', 'United States Economy', 'Wages and Salaries', 'Labor and Jobs', 'Urban Areas']",The New York Times,Upshot,1158
"If ‘Pain Is an Opinion,’ There Are Ways to Change Your Mind",2019-12-02,article,News,,"['Pain', 'Brain', 'Medicine and Health', 'Pain-Relieving Drugs', 'Therapy and Rehabilitation', 'Mental Health and Disorders', 'Alternative and Complementary Medicine']",The New York Times,Upshot,1176
He Gave Thanks for His 2 Dads. His Teacher Condemned Gay Couples.,2019-12-02,article,News,,"['Teachers and School Employees', 'Education (K-12)', 'Homosexuality and Bisexuality', 'Discrimination']",The New York Times,Express,682
Teaching Resilience in the Face of Climate Change,2019-12-02,article,News,,"['Global Warming', 'Floods', 'Education (K-12)', 'Disasters and Emergencies']",The New York Times,Well,1283
Our Correspondent Discusses “The Jungle Prince of Delhi”,2019-12-02,article,News,,[],The New York Times,Insider,915
Did an Ethics Commission Leak Private Information to Cuomo?,2019-12-02,article,News,,"['Ethics and Official Misconduct', 'Politics and Government', 'Inspectors General']",The New York Times,Metro,1121
6 Takeaways From Melania Trump’s Unauthorized Biography,2019-12-02,article,News,,"['United States Politics and Government', 'First Ladies (US)', 'News and News Media', 'Books and Literature']",The New York Times,Books,917
Saudi Arabia Embraces Western Sports to Rehabilitate Global Image,2019-12-02,article,News,,"['Athletics and Sports', 'Foreign Investments', 'Human Rights and Human Rights Violations', 'Wrestling', 'Golf', 'Boxing', 'Automobile Racing', ""Women's Rights""]",The New York Times,Business,1782
Shopping for Fireplace Tools,2019-12-02,article,News,,"['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Home Repairs and Improvements', 'Fireplaces']",The New York Times,RealEstate,392
Best TV Shows of 2019,2019-12-02,article,News,,"['Television', 'Two Thousand Nineteen', 'Web-Original Programming']",The New York Times,Arts&Leisure,3458
Map Quests,2019-12-02,article,News,,"['Geography', 'Maps']",The New York Times,BookReview,631
My 27-Hour Vacation in Singapore’s Changi Airport,2019-12-02,article,News,,"['Travel and Vacations', 'AIRPORTS']",The New York Times,Travel,2491
Inside Studio Peregalli’s Meticulously Restored Swiss Home,2019-12-02,multimedia,Slideshow,,"['Furniture', 'Interior Design and Furnishings', 'Historic Buildings and Sites']",The New York Times,T Magazine,0
"A Charming Swiss Home That Respects, and Reimagines, the Past",2019-12-02,article,News,,"['Historic Buildings and Sites', 'ARCHITECTURE', 'Interior Design and Furnishings', 'Furniture', 'ANTIQUES']",The New York Times,TStyle,1378
"Democrats, Prince Charles, N.F.L.: Your Monday Briefing",2019-12-02,article,briefing,,[],The New York Times,NYTNow,1492
How Much Do You Know About Nepal?,2019-12-02,multimedia,Interactive Feature,,[],The New York Times,The Learning Network,0
What Iran Did Not Want You To See,2019-12-02,multimedia,Video,,"['Human Rights and Human Rights Violations', 'Censorship', 'Demonstrations, Protests and Riots', 'Computers and the Internet', 'Deaths (Fatalities)']",The New York Times,,0
What Iran Did Not Want You to See,2019-12-02,article,Op-Ed,,"['Human Rights and Human Rights Violations', 'Censorship', 'Politics and Government', 'Demonstrations, Protests and Riots', 'Deaths (Fatalities)', 'your-feed-opinionvideo']",The New York Times,OpEd,189
Trump Is the Founders’ Worst Nightmare,2019-12-02,article,Op-Ed,,"['United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Constitution (US)', 'Impeachment', 'Federalist Papers']",The New York Times,OpEd,1179
The Great Lebanese Ponzi Scheme,2019-12-02,article,Op-Ed,,"['Economic Conditions and Trends', 'Banking and Financial Institutions', 'Corruption (Institutional)', 'Income Inequality']",The New York Times,OpEd,1089
Steve Bullock Drops Out of 2020 Presidential Race,2019-12-02,article,News,,['Presidential Election of 2020'],The New York Times,Politics,1112
Why So Many Hospitals Are Suing Their Patients,2019-12-02,article,News,,"['Health Insurance and Managed Care', 'Personal Bankruptcies', 'Medicine and Health', 'Medicare']",The New York Times,Podcasts,305
Trump Says U.S. Will Impose Metal Tariffs on Brazil and Argentina,2019-12-02,article,News,,"['International Trade and World Market', 'United States International Relations', 'Customs (Tariff)', 'Steel and Iron', 'Aluminum', 'Currency', 'United States Economy']",The New York Times,Business,1310
China Hits Back at U.S. Over Hong Kong Bill in a Mostly Symbolic Move,2019-12-02,article,News,,"['Hong Kong Protests (2019)', 'Politics and Government', 'Demonstrations, Protests and Riots', 'Embargoes and Sanctions']",The New York Times,Foreign,505
"David Boies, a Star Lawyer, Faces Fresh Questions Over Ethics",2019-12-02,article,News,,['Ethics and Official Misconduct'],The New York Times,Business,1572
Lesson of the Day: ‘A Small Town Gave Up Tackle Football. It Came Storming Back.’,2019-12-02,article,News,,[],The New York Times,National,1086
The Crisis in Youth Suicide,2019-12-02,article,News,,"['Suicides and Suicide Attempts', 'Depression (Mental)', 'Psychology and Psychologists', 'Youth', 'Mental Health and Disorders']",The New York Times,Well,1119
Darren Aronofsky: Greta Thunberg Is the Icon the Planet Desperately Needs,2019-12-02,article,News,,"['Global Warming', 'Youth', 'Demonstrations, Protests and Riots']",The New York Times,SpecialSections,1148
College Basketball: Who Gets the Spotlight This Week?,2019-12-02,article,News,,['Basketball (College)'],The New York Times,Sports,1166
Why the Star of a Big Hollywood Development Is the Sun,2019-12-02,article,briefing,,"['Solar Energy', 'Building (Construction)', 'Real Estate (Commercial)']",The New York Times,National,1218
Scooters vs. People,2019-12-02,article,Op-Ed,,"['Motorcycles, Motor Bikes and Motorscooters', 'Traffic Accidents and Safety', 'Walking', 'Sidewalks', 'Deaths (Fatalities)']",The New York Times,OpEd,542
London Bridge Attack Victims Were Advocates for Prisoner Rehabilitation,2019-12-02,article,News,,"['Ex-Convicts', 'Terrorism', 'Murders, Attempted Murders and Homicides', 'Sentences (Criminal)', 'Probation and Parole']",The New York Times,Foreign,1212
Early Winter Storm Pummels Northeast,2019-12-02,article,News,,"['Weather', 'Snow and Snowstorms', 'Autumn (Season)', 'Roads and Traffic', 'AIRLINES AND AIRPLANES']",The New York Times,National,1381
What You Get for $4.75 Million in California,2019-12-02,multimedia,Slideshow,,['Real Estate and Housing (Residential)'],The New York Times,Real Estate,0
Facebook Testing a Way to Let You Move Photos to Rival Sites,2019-12-02,article,News,,"['Social Media', 'Regulation and Deregulation of Industry', 'Antitrust Laws and Competition Issues', 'Privacy', 'General Data Protection Regulation (GDPR)', 'Photography']",The New York Times,Business,642
Permission Granted!,2019-12-02,article,News,,[],The New York Times,Dining,547
$4.75 Million Homes in California,2019-12-02,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,1007
Activist’s Case Hints at What Changes and What Stays the Same in Cuba,2019-12-02,article,News,,"['Political Prisoners', 'Human Rights and Human Rights Violations']",The New York Times,Foreign,1380
"In Weekend Outage, Diabetes Monitors Fail to Send Crucial Alerts",2019-12-02,article,News,,"['Diabetes', 'Mobile Applications', 'Children and Childhood', 'Parenting', 'Smartphones', 'Computer Network Outages', 'Wearable Computing']",The New York Times,Well,1074
Winter Storm Reaches the Northeast,2019-12-02,multimedia,Video,,"['Snow and Snowstorms', 'Weather']",The New York Times,,0
Could I Be My Own Soul Mate?,2019-12-02,article,Op-Ed,,"['Social Conditions and Trends', 'Marriages', 'Dating and Relationships', 'Philosophy']",The New York Times,OpEd,1418
In Fashion: Clothes With Friends,2019-12-02,article,News,,['Fashion and Apparel'],The New York Times,TStyle,63
"After Years of False Starts, Geffen Hall Is Being Rebuilt. Really.",2019-12-02,article,News,,"['Restoration and Renovation', 'Building (Construction)', 'Classical Music', 'ARCHITECTURE']",The New York Times,Culture,1515
"Fighting Extradition, Huawei Executive Writes of ‘Moments of Fear’",2019-12-02,article,News,,['Extradition'],The New York Times,Foreign,772
What the Heck Is That?,2019-12-02,article,News,,['Crossword Puzzles'],The New York Times,Games,193
"It’s 2039, and Your Beloved Books Are Dead",2019-12-02,article,Op-Ed,,"['Book Trade and Publishing', 'Books and Literature', 'Writing and Writers', 'Poetry and Poets', 'Libraries and Librarians', 'Printing and Allied Trades', 'Virtual Reality (Computers)', 'Science Fiction']",The New York Times,OpEd,1626
A Newcomer to Christmas Creates a Very Old Eggnog,2019-12-02,article,News,,"['Christmas', 'Eggnog', 'Holidays and Special Occasions', 'Cocktails and Mixed Drinks']",The New York Times,Dining,585
"How to Steal A.T.M.s: Two Guys, a Crowbar and ‘Brute Force’",2019-12-02,article,News,,"['Automated Teller Machines', 'Robberies and Thefts']",The New York Times,Metro,746
"Fire Blight Spreads Northward, Threatening Apple Orchards",2019-12-02,article,News,,"['APPLES', 'Trees and Shrubs', 'Genetics and Heredity', 'Flowers and Plants', 'ANTIBIOTICS', 'Bacteria', 'Agriculture and Farming', 'your-feed-science']",The New York Times,Science,1623
‘Star Wars’ Star Billy Dee Williams Uses Gender-Fluid Pronouns,2019-12-02,article,News,,"['Transgender and Transsexuals', 'Movies', 'ACTORS AND ACTRESSES']",The New York Times,Culture,414
"Lisa Page, Ex-F.B.I. Lawyer Whose Texts Criticized Trump, Breaks Silence",2019-12-02,article,News,,['Russian Interference in 2016 US Elections and Ties to Trump Associates'],The New York Times,Express,798
"Chicago Police Superintendent Fired For Being ‘Intentionally Dishonest,’ Mayor Says",2019-12-02,article,News,,[],The New York Times,National,367
Second Amendment Case May Fizzle Out at the Supreme Court,2019-12-02,article,News,,"['Gun Control', 'Decisions and Verdicts', 'Second Amendment (US Constitution)']",The New York Times,Washington,1229
Trump Heads to London as Impeachment Inquiry Progresses,2019-12-02,article,News,,"['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Presidential Election of 2020', 'Impeachment', 'Foreign Aid']",The New York Times,Washington,387
‘Barber Shop Chronicles’ Gives Black Men Control of Their Story,2019-12-02,article,News,,['Theater'],The New York Times,Culture,1101
Snow and Rain Create Sloppy Rush Hour,2019-12-02,article,News,,"['Snow and Snowstorms', 'Weather', 'Commuting', 'Traffic Accidents and Safety', 'Rain', 'Transit Systems']",The New York Times,Metro,944
"Student With Gun Is Shot by Officer in Wisconsin High School, Police Say",2019-12-02,article,News,,['School Shootings and Armed Attacks'],The New York Times,Express,545
The Future of Sex Lives in All of Us,2019-12-02,article,News,,"['Sex', 'Children and Childhood']",The New York Times,SpecialSections,1059
‘Measure for Measure’ Review: No One Is Innocent on Mardi Gras,2019-12-02,article,Review,,['Theater'],The New York Times,Culture,694
Trump Bars Bloomberg News Journalists From Campaign Events,2019-12-02,article,News,,"['Presidential Election of 2020', 'News and News Media']",The New York Times,Business,688
"Dead Whale, 220 Pounds of Debris Inside, Is a ‘Grim Reminder’ of Ocean Trash",2019-12-02,article,News,,"['Whales and Whaling', 'Water Pollution', 'Fish and Other Marine Life']",The New York Times,Express,521
Training Doctors of Diverse Backgrounds,2019-12-02,article,Letter,,"['Medicine and Health', 'Medical Schools', 'Doctors']",The New York Times,Letters,549
