headline,date,doc_type,material_type,section,keywords,source,news_desk,word_count
President Biden meets with rescue workers during his visit to Florida.,2021-07-01,article,News,,"['Surfside, Fla, Building Collapse (2021)']",The New York Times,National,707
"Weekly Health Quiz: Washing Fruit, a New Cancer Treatment and the Delta Variant",2021-07-01,multimedia,Interactive Feature,,"['Coronavirus (2019-nCoV)', 'Prostate Gland', 'Fruit', 'Vaccination and Immunization', 'Medicine and Health']",The New York Times,Well,0
Dana Spiotta Loves Coming Across Jokes in Really Old Books,2021-07-01,article,News,,"['Books and Literature', 'Writing and Writers', 'Content Type: Personal Profile']",The New York Times,Books,1305
"Rents Were Down, but Could They Afford the West Village? These Were Their Options.",2021-07-01,multimedia,Interactive Feature,,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Quarantine (Life and Culture)', 'Content Type: Personal Profile']",The New York Times,Real Estate,0
Books Are Forever. Best Sellers Are Fleeting.,2021-07-01,article,List,,['Books and Literature'],The New York Times,BookReview,428
Poem: Tonight,2021-07-01,article,News,,"['Poetry and Poets', 'Prisons and Prisoners', 'Prayers and Prayer Books']",The New York Times,Magazine,359
Why ‘Amtrak Joe’ Should Pull Back on Train Funding,2021-07-01,article,Op-Ed,,"['American Jobs Plan (2021)', 'Railroads', 'Infrastructure (Public Works)']",The New York Times,OpEd,820
Judge John Hodgman on the Gendering of Sipping Straws,2021-07-01,article,News,,"['Comedy and Humor', 'Alcoholic Beverages']",The New York Times,Magazine,146
The Chinese Communist Party Is 100. It’s Not Going Anywhere.,2021-07-01,article,Op-Ed,,[],The New York Times,OpEd,1236
Biden’s Chief of Staff Is Worried About ‘Everything.’ Except the Midterms.,2021-07-01,article,Op-Ed,,"['audio-neutral-informative', 'United States Politics and Government', 'Law and Legislation', 'Coronavirus (2019-nCoV)']",The New York Times,OpEd,296
Showing Migrants Through a New Lens: Their Own,2021-07-01,article,News,,"['Photography', 'Immigration and Emigration', 'Cameras']",The New York Times,Summary,896
Maybe Trump Wasn’t the Worst President Ever?,2021-07-01,article,Op-Ed,,"['Presidents and Presidency (US)', 'United States Politics and Government', 'Storming of the US Capitol (Jan, 2021)']",The New York Times,OpEd,840
What the Supreme Court Did for Religion,2021-07-01,article,Op-Ed,,"['Religion-State Relations', 'Decisions and Verdicts', 'Santeria Faith', 'Suits and Litigation (Civil)', 'Freedom of Religion']",The New York Times,OpEd,1342
"Digital vaccination cards go into effect in Europe, with some turbulence.",2021-07-01,article,News,,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Travel and Vacations']",The New York Times,Foreign,529
Is There a Right Way to Act Blind?,2021-07-01,article,News,,"['Blindness', 'Actors and Actresses', 'Television', 'Disabilities']",The New York Times,Magazine,5041
Knowing What Your Co-Worker Makes Doesn’t Close the Pay Gap,2021-07-01,article,News,,"['Wages and Salaries', 'Income Inequality', 'Discrimination', 'Women and Girls', 'Men and Boys', 'Labor and Jobs']",The New York Times,SundayBusiness,1431
The Conductor Transforming Period Performance,2021-07-01,article,News,,"['Classical Music', 'Content Type: Personal Profile']",The New York Times,Arts&Leisure,1614
There’s One Man to Blame for Bill Cosby’s Release,2021-07-01,article,Op-Ed,,"['Law and Legislation', '#MeToo Movement', 'Sex Crimes', 'Self-Incrimination', 'Fourteenth Amendment (US Constitution)']",The New York Times,OpEd,958
The Rest of the World Is Worried About America,2021-07-01,article,Op-Ed,,"['Democracy (Theory and Philosophy)', 'Voter Registration and Requirements', 'United States Politics and Government', 'Law and Legislation', 'Politics and Government', 'Independence Day (US) (July 4)', 'Elections']",The New York Times,OpEd,1371
"For Surprise Medical Bills, It’s the Beginning of the End",2021-07-01,article,News,,"['Health Insurance and Managed Care', 'Law and Legislation', 'Consumer Protection', 'Emergency Medical Treatment', 'Regulation and Deregulation of Industry', 'Hospitals', 'Prices (Fares, Fees and Rates)']",The New York Times,Upshot,1084
"Bill Cosby’s Release From Prison, Explained",2021-07-01,article,News,,"['Criminal Justice', 'Decisions and Verdicts', 'Immunity from Prosecution', 'Self-Incrimination', 'Sex Crimes', '#MeToo Movement', 'Supreme Courts (State)', 'Constitution (US)', 'Content Type: Service']",The New York Times,Washington,991
Shrinking Elephants Once Called Sicily Home,2021-07-01,article,News,,"['Elephants', 'Endangered and Extinct Species', 'Paleontology', 'Evolution (Biology)', 'Genetics and Heredity', 'Fossils', 'your-feed-science', 'your-feed-animals']",The New York Times,Science,672
"Physically and Mentally Taxed, Olympic Hopefuls Near the Finish",2021-07-01,article,News,,"['Olympic Games (2020)', 'Quarantine (Life and Culture)', 'Sports Injuries', 'Anxiety and Stress', 'Track and Field', 'Swimming', 'Mental Health and Disorders', 'Depression (Mental)']",The New York Times,Sports,1460
"A Covid Epicenter Hustles Back to Life: ‘What You See, It’s Survival’",2021-07-01,article,News,,"['Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Labor and Jobs', 'Renting and Leasing (Real Estate)', 'Real Estate and Housing (Residential)', 'Unemployment', 'Evictions', 'Real Estate (Commercial)', 'Immigration and Emigration', 'Coronavirus Reopenings', 'audio-neutral-informative', 'audio-negative-tragedy']",The New York Times,Metro,1351
"In Greece, It’s Almost Normal",2021-07-01,article,News,,"['Travel and Vacations', 'Coronavirus Reopenings', 'Quarantine (Life and Culture)']",The New York Times,Travel,2459
What Happens to the ‘Weed Spot’ Now That Weed Is Legal?,2021-07-01,article,News,,"['Marijuana', 'Law and Legislation', 'Black People', 'Blacks']",The New York Times,Metropolitan,1549
What to Know About the Vote Tally Fiasco,2021-07-01,article,briefing,,"['Elections, Mayors', 'Absentee Voting', 'Sculpture']",The New York Times,Metro,1172
"Nissan plans a U.K. battery factory, a lift for the post-Brexit auto industry.",2021-07-01,article,News,,"['Automobiles', 'Electric and Hybrid Vehicles', 'Factories and Manufacturing', 'Great Britain Withdrawal from EU (Brexit)', 'International Trade and World Market', 'Batteries']",The New York Times,Business,613
"Marking Party’s Centennial, Xi Warns That China Will Not Be Bullied",2021-07-01,article,News,,[],The New York Times,Foreign,1458
Indonesia announces restrictions for two major islands as the Delta variant spreads.,2021-07-01,article,News,,"['Shutdowns (Institutional)', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'Deaths (Fatalities)']",The New York Times,Foreign,464
A New Era in College Sports,2021-07-01,article,News,,"['College Athletics', 'Law and Legislation', 'audio-neutral-informative']",The New York Times,Podcasts,274
Automania at MoMA Balances Celebration and Criticism of Cars,2021-07-01,article,News,,"['Automobiles', 'Art', 'Museums']",The New York Times,Business,1453
Trump Organization Is Charged With Running 15-Year Employee Tax Scheme,2021-07-01,article,News,,"['Tax Evasion', 'United States Politics and Government']",The New York Times,Metro,1927
The Mess in New York,2021-07-01,article,briefing,,[],The New York Times,NYTNow,1680
‘Scenes from an Empty Church’ Review: Cloistered Filmmaking,2021-07-01,article,Review,,['Movies'],The New York Times,Weekend,293
‘Being a Human Person’ Review: Watching a Surrealist,2021-07-01,article,Review,,"['Documentary Films and Programs', 'Content Type: Personal Profile']",The New York Times,Weekend,309
‘Some of Our Stallions’ Review: At Least They Don’t Shoot Horses,2021-07-01,article,Review,,['Movies'],The New York Times,Weekend,298
‘No Sudden Move’ Review: Don’t Forget the Motor City,2021-07-01,article,Review,,['Movies'],The New York Times,Weekend,761
‘Cousins’ Review: The Ties That Bind,2021-07-01,article,Review,,"['Maori', 'Movies', 'Women and Girls']",The New York Times,Weekend,283
‘915: Hunting Hispanics’ Review: Anatomy of an American Killing,2021-07-01,article,Review,,"['Documentary Films and Programs', 'El Paso, Tex, Shooting (2019)', 'Hispanic-Americans', 'Mass Shootings']",The New York Times,Weekend,299
"Bare Feet, Beer and Heavy Metal Bangers: Golf Chills Out and Gets Cool",2021-07-01,article,News,,"['Golf', 'Bars and Nightclubs', 'Dress Codes', 'Country Clubs', 'Sporting Goods and Equipment']",The New York Times,Sports,2068
17 Are Wounded After Seized Explosives Blow Up in Los Angeles,2021-07-01,article,News,,"['Fireworks', 'Explosions (Accidental)', 'Bombs and Explosives']",The New York Times,Express,791
Catch up: Nikole Hannah-Jones is granted tenure at U.N.C.,2021-07-01,article,News,,[],The New York Times,Business,219
Time to increase oil production? OPEC and its allies are unable to decide.,2021-07-01,article,News,,"['Oil (Petroleum) and Gasoline', 'Production', 'Economic Conditions and Trends']",The New York Times,Business,487
Robinhood Looks Beyond Its Big Fine,2021-07-01,article,News,,"['Antitrust Laws and Competition Issues', 'Initial Public Offerings', 'Wages and Salaries']",The New York Times,Business,1784
Tropical Storm Elsa Weakens Before Expected Landfall in Florida,2021-07-01,article,News,,['Hurricane Elsa (2021)'],The New York Times,Express,565
5 Things to Do This Weekend,2021-07-01,article,News,,"['Quarantine (Life and Culture)', 'Independence Day (US) (July 4)']",The New York Times,Weekend,836
The first open meeting of the F.T.C. under Lina Khan starts with political sparks.,2021-07-01,article,News,,['United States Politics and Government'],The New York Times,Business,397
Rescue work resumed in Surfside after concerns the whole building could fall.,2021-07-01,article,News,,"['Surfside, Fla, Building Collapse (2021)']",The New York Times,National,578
"Unveiling of Diana Statue Reunites William and Harry, Briefly",2021-07-01,article,News,,"['Royal Families', 'Monuments and Memorials (Structures)']",The New York Times,Foreign,979
What to Know About the Delta Variant in California,2021-07-01,article,briefing,,"['Coronavirus Risks and Safety Concerns', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",The New York Times,National,1214
"Crowds for European Championship soccer games are driving infections, the W.H.O. says.",2021-07-01,article,News,,"['Fans (Persons)', 'Soccer', 'Travel Warnings', 'Stadiums and Arenas', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",The New York Times,Foreign,345
Britney Spears Takes On Her Conservatorship,2021-07-01,article,News,,"['Pop and Rock Music', 'Wills and Estates', 'audio-neutral-informative']",The New York Times,Culture,204
Why Didn’t My Friend Tell Me About Her Cancer Diagnosis?,2021-07-01,article,News,,"['Customs, Etiquette and Manners', 'Content Type: Service']",The New York Times,Styles,850
The T List: Five Things We Recommend This Week,2021-07-01,article,News,,"['Art', 'Sculpture', 'Fashion and Apparel', 'Shoes and Boots', 'Travel and Vacations', 'Photography', 'Global Warming']",The New York Times,TStyle,1099
On the Market in New York City,2021-07-01,multimedia,Slideshow,,['Real Estate and Housing (Residential)'],The New York Times,Real Estate,0
On the Market in the New York Region,2021-07-01,multimedia,Slideshow,,['Real Estate and Housing (Residential)'],The New York Times,Real Estate,0
Homes for Sale in New York and New Jersey,2021-07-01,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,151
"Homes for Sale in Brooklyn, Queens and Manhattan",2021-07-01,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,114
The I.R.S. had a backlog of 35 million returns by the end of the tax season.,2021-07-01,article,News,,"['Federal Taxes (US)', 'Rebates and Refunds', 'Income Tax']",The New York Times,Business,436
"‘The God Committee’ Review: At a Hospital, Judgment Day",2021-07-01,article,Review,,['Movies'],The New York Times,Weekend,285
‘The Phantom’ Review: The Death Penalty for a Doppelgänger,2021-07-01,article,Review,,"['Documentary Films and Programs', 'Murders, Attempted Murders and Homicides', 'False Arrests, Convictions and Imprisonments', 'Capital Punishment']",The New York Times,Weekend,277
Krispy Kreme and Didi Chuxing were part of a blockbuster week for public listings.,2021-07-01,article,News,,"['Venture Capital', 'Initial Public Offerings']",The New York Times,Business,794
‘Let Us In’ Review: The Eyes Have It,2021-07-01,article,Review,,['Movies'],The New York Times,Weekend,286
Watch Live: Florida Officials Give Update as Death Toll Stands at 18,2021-07-01,multimedia,Video,,"['Surfside, Fla, Building Collapse (2021)', 'Condominiums']",The New York Times,,0
We Want to Hear from Afghan War Veterans,2021-07-01,article,News,,"['United States Defense and Military Forces', 'Afghanistan War (2001- )', 'internal-essential']",The New York Times,Foreign,276
The Maps Our Brains Create,2021-07-01,article,Review,,"['Books and Literature', 'Brain', 'Senses and Sensation']",The New York Times,BookReview,697
"Safety First, ‘I Dos’ Second",2021-07-01,article,News,,"['Weddings and Engagements', 'Coronavirus Risks and Safety Concerns', 'Marriages', 'Protective Clothing and Gear']",The New York Times,Styles,1018
"The Best Movies and TV Shows Coming to Amazon, HBO, Hulu and More in July",2021-07-01,article,News,,"['Television', 'Documentary Films and Programs', 'Summer (Season)']",The New York Times,Culture,1068
Scouting Groups Report Losing About 1.7 Million Members During Pandemic,2021-07-01,article,News,,"['Coronavirus (2019-nCoV)', 'Bankruptcies', 'Compensation for Damages (Law)', 'Youth', 'Sex Crimes', 'Child Abuse and Neglect', 'Suits and Litigation (Civil)', 'Men and Boys', 'Women and Girls', 'Quarantine (Life and Culture)']",The New York Times,Express,808
China’s Communist Party Turns 100. Cue the (State-Approved) Music.,2021-07-01,article,News,,"['Art', 'Propaganda', 'Theater', 'Opera', 'Classical Music', 'Politics and Government', 'Dancing', 'Music']",The New York Times,Culture,1258
Supreme Court Upholds Arizona Voting Restrictions,2021-07-01,article,News,,"['Decisions and Verdicts', 'Voting Rights Act (1965)', 'Voter Registration and Requirements', 'Voter Fraud (Election Fraud)', 'Minorities', 'Discrimination', 'United States Politics and Government', 'State Legislatures']",The New York Times,Washington,1628
Supreme Court Backs Donor Privacy for California Charities,2021-07-01,article,News,,"['Decisions and Verdicts', 'Philanthropy', 'First Amendment (US Constitution)', 'Freedom of Speech and Expression', 'Campaign Finance']",The New York Times,Washington,1133
Lincoln Center Names Its First Poet in Residence,2021-07-01,article,News,,['Poetry and Poets'],The New York Times,Weekend,403
‘The Forever Purge’ Review: Anarchy Ever After,2021-07-01,article,Review,,['Movies'],The New York Times,Weekend,271
‘Till Death’ Review: My Relationship Is Dragging Me Down,2021-07-01,article,Review,,['Movies'],The New York Times,Weekend,299
Arctic’s ‘Last Ice Area’ May Be Less Resistant to Global Warming,2021-07-01,article,News,,"['Global Warming', 'Oceans and Seas', 'Research', 'Ice']",The New York Times,Climate,770
Stolen Picasso and Mondrian Paintings Found Stashed in a Ravine in Greece,2021-07-01,article,News,,"['Art', 'Museums', 'Robberies and Thefts']",The New York Times,Foreign,878
Joe Rogan Is Too Big to Cancel,2021-07-01,article,News,,"['Comedy and Humor', 'Content Type: Personal Profile', 'Podcasts']",The New York Times,SundayBusiness,4423
William and Harry Unveil Princess Diana Statue,2021-07-01,multimedia,Video,,['Monuments and Memorials (Structures)'],The New York Times,,0
Rescue Teams Paused Search Over Building Structure Concern,2021-07-01,multimedia,Video,,"['Surfside, Fla, Building Collapse (2021)', 'Condominiums', 'Accidents and Safety']",The New York Times,,0
"After Years of Heartache, the Ball Is Finally Bouncing the Suns’ Way",2021-07-01,article,News,,"['Basketball', 'NBA Championship']",The New York Times,Sports,1278
"Virus Surges in Myanmar, Where Generals Control Vaccines",2021-07-01,article,News,,"[""Coups D'Etat and Attempted Coups D'Etat"", 'Defense and Military Forces', 'Disease Rates', 'Coronavirus (2019-nCoV)', 'Politics and Government', 'Vaccination and Immunization', 'Hospitals', 'Deaths (Fatalities)', 'Strikes']",The New York Times,Foreign,1169
Meghan McCain says she’s leaving ‘The View.’,2021-07-01,article,News,,"['Television', 'Coronavirus (2019-nCoV)']",The New York Times,Business,503
Frontline Health Care Workers Aren’t Feeling the ‘Summer of Joy’,2021-07-01,article,News,,"['Nursing and Nurses', 'Workplace Hazards and Violations', 'Coronavirus (2019-nCoV)', 'Hospitals', 'Vaccination and Immunization', 'Post-Traumatic Stress Disorder', 'Summer (Season)', 'Grief (Emotion)', 'your-feed-healthcare']",The New York Times,Science,1713
‘The One and Only Dick Gregory’ Review: A Peek at a Comic Legend,2021-07-01,article,Review,,"['Comedy and Humor', 'Race and Ethnicity', 'Documentary Films and Programs']",The New York Times,Weekend,546
"‘Crucial Time’ for Cloud Gaming, Which Wants to Change How You Play",2021-07-01,article,News,,"['Computer and Video Games', 'Computers and the Internet', 'Cloud Computing', 'Software', 'Mobile Applications', 'Xbox (Video Game System)', 'Innovation']",The New York Times,Business,1236
‘We the People’ Updates the Sound of Schoolhouse Rock With Rap and R&B,2021-07-01,article,News,,"['Television', 'Music', 'Animated Films']",The New York Times,Weekend,1283
‘The Boss Baby: Family Business’ Review: Pacifier Be With You,2021-07-01,article,Review,,"['Movies', 'Animated Films']",The New York Times,Weekend,282
U.S. Proposal for 15% Global Minimum Tax Wins Support From 130 Countries,2021-07-01,article,News,,"['Corporate Taxes', 'Corporations', 'International Trade and World Market', 'Politics and Government', 'E-Commerce']",The New York Times,Business,1397
"In the Male World of Whiskey, More Women Are Calling the Shots",2021-07-01,article,News,,"['Women and Girls', 'Discrimination', 'Whiskey']",The New York Times,Dining,1769
Indoor smoking returns in Atlantic City casinos on the Fourth of July.,2021-07-01,article,News,,"['Casinos', 'Smoking and Tobacco', 'Independence Day (US) (July 4)', 'Coronavirus (2019-nCoV)']",The New York Times,Metro,295
"After Biden Meets Putin, U.S. Exposes Details of Russian Hacking Campaign",2021-07-01,article,News,,"['Cyberwarfare and Defense', 'Espionage and Intelligence Services', 'United States Politics and Government', 'United States International Relations', 'US Federal Government Data Breach (2020)', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']",The New York Times,Washington,1200
"Bruce Springsteen, Jennifer Hudson Set for Central Park ‘Homecoming’",2021-07-01,article,News,,"['Pop and Rock Music', 'Parks and Other Recreation Areas', 'Coronavirus Reopenings']",The New York Times,Culture,346
"Robert Sacchi, Who Played Bogart Again and Again, Dies at 89",2021-07-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Actors and Actresses', 'Movies', 'Theater']",The New York Times,Obits,628
Why Didn’t Microsoft Die?,2021-07-01,article,News,,"['Computers and the Internet', 'Software', 'Antitrust Laws and Competition Issues']",The New York Times,Business,923
Here’s How Biden Aims to Increase Electric Car Sales,2021-07-01,article,News,,"['Global Warming', 'Greenhouse Gas Emissions', 'Automobiles', 'Electric and Hybrid Vehicles', 'Fuel Efficiency', 'United States Politics and Government', 'Infrastructure (Public Works)', 'Automobile Service and Charging Stations', 'Air Pollution', 'Organized Labor', 'Environment']",The New York Times,Climate,1594
The Women Left Out of the History of Cocktails,2021-07-01,article,News,,"['Cocktails and Mixed Drinks', 'Women and Girls', 'Bartenders', 'Books and Literature']",The New York Times,Dining,784
"On ‘Revisionist History,’ Malcolm Gladwell Unfiltered",2021-07-01,article,News,,"['Colleges and Universities', 'Podcasts']",The New York Times,Culture,1312
Sculpture Transplanted to the Gardens,2021-07-01,article,News,,"['Sculpture', 'Summer (Season)', 'Parks and Other Recreation Areas']",The New York Times,Weekend,1370
Tour de France Fan Will Face Trial for Role in Crash,2021-07-01,article,News,,['Tour de France (Bicycle Race)'],The New York Times,Sports,647
"Cicadas, Average Human Lifespan and Other Letters to the Editor",2021-07-01,article,Letter,,['Books and Literature'],The New York Times,BookReview,450
"In Maya Lin’s ‘Ghost Forest,’ the Trees Are Talking Back",2021-07-01,article,News,,"['Art', 'Monuments and Memorials (Structures)', 'Global Warming']",The New York Times,Weekend,1056
Should ‘Bachelor’ Stars Have Received P.P.P. Loans?,2021-07-01,article,News,,"['Federal Aid (US)', 'Social Media', 'Small Business']",The New York Times,Styles,792
Democrats Brace for a Narrower Path to Challenge New Voting Laws,2021-07-01,article,News,,"['Voter Registration and Requirements', 'Decisions and Verdicts', 'Suits and Litigation (Civil)', 'Voting Rights Act (1965)', 'Law and Legislation']",The New York Times,Politics,1336
"Cherry Grove, Where Gay New Yorkers Became ‘Their Real Selves’",2021-07-01,article,News,,"['Homosexuality and Bisexuality', 'Photography', 'Archives and Records', 'Museums']",The New York Times,Weekend,409
Canada Goose’s Image Is Challenged by Union Effort,2021-07-01,article,News,,"['Organized Labor', 'Collective Bargaining', 'Fashion and Apparel', 'Factories and Manufacturing', 'Wages and Salaries']",The New York Times,Business,911
‘Long Story Short’ Review: Fast Forward to the End,2021-07-01,article,Review,,['Movies'],The New York Times,Weekend,290
Air France-KLM urges the U.S. to drop travel restrictions on Europeans.,2021-07-01,article,News,,"['AIRLINES AND AIRPLANES', 'Travel Warnings', 'Travel and Vacations', 'Politics and Government', 'Coronavirus (2019-nCoV)', 'United States Politics and Government', 'Vaccination and Immunization']",The New York Times,Business,472
"Boryana Straubel, 38, Dies; Founded a ‘Green’ Jewelry Company",2021-07-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Philanthropy', 'Sustainable Living', 'Jewels and Jewelry']",The New York Times,Obits,807
Robinhood Reveals Rising Revenue and a $1.4 Billion Loss,2021-07-01,article,News,,"['Venture Capital', 'Mobile Applications', 'Stocks and Bonds', 'Company Reports', 'Computers and the Internet']",The New York Times,Business,1226
Biden Promises Continued Federal Aid for Surfside Building Collapse,2021-07-01,multimedia,Video,,"['Surfside, Fla, Building Collapse (2021)', 'Federal Aid (US)', 'United States Politics and Government']",The New York Times,,0
Winners of Our Fourth Annual Podcast Contest,2021-07-01,article,News,,[],The New York Times,Learning,1166
Budget Deficit Projected to Hit $3 Trillion as Pandemic Spending Buoys Economy,2021-07-01,article,News,,"['Federal Budget (US)', 'United States Economy', 'Stimulus (Economic)', 'Coronavirus (2019-nCoV)', 'United States Politics and Government', 'Inflation (Economics)']",The New York Times,Business,1060
"Review: In ‘Enemy of the People,’ Water and Democracy Are Poisoned",2021-07-01,article,Review,,['Theater'],The New York Times,Weekend,1126
Opioid Nation,2021-07-01,audiocontainer,News,,[],The New York Times,Podcasts,0
10 New Books We Recommend This Week,2021-07-01,article,List,,['Books and Literature'],The New York Times,BookReview,1195
Donald Rumsfeld Tore My Country Apart,2021-07-01,article,Op-Ed,,"['Iraq War (2003-11)', 'United States Defense and Military Forces']",The New York Times,OpEd,934
"Bill Cosby ‘Will Never Be a Truly Free Man, Nor Does He Deserve to Be’",2021-07-01,article,Letter,,"['False Arrests, Convictions and Imprisonments', 'Abortion', 'Roe v Wade (Supreme Court Decision)', 'Women and Girls']",The New York Times,Letters,633
Company Set to Manage Britney Spears’s Estate Asks to Withdraw,2021-07-01,article,News,,"['Suits and Litigation (Civil)', 'Wills and Estates', 'Pop and Rock Music']",The New York Times,Culture,509
Breaking Eggs Against a Rock,2021-07-01,audiocontainer,News,,[],The New York Times,Podcasts,0
MLK: What We Lost,2021-07-01,audiocontainer,News,,[],The New York Times,Podcasts,0
The Jonestown We Don't Know,2021-07-01,audiocontainer,News,,[],The New York Times,Podcasts,0
Hive Mentalities,2021-07-01,audiocontainer,News,,"['Bees', 'Termites', 'Books and Literature', 'audio-neutral-informative']",The New York Times,Podcasts,0
The Known Known,2021-07-01,audiocontainer,News,,"['Privacy', 'Books and Literature', 'audio-neutral-informative']",The New York Times,Podcasts,0
The Big Melt,2021-07-01,audiocontainer,News,,"['Global Warming', 'Books and Literature', 'audio-neutral-informative']",The New York Times,Podcasts,0
Pelosi Appoints Cheney to Jan. 6 Committee,2021-07-01,multimedia,Video,,"['United States Politics and Government', 'Storming of the US Capitol (Jan, 2021)']",The New York Times,,0
California Burning,2021-07-01,audiocontainer,News,,"['Wildfires', 'Global Warming', 'Books and Literature', 'audio-neutral-informative']",The New York Times,Podcasts,0
‘The Tomorrow War’ Review: Future Schlock,2021-07-01,article,Review,,['Movies'],The New York Times,Weekend,411
"The Delta variant is not driving a surge in hospitalization rates in England, health data shows.",2021-07-01,article,News,,"['Disease Rates', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",The New York Times,Science,441
Prominent Women Call for Tech Giants to Act Against Online Harassment,2021-07-01,article,News,,"['Cyberharassment', 'Women and Girls', 'Computers and the Internet', 'Social Media']",The New York Times,Foreign,635
"Wally Funk, Trailblazing Female Pilot, Will Join Jeff Bezos on Spaceflight",2021-07-01,article,News,,"['Women and Girls', 'Space and Astronomy', 'Private Spaceflight', 'Age, Chronological']",The New York Times,Express,417
Watch Live: Biden Meets With Families and Survivors in Surfside,2021-07-01,multimedia,Video,,"['Surfside, Fla, Building Collapse (2021)', 'United States Politics and Government']",The New York Times,,0
Read the Indictment,2021-07-01,multimedia,Interactive Feature,,"['Tax Evasion', 'United States Politics and Government', 'Frauds and Swindling', 'Trump Tax Returns']",The New York Times,New York,0
Woman Who Falsely Accused Black Teen in SoHo Is Charged With Hate Crime,2021-07-01,article,News,,"['Black People', 'Blacks', 'Assaults', 'Hate Crimes', 'Robberies and Thefts']",The New York Times,Metro,650
N.F.L. Penalizes Washington Football Team Amid Harassment Allegations,2021-07-01,article,News,,"['Sexual Harassment', 'Football', 'Fines (Penalties)']",The New York Times,Sports,1329
Your Next Lesson: Rosé From the Dark Side,2021-07-01,article,News,,"['Wines', 'Content Type: Service']",The New York Times,Dining,578
The Paradox of Chenin Blanc,2021-07-01,article,News,,['Wines'],The New York Times,Dining,1468
