headline,date,doc_type,material_type,section,keywords,source,news_desk,word_count
Your Mother Died. Now She Wants to Tell You Her Secrets.,2022-02-01,article,News,,['Books and Literature'],The New York Times,BookReview,862
Democrats Chase Shiny Objects. Here’s How They Can Build Real Power.,2022-02-01,article,Op-Ed,,"['Democracy (Theory and Philosophy)', 'United States Politics and Government']",The New York Times,OpEd,466
Billionaires and Big Checks Shape Battle for Congress,2022-02-01,article,News,,"['Campaign Finance', 'Midterm Elections (2022)']",The New York Times,Politics,1042
"Sex, Lies and Infidelity on a Small College Campus",2022-02-01,article,Review,,['Books and Literature'],The New York Times,BookReview,912
"Ready, Set, Gerrymander!",2022-02-01,article,News,,"['Redistricting and Reapportionment', 'Maps', 'State Legislatures']",The New York Times,Summary,697
Unhappy Families Abound in These New Books About Fathers and Sons,2022-02-01,article,News,,['Books and Literature'],The New York Times,BookReview,1221
Is It OK That I’m OK With Our Mom’s Adultery?,2022-02-01,article,News,,"['Ethics (Personal)', 'Content Type: Service']",The New York Times,Magazine,1476
"For This Mountaineer, Everest Was a Challenge and a Path to Peace",2022-02-01,article,Review,,"['Books and Literature', 'Mountaineering', 'Content Type: Personal Profile']",The New York Times,Books,723
Let’s Bring the Supreme Court Back Down to Earth,2022-02-01,article,Op-Ed,,"['Appointments and Executive Changes', 'United States Politics and Government', 'Courts and the Judiciary']",The New York Times,OpEd,1465
How to Wake Up Your Staircase,2022-02-01,article,News,,"['Real Estate and Housing (Residential)', 'Restoration and Renovation', 'Home Repairs and Improvements', 'Interior Design and Furnishings']",The New York Times,RealEstate,1248
"On the Cajun Coast, a Chef Grapples With Threats to a Seafood Tradition",2022-02-01,article,News,,"['Hurricane Ida (2021)', 'Fish Farming', 'Seafood', 'Restaurants', 'Hurricanes and Tropical Storms', 'Coast Erosion', 'Fishing, Commercial', 'Content Type: Personal Profile']",The New York Times,Dining,1765
Meet the People Getting Paid to Kill Our Planet,2022-02-01,article,Op-Ed,,"['Agriculture and Farming', 'Factory Farming', 'Global Warming', 'Lobbying and Lobbyists', 'Water Pollution', 'Air Pollution', 'Carbon Monoxide', 'Methane', 'Regulation and Deregulation of Industry', 'United States Politics and Government', 'your-feed-opinionvideo']",The New York Times,OpEd,451
"A Town That Saved a Mountain, and a Mountain That Saved a Town",2022-02-01,article,News,,"['Skiing', 'Snow and Snowstorms', 'Nonprofit Organizations', 'Parks and Other Recreation Areas', 'Travel and Vacations', 'Global Warming']",The New York Times,Travel,1731
Little of the Paycheck Protection Program’s $800 Billion Protected Paychecks,2022-02-01,article,News,,"['Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Layoffs and Job Reductions', 'Small Business', 'Wages and Salaries', 'Coronavirus (2019-nCoV)', 'Stimulus (Economic)']",The New York Times,Business,1405
I Wouldn’t Bet on the Kind of Democracy Big Business Is Selling Us,2022-02-01,article,Op-Ed,,"['Corporate Social Responsibility', 'Strikes', 'Wages and Salaries', 'Income Inequality', 'Labor and Jobs', 'United States Economy', 'Organized Labor', ""Great Depression (1930's)"", 'Global Warming']",The New York Times,OpEd,1208
"With Low-Tech, Trench Warfare, Ukraine’s Army Isn’t NATO Caliber",2022-02-01,article,News,,"['War and Armed Conflicts', 'Defense and Military Forces']",The New York Times,Foreign,1192
Can Jennifer Lopez Save the Rom-Com?,2022-02-01,article,News,,"['Movies', 'Content Type: Personal Profile', 'Actors and Actresses']",The New York Times,Arts&Leisure,1686
"Despite Labor Shortages, Workers See Few Gains in Economic Security",2022-02-01,article,News,,"['Part-Time Employment', 'Working Hours', 'Organized Labor', 'Wages and Salaries', 'Service Industries', 'Supermarkets and Grocery Stores', 'United States Economy']",The New York Times,Business,1617
"As the U.S. Pulls Back From the Mideast, China Leans In",2022-02-01,article,News,,"['United States International Relations', 'Foreign Investments', 'Belt and Road Initiative (China)', 'International Relations', 'Oil (Petroleum) and Gasoline', 'Uighurs (Chinese Ethnic Group)']",The New York Times,Foreign,1369
"Elana Meyers Taylor, a Star U.S. Bobsledder, Tests Positive in Beijing",2022-02-01,article,News,,"['Olympic Games (2022)', 'Coronavirus (2019-nCoV)', 'Bobsledding']",The New York Times,Sports,920
Quotation of the Day: Taking On Everest at Its Very Coldest and at Its Toughest,2022-02-01,article,News,,[],The New York Times,Summary,46
An 8-Year-Old Wrote a Book and Hid It on a Library Shelf. It’s a Hit.,2022-02-01,article,News,,"['Writing and Writers', 'Books and Literature', 'Libraries and Librarians', 'Christmas', 'genre-books-graphic-novels-comic-books']",The New York Times,Express,706
"Winter Storm Poised to Hit From Albuquerque to Detroit, Bringing Bitter Cold",2022-02-01,article,News,,"['Weather', 'Snow and Snowstorms', 'Rain', 'Cold and Cold Spells']",The New York Times,Express,1071
Did Democrats Make Inflation Worse?,2022-02-01,article,News,,"['United States Economy', 'United States Politics and Government', 'audio-neutral-informative']",The New York Times,Podcasts,331
Dutch Publisher Apologizes Over Disputed Anne Frank Book,2022-02-01,article,News,,"['Books and Literature', 'Holocaust and the Nazi Era', 'World War II (1939-45)']",The New York Times,Culture,571
"Prices and Ire, Rising",2022-02-01,article,briefing,,"['United States Economy', 'Inflation (Economics)', 'Coronavirus (2019-nCoV)', 'internal-storyline-no']",The New York Times,NYTNow,1590
"Hungary’s leader, visiting Moscow, calls Russian demands reasonable and says sanctions are pointless.",2022-02-01,article,News,,['Politics and Government'],The New York Times,Foreign,462
Watch: The U.S. and Russia exchange bitter accusations at the U.N. Security Council.,2022-02-01,article,News,,[],The New York Times,Foreign,0
Annotated by the Author: ‘Covid Test Misinformation Spikes Along With Spread of Omicron’,2022-02-01,article,News,,[],The New York Times,Learning,2301
Lesson of the Day: ‘Covid Test Misinformation Spikes Along With Spread of Omicron’,2022-02-01,article,News,,[],The New York Times,Learning,870
‘My Best Friend Anne Frank’ Review: Separated by the Nazis,2022-02-01,article,Review,,['Movies'],The New York Times,Weekend,281
"On a Smaller Stage, Rick Pitino Is Still ‘Demanding’ and Winning",2022-02-01,article,News,,"['Basketball (College)', 'Content Type: Personal Profile']",The New York Times,Sports,1318
A Manager of a Certain Vintage,2022-02-01,article,News,,"['Wines', 'Content Type: Personal Profile', 'Black People', 'Blacks', 'Baseball', 'Coaches and Managers']",The New York Times,Sports,1551
Israeli Commanders Disciplined in Death of Palestinian-American Man,2022-02-01,article,News,,"['Defense and Military Forces', 'War and Armed Conflicts', 'Palestinians', 'Civilian Casualties', 'Deaths (Fatalities)', 'Autopsies']",The New York Times,Foreign,905
States Are Complicating Corporate Pandemic Planning,2022-02-01,article,News,,['Vaccination and Immunization'],The New York Times,Business,1807
"Weekly News Quiz for Students: Supreme Court, Burkina Faso, Baseball Hall of Fame",2022-02-01,multimedia,Interactive Feature,,[],The New York Times,The Learning Network,0
Exxon Mobil reports a $8.9 billion fourth-quarter profit as oil prices soar.,2022-02-01,article,News,,"['Oil (Petroleum) and Gasoline', 'Company Reports']",The New York Times,Business,605
How Ukraine Is Training Civilians to Fight Against a Russian Invasion,2022-02-01,multimedia,Video,,"['Defense and Military Forces', 'Cameras']",The New York Times,,0
Recent Commercial Real Estate Transactions,2022-02-01,article,News,,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)']",The New York Times,Business,196
Warehouse Space Is the Latest Thing Being Hoarded,2022-02-01,article,News,,"['Warehouses', 'Storage', 'Supply Chain', 'Relocation of Business', 'Real Estate (Commercial)', 'Coronavirus (2019-nCoV)', 'Stockpiling', 'E-Commerce', 'Trucks and Trucking']",The New York Times,Business,1220
101 of the Best Songs About California,2022-02-01,article,briefing,,"['Music', 'Pop and Rock Music']",The New York Times,National,1183
The defense secretary tells Republican governors: National Guard troops must be vaccinated.,2022-02-01,article,News,,"['Coronavirus (2019-nCoV)', 'United States Defense and Military Forces', 'States (US)', 'Vaccination and Immunization', 'Governors (US)', 'Reserves (Military)']",The New York Times,Washington,363
"India’s budget focuses on roads, but critics see need for more jobs.",2022-02-01,article,News,,"['Budgets and Budgeting', 'Economic Conditions and Trends', 'Labor and Jobs']",The New York Times,Business,908
Martin McDonagh’s ‘Hangmen’ Will Open on Broadway This Spring,2022-02-01,article,News,,"['Theater', 'Finances']",The New York Times,Culture,552
Transcript: Ezra Klein Interviews Amanda Litman,2022-02-01,article,Op-Ed,,[],The New York Times,OpEd,12451
"In Congo, Floating Pastors Follow Mobile Flocks Along Busy River",2022-02-01,article,News,,"['Ministers (Protestant)', 'Pentecostal Churches', 'Christians and Christianity', 'Maritime Accidents and Safety', 'Boats and Boating', 'Rivers']",The New York Times,Foreign,1195
Job openings remained elevated in December despite an Omicron surge.,2022-02-01,article,News,,"['Labor and Jobs', 'Layoffs and Job Reductions', 'Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'United States Economy']",The New York Times,Business,462
Brady set the GOAT bar.,2022-02-01,article,News,,[],The New York Times,Sports,332
"A Conductor in Demand, and in Control",2022-02-01,article,News,,"['Classical Music', 'Opera', 'Content Type: Personal Profile']",The New York Times,Arts&Leisure,1530
The Rampaging Pigs of the San Francisco Bay Area,2022-02-01,article,News,,"['Pigs', 'Hunting and Trapping', 'Law and Legislation', 'Suburbs', 'State Legislatures', 'Animal Abuse, Rights and Welfare']",The New York Times,National,1365
"Anders Behring Breivik, Killer in 2011 Norway Massacre, Is Denied Parole",2022-02-01,article,News,,"['Murders, Attempted Murders and Homicides', 'Terrorism', 'Neo Nazi Groups']",The New York Times,Foreign,735
ABC Suspends Whoopi Goldberg Over Holocaust Comments,2022-02-01,article,News,,"['Holocaust and the Nazi Era', 'Anti-Semitism', 'Jews and Judaism', 'Race and Ethnicity', 'World War II (1939-45)', 'War Crimes, Genocide and Crimes Against Humanity', 'Murders, Attempted Murders and Homicides', 'Discrimination']",The New York Times,Business,1080
Which of the following is not true about mammals?,2022-02-01,multimedia,Interactive Feature,,[],The New York Times,Science,0
"To Skate for the Dutch, You First Must Beat the Matrix",2022-02-01,article,News,,"['Speedskating', 'Olympic Games (2022)']",The New York Times,Sports,1247
"End Affirmative Action for Rich White Students, Too",2022-02-01,article,Op-Ed,,"['internal-sub-only-nl', 'Affirmative Action', 'Admissions Standards']",The New York Times,OpEd,1434
A Race to Rethink Care After a Dire Diagnosis,2022-02-01,article,News,,"['Amyotrophic Lateral Sclerosis', 'Clinical Trials', 'Telemedicine', 'Venture Capital', 'Start-ups']",The New York Times,Business,1375
How Poly Styrene Broke the Mold,2022-02-01,article,News,,"['Documentary Films and Programs', 'Content Type: Personal Profile', 'Pop and Rock Music', 'Black People', 'Blacks', 'Women and Girls']",The New York Times,Arts&Leisure,2059
I Admit It. I’m in Love With Fear.,2022-02-01,multimedia,Interactive Feature,,"['Olympic Games (2022)', 'Olympic Games', 'Snowboarding', 'Skiing']",The New York Times,Graphics,0
What It’s Like to Ski Nearly Blind,2022-02-01,multimedia,Interactive Feature,,"['Olympic Games (2022)', 'Olympic Games', 'Snowboarding', 'Skiing']",The New York Times,Graphics,0
"Escalating Tricks, Escalating Fears",2022-02-01,multimedia,Interactive Feature,,"['Olympic Games (2022)', 'Olympic Games', 'Snowboarding', 'Skiing']",The New York Times,Graphics,0
When You Can’t Tell the Snow From the Sky,2022-02-01,multimedia,Interactive Feature,,"['Olympic Games (2022)', 'Snowboarding', 'Skiing', 'Snow and Snowstorms', 'Sports Injuries']",The New York Times,Graphics,0
What Scares the World’s Most Daring Olympians,2022-02-01,multimedia,Interactive Feature,,"['Olympic Games (2022)', 'Olympic Games', 'Snowboarding', 'Skiing']",The New York Times,Graphics,0
Tesla Recalls Cars With Full Self-Driving to Prevent Rolling Stops,2022-02-01,article,News,,"['Recalls and Bans of Products', 'Driverless and Semiautonomous Vehicles', 'Automobile Safety Features and Defects', 'Traffic Accidents and Safety', 'Electric and Hybrid Vehicles']",The New York Times,Business,530
"To Reach Younger Viewers, the BBC Goes Back to the Airwaves",2022-02-01,article,News,,"['Television', 'Computers and the Internet', 'Video Recordings, Downloads and Streaming']",The New York Times,Culture,988
A Normal Supply Chain? It’s ‘Unlikely’ in 2022.,2022-02-01,article,News,,"['Supply Chain', 'Ports', 'International Trade and World Market', 'Coronavirus (2019-nCoV)', 'United States Economy', 'Ships and Shipping', 'Shortages', 'Warehouses']",The New York Times,Business,1475
Can the Fed Let Us Down Easy?,2022-02-01,article,Op-Ed,,"['International Trade and World Market', 'Economics (Theory and Philosophy)', 'internal-sub-only-nl', 'United States Economy', 'Inflation (Economics)', 'Labor and Jobs', 'Unemployment']",The New York Times,OpEd,882
President of Guinea-Bissau Reasserts Control After Fears of Another Coup in Africa,2022-02-01,article,News,,"[""Coups D'Etat and Attempted Coups D'Etat""]",The New York Times,Foreign,867
Tom Brady Retires From the N.F.L. After 22 Seasons,2022-02-01,multimedia,Video,,"['Football', 'Records and Achievements']",The New York Times,,0
"Medical Care at Rikers Is Delayed for Thousands, Records Show",2022-02-01,article,News,,"['Suits and Litigation (Civil)', 'Deaths (Fatalities)', 'Prison Guards and Corrections Officers', 'Medicine and Health']",The New York Times,Metro,1109
‘Pam & Tommy’ Review: The Internet Is for Porn,2022-02-01,article,Review,,"['Pornography', 'Television']",The New York Times,Culture,1083
"Charles Blow’s ‘Brave, Forthright and Searing’ Account of His Struggles",2022-02-01,article,Letter,,"['Depression (Mental)', 'United States Politics and Government', 'Native Americans', 'Mascots', 'Education (K-12)', 'Wordle (Puzzle)']",The New York Times,Letters,849
The Collateral Damage of Facebook’s Flops,2022-02-01,article,News,,"['internal-sub-only-nl', 'Computers and the Internet', 'Social Media']",The New York Times,Business,938
Tribes Reach $590 Million Opioid Settlement With J. & J. and Distributors,2022-02-01,article,News,,"['Native Americans', 'Opioids and Opiates', 'Suits and Litigation (Civil)', 'Drugs (Pharmaceuticals)']",The New York Times,Science,809
Historically Black Colleges Disrupted by Bomb Threats,2022-02-01,article,News,,"['Colleges and Universities', 'Black People', 'Blacks', 'Threats and Threatening Messages', 'Historically Black Colleges and Universities']",The New York Times,Express,781
Review: International Orchestras Are Finally Back at Carnegie,2022-02-01,article,Review,,['Classical Music'],The New York Times,Culture,497
Sundance Wrap-Up: 6 Movies We Like and One We Disagree on,2022-02-01,article,News,,"['Movies', 'Sundance Film Festival (Park City, Utah)', 'Documentary Films and Programs']",The New York Times,Culture,1245
"City Harvest Moves Into an Expansive Space in Sunset Park, Brooklyn",2022-02-01,article,News,,['Restaurants'],The New York Times,Dining,1047
"Behind Neil Young vs. Spotify, a Fraught Relationship With Musicians",2022-02-01,article,News,,"['Music', 'Audio Recordings, Downloads and Streaming', 'Podcasts', 'Coronavirus (2019-nCoV)', 'Censorship', 'Rumors and Misinformation', 'audio-positive-nostalgic']",The New York Times,Culture,1334
Tom Brady’s Impact Was Best Measured in Goose Bumps,2022-02-01,article,News,,['Football'],The New York Times,Sports,1342
New Friends and Secret Keepers: They Make N.B.A. Families Feel Welcome,2022-02-01,article,News,,"['Basketball', 'Families and Family Life', 'Content Type: Personal Profile']",The New York Times,Sports,1544
Report on London Police Highlights Culture of Misogyny and Racism,2022-02-01,article,News,,"['Police Brutality, Misconduct and Shootings', 'Discrimination', 'Bullies', 'Women and Girls', 'Sexual Harassment', 'Workplace Hazards and Violations']",The New York Times,Foreign,950
J Dilla Was a Revered Rap Producer. A New Book Deepens His Legacy.,2022-02-01,article,News,,"['Content Type: Personal Profile', 'Rap and Hip-Hop', 'Books and Literature']",The New York Times,Culture,1229
White House Chooses Doug Jones to Guide Supreme Court Nominee,2022-02-01,article,News,,"['Appointments and Executive Changes', 'United States Politics and Government']",The New York Times,Washington,1141
Tiny Love Stories: ‘I Cried Without Knowing Why’,2022-02-01,article,News,,"['Love (Emotion)', 'Modern Love (Times Column)', 'Dating and Relationships', 'New Year', 'Lunar New Year']",The New York Times,Styles,483
Share Your Experience With Worker Tracking Systems,2022-02-01,article,News,,['internal-open-access'],The New York Times,Investigative,125
"Remembering Greg Tate, Critic and Catalyst",2022-02-01,article,News,,"['Jazz', 'Rap and Hip-Hop', 'Black People', 'Blacks']",The New York Times,Culture,249
Calling All Tap Dance Kids (It’s Not the Acting Kid or the Singing Kid),2022-02-01,article,News,,"['Dancing', 'Black People', 'Blacks', 'Theater']",The New York Times,Culture,1303
How I Made It to the Beijing Olympics,2022-02-01,multimedia,Interactive Feature,,"['Olympic Games (2022)', 'AIRLINES AND AIRPLANES', 'Coronavirus (2019-nCoV)', 'Airports']",The New York Times,Sports,0
These Talkies Star Complicated Women You Might Well Recognize,2022-02-01,article,News,,"['Movies', 'Actors and Actresses', 'Women and Girls']",The New York Times,Culture,1163
"On ‘The 7th Hand,’ Immanuel Wilkins Sees Jazz as an Escape Pod",2022-02-01,article,Review,,"['Jazz', 'Saxophones']",The New York Times,Culture,873
Your Wednesday Briefing: Putin Blames the U.S.,2022-02-01,article,briefing,,[],The New York Times,NYTNow,1321
U.S. National Debt Tops $30 Trillion as Borrowing Surged Amid Pandemic,2022-02-01,article,News,,"['National Debt (US)', 'Federal Budget (US)', 'United States Economy', 'United States Politics and Government', 'Inflation (Economics)', 'Coronavirus (2019-nCoV)']",The New York Times,Washington,1349
"Alphabet’s profit increased 36 percent, to $20.64 billion, in the fourth quarter.",2022-02-01,article,News,,"['Computers and the Internet', 'Company Reports', 'Video Recordings, Downloads and Streaming', 'Shopping and Retail']",The New York Times,Business,576
Shooting Outside Minnesota School Leaves One Student Dead and Another Injured,2022-02-01,article,News,,['School Shootings and Armed Attacks'],The New York Times,Express,493
G.M. expects production to return to normal this year as a chip shortage eases.,2022-02-01,article,News,,"['Company Reports', 'Automobiles', 'Electric and Hybrid Vehicles', 'Factories and Manufacturing', 'Supply Chain', 'Computer Chips']",The New York Times,Business,406
"The Best Movies and TV Shows Coming to HBO, Hulu, Apple TV+ and More in February",2022-02-01,article,News,,"['Television', 'Movies']",The New York Times,Culture,1156
Thousands Told to Evacuate as North Carolina Fertilizer Plant Burns,2022-02-01,article,News,,"['Fires and Firefighters', 'Workplace Hazards and Violations']",The New York Times,Express,824
"Brian Flores Sues N.F.L., Claiming Bias in Coaching Search",2022-02-01,article,News,,"['Coaches and Managers', 'Black People', 'Blacks', 'Discrimination', 'Football', 'Hiring and Promotion', 'Suits and Litigation (Civil)']",The New York Times,Sports,1375
Putin Signals Openness to Diplomacy While Blaming U.S. for Crisis,2022-02-01,article,News,,"['Defense and Military Forces', 'War and Armed Conflicts', 'Embargoes and Sanctions', 'United States International Relations', 'United States Defense and Military Forces']",The New York Times,Foreign,1455
"The Morning at Night: a Virtual Event on Covid, Love and Moving Forward",2022-02-01,article,News,,"['internal-open-access', 'Coronavirus (2019-nCoV)', 'Coronavirus Omicron Variant']",The New York Times,NYTNow,250
Questions Remain After Highway Crash Involving Monkeys,2022-02-01,article,News,,"['Rabies', 'Monkeys and Apes', 'Traffic Accidents and Safety', 'AIRLINES AND AIRPLANES']",The New York Times,Express,1015
"Russia, Tom Brady, Milky Way: Your Tuesday Evening Briefing",2022-02-01,article,briefing,,[],The New York Times,NYTNow,1260
Coronavirus Briefing: Shots for Young Kids,2022-02-01,article,News,,"['Coronavirus (2019-nCoV)', 'Children and Childhood', 'Vaccination and Immunization']",The New York Times,NYTNow,1072
What the Joe Rogan Backlash Reveals About How We Handle Misinformation,2022-02-01,article,Op-Ed,,"['Social Media', 'Rumors and Misinformation', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Podcasts', 'Computers and the Internet']",The New York Times,OpEd,1729
"Alan A. Stone, 92, Dies; Challenged Psychiatry’s Use in Public Policy",2022-02-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Psychiatry and Psychiatrists', 'Legal Profession', 'Ethics and Official Misconduct', 'Colleges and Universities']",The New York Times,Obits,1094
U.S. Has Far Higher Covid Death Rate Than Other Wealthy Countries,2022-02-01,multimedia,Interactive Feature,,"['Coronavirus (2019-nCoV)', 'Disease Rates', 'Deaths (Fatalities)']",The New York Times,Science,0
"Donald Mahler, Prolific Ballet Choreographer, Dies at 88",2022-02-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Dancing']",The New York Times,Obits,616
Two Officers Killed at Bridgewater College in Virginia,2022-02-01,article,News,,"['Attacks on Police', 'School Shootings and Armed Attacks', 'Colleges and Universities', 'Murders, Attempted Murders and Homicides']",The New York Times,Express,689
"Starbucks will raise prices again, citing higher costs for supplies and workers.",2022-02-01,article,News,,"['Company Reports', 'Coffeehouses', 'Prices (Fares, Fees and Rates)', 'Wages and Salaries', 'Supply Chain']",The New York Times,Business,270
What an All-Women News Network in India Shows Us About Democracy,2022-02-01,article,Op-Ed,,"['Politics and Government', 'Caste Systems', 'News and News Media', 'Documentary Films and Programs']",The New York Times,Editorial,1106
