headline,date,doc_type,material_type,section,keywords,source,news_desk,word_count
"If Politicians Can’t Face Climate Change, Extinction Rebellion Will",2019-05-01,article,Op-Ed,,"['Global Warming', 'Greenhouse Gas Emissions', 'Demonstrations, Protests and Riots']",The New York Times,OpEd,1061
‘The Right Has a Greater Appreciation of Labor’s Role Than We Do’,2019-05-01,article,Op-Ed,,"['Organized Labor', 'Presidential Election of 2016', 'Labor and Jobs', 'Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government']",The New York Times,OpEd,2443
Game of Drones,2019-05-01,article,Op-Ed,,['Bees'],The New York Times,OpEd,848
"I Support Anita Hill, and Joe Biden, Too",2019-05-01,article,Op-Ed,,"['Sexual Harassment', 'United States Politics and Government', 'Presidential Election of 2020']",The New York Times,OpEd,748
"How to Move a Masterpiece? If It’s This Big, Very Carefully",2019-05-01,article,News,,"['Art', 'Frieze Art Fair', 'Museums', 'Auctions']",The New York Times,SpecialSections,1217
One Image of Japan’s Royals Tells a Story of Demographic Crisis,2019-05-01,article,News,,"['Women and Girls', 'Royal Families']",The New York Times,Foreign,1098
DealBook Briefing: How Deutsche Bank Dealt With Demands for Trump Records,2019-05-01,article,News,,[],The New York Times,Business,1851
Caster Semenya Loses Case to Compete as a Woman in All Races,2019-05-01,article,News,,"['Track and Field', 'Transgender and Transsexuals', 'Intersex', 'Decisions and Verdicts']",The New York Times,Sports,1533
Julian Assange Sentenced to 50 Weeks and Still Faces U.S. Charges,2019-05-01,article,News,,"['Politics and Government', 'Computers and the Internet', 'Cyberattacks and Hackers', 'Extradition', 'Classified Information and State Secrets', 'United States Defense and Military Forces']",The New York Times,Foreign,777
Trump Lashes Out on Twitter Over Firefighters’ Support of Biden,2019-05-01,article,News,,"['United States Politics and Government', 'Fires and Firefighters', 'Presidential Election of 2020']",The New York Times,Washington,820
A Midtown Speakeasy Popular With ‘Real Housewives’,2019-05-01,article,News,,['Bars and Nightclubs'],The New York Times,Styles,368
"A Broken Skull, a Dubious Paper Trail: Australian Justice for One Aboriginal Man",2019-05-01,article,News,,"['Police Brutality, Misconduct and Shootings', 'Indigenous Australians']",The New York Times,Foreign,1491
Turner Prize Shortlist Promotes Political Artists,2019-05-01,article,News,,"['Art', 'Turner Prize']",The New York Times,Weekend,617
How Rosenstein Fell Short,2019-05-01,article,Op-Ed,,"['United States Politics and Government', 'Appointments and Executive Changes', 'Special Prosecutors (Independent Counsel)', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Legal Profession']",The New York Times,OpEd,614
Giannis Antetokounmpo Wanted More. That Was Bad for the Celtics.,2019-05-01,article,News,,['Basketball'],The New York Times,Sports,947
William Barr Hearing: Highlights of His Testimony,2019-05-01,article,News,,"['United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'Special Prosecutors (Independent Counsel)']",The New York Times,Washington,1144
"After Fanning a Friend, C.C. Sabathia Reflects on 3,000 Strikeouts",2019-05-01,article,News,,['Baseball'],The New York Times,Sports,1191
"After Poway Synagogue Shooting, Another Discussion on Gun Control",2019-05-01,article,briefing,,[],The New York Times,National,1150
"Tech Is Changing New York, but Not How He Reports on the City",2019-05-01,article,News,,"['News and News Media', 'Computers and the Internet', 'Mobile Applications']",The New York Times,Business,1160
What You Get for $1.9 Million,2019-05-01,multimedia,Slideshow,,['Real Estate and Housing (Residential)'],The New York Times,Real Estate,0
"$1.9 Million Homes in South Carolina, California and Massachusetts",2019-05-01,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,980
"Violence Flares at May Day Rally in Paris, and Police Arrest About 200",2019-05-01,article,News,,"['Demonstrations, Protests and Riots', 'May Day', 'Labor and Jobs']",The New York Times,Foreign,839
Word + Quiz: lede,2019-05-01,article,News,,[],The New York Times,Learning,164
Rapper Wins Fans With a Snarling Critique of Brexit Britain,2019-05-01,article,News,,"['Great Britain Withdrawal from EU (Brexit)', 'Rap and Hip-Hop', 'Youth']",The New York Times,NYTI,1258
Justin Gimelstob Will Leave Tennis Board,2019-05-01,article,News,,"['Tennis', 'Appointments and Executive Changes', 'Assaults']",The New York Times,Sports,1254
A Castle on Two Acres in Southern France,2019-05-01,multimedia,Slideshow,,[],The New York Times,Real Estate,0
House Hunting in … France,2019-05-01,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,1204
Venezuela Crisis: What We Know So Far,2019-05-01,article,News,,"['Politics and Government', 'Demonstrations, Protests and Riots', ""Coups D'Etat and Attempted Coups D'Etat""]",The New York Times,Foreign,1133
William Barr Testimony on Mueller Report: Updates and Analysis,2019-05-01,multimedia,Interactive Feature,,"['United States Politics and Government', 'Attorneys General']",The New York Times,U.S.,0
Warriors Are Rolling and Rockets Are Rocked After Game 2,2019-05-01,article,News,,"['Basketball', 'Playoff Games']",The New York Times,Sports,1182
"Nick Hornby on Marriage: For Better, for Worse, for 10 Minutes at a Time",2019-05-01,article,News,,['Television'],The New York Times,Arts&Leisure,1262
"‘UglyDolls’ Review: Stay Ugly, Friends",2019-05-01,article,Review,,['Movies'],The New York Times,Weekend,277
"When the Mueller Investigation Ended, the Battle Over Its Conclusions Began",2019-05-01,article,News,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government']",The New York Times,Washington,1040
What to Cook in a Changing Climate,2019-05-01,article,News,,['Cooking and Cookbooks'],The New York Times,Dining,718
"U.N.C. Charlotte Student Couldn’t Run, So He Tackled the Gunman",2019-05-01,article,News,,"['Colleges and Universities', 'School Shootings and Armed Attacks']",The New York Times,National,1532
"After Guaidó’s Failed Effort to Beckon Military, Rival Protests Grip Venezuela",2019-05-01,article,News,,"['Demonstrations, Protests and Riots', 'Politics and Government', 'United States International Relations']",The New York Times,Foreign,1087
Want to Check Out Frieze? All You Need Is an App and a Headset,2019-05-01,article,News,,"['Art', 'Frieze Art Fair', 'Virtual Reality (Computers)']",The New York Times,Weekend,681
What Do Europeans Really Want?,2019-05-01,article,Op-Ed,,"['Elections', 'Politics and Government']",The New York Times,OpEd,940
Your Gas Stove Is Bad for You and the Planet,2019-05-01,article,Op-Ed,,"['Ovens and Stoves', 'Refrigerators', 'Electric Light and Power', 'Natural Gas', 'Energy and Power', 'Global Warming', 'Air Pollution']",The New York Times,OpEd,1199
Affordable Alternatives to Frieze New York and Tefaf,2019-05-01,article,News,,"['Art', 'Frieze New York', 'Festivals']",The New York Times,Weekend,941
There Are New Options in Trans Underwear,2019-05-01,article,News,,"['Transgender and Transsexuals', 'Lingerie and Underwear', 'your-feed-fashion', 'your-feed-selfcare']",The New York Times,Styles,1919
Post-Apocalyptic Jeans Now,2019-05-01,article,News,,"['Fashion and Apparel', 'Shopping and Retail', 'Jeans (Apparel)']",The New York Times,Styles,947
So You Want to Blow Out Your Brooklyn Brownstone,2019-05-01,article,News,,"['Brownstones', 'ARCHITECTURE', 'Restoration and Renovation', 'Design']",The New York Times,Styles,1141
"Who Is Ruth Asawa, the Artist in Today’s Google Doodle?",2019-05-01,article,News,,"['Art', 'Japanese-Americans']",The New York Times,Culture,271
"L.G.B.T. Households are Now Nielsen Families, and Advertisers and Producers Get a Valuable Tool",2019-05-01,article,News,,"['Television', 'Ratings (Audience Measurement)', 'ADVERTISING AND MARKETING', 'Homosexuality and Bisexuality']",The New York Times,Business,1189
BRIC Celebrate Brooklyn! Festival Announces Summer Lineup,2019-05-01,article,News,,"['Celebrate Brooklyn (Festival)', 'Music', 'Movies', 'Dancing']",The New York Times,Culture,294
"Patti Harrison Bucks Transgender Stereotypes, One Joke at a Time",2019-05-01,article,News,,"['Comedy and Humor', 'Television', 'Transgender and Transsexuals', 'ACTORS AND ACTRESSES']",The New York Times,Styles,402
‘Step Up’ Is One of Pop Culture’s Most Enduring Franchises. How Did That Happen?,2019-05-01,article,News,,['Television'],The New York Times,Culture,1549
"Love, Sex and Robots Collide in a New Ian McEwan Novel",2019-05-01,article,Review,,['Books and Literature'],The New York Times,BookReview,1161
White House Asks Congress for Billions More in Border Funding,2019-05-01,article,News,,"['United States Politics and Government', 'Immigration and Emigration', 'Federal Budget (US)', 'Immigration Detention', 'Asylum, Right of']",The New York Times,Washington,910
Was My Study Abroad Experience ‘Authentic’ Enough?,2019-05-01,article,News,,"['Colleges and Universities', 'Dutch Language', 'Millennial Generation']",The New York Times,Styles,834
‘Game of Thrones’: Carice van Houten on Melisandre’s Final Act,2019-05-01,article,News,,['Television'],The New York Times,Culture,1389
L.A.’s Elite on Edge as Prosecutors Pursue More Parents in Admissions Scandal,2019-05-01,article,News,,"['College Admissions Scandal (2019)', 'Colleges and Universities', 'ADMISSIONS STANDARDS', 'Cheating']",The New York Times,National,1471
"Overlooked No More: Annie Edson Taylor, Who Tumbled Down Niagara Falls Into Fame",2019-05-01,article,Obituary (Obit),,"['Stunts and Stuntmen', 'Women and Girls', 'Biographical Information']",The New York Times,Obits,1369
Estonia Ministers’ Gesture Raises Fears of Support for White Supremacy,2019-05-01,article,News,,"['Whites', 'Fringe Groups and Movements', 'Elections', 'Immigration and Emigration', 'Legislatures and Parliaments']",The New York Times,Foreign,751
James Comey: How Trump Co-opts Leaders Like Bill Barr,2019-05-01,article,Op-Ed,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government']",The New York Times,OpEd,928
Swarthmore Fraternities Disband After Uproar Over ‘Rape Attic’ Documents,2019-05-01,article,News,,"['Fraternities and Sororities', 'Demonstrations, Protests and Riots', 'Colleges and Universities', 'Sex Crimes']",The New York Times,National,469
"Floodwaters Swept Into Davenport, Iowa, Sending Residents Scrambling",2019-05-01,article,News,,"['Floods', 'Levees and Dams']",The New York Times,National,605
"The Tax Break Was $260 Million. Benefit to the State Was Tiny: $155,520.",2019-05-01,article,News,,"['Tax Credits, Deductions and Exemptions', 'Law and Legislation', 'State Legislatures']",The New York Times,Metro,2008
"Punched, Throttled and Driven Off the Road: Anger Rises in U.K. Vote",2019-05-01,article,News,,"['Elections', 'Great Britain Withdrawal from EU (Brexit)']",The New York Times,Foreign,1095
The Best Movies and TV Shows New on Netflix Canada in May,2019-05-01,article,News,,"['Television', 'Movies']",The New York Times,Culture,1796
Massachusetts Bets on a Vegas Casino,2019-05-01,article,News,,"['Casinos', 'Gambling', 'Workplace Hazards and Violations', 'Travel and Vacations']",The New York Times,Travel,1050
Denisovan Jawbone Discovered in a Cave in Tibet,2019-05-01,article,News,,"['Denisova Hominid', 'Genetics and Heredity', 'Paleontology', 'Neanderthal Man', 'Fossils', 'ARCHAEOLOGY AND ANTHROPOLOGY', 'your-feed-science']",The New York Times,Science,1025
"In a Warming World, Evidence of a Human ‘Fingerprint’ on Drought",2019-05-01,article,News,,"['Global Warming', 'Drought', 'Greenhouse Gas Emissions', 'Environment']",The New York Times,Climate,806
"Gavin Williamson, U.K. Defense Chief, Is Fired Over Huawei Leak",2019-05-01,article,News,,['5G (Wireless Communications)'],The New York Times,Foreign,1102
"The Best Movies and TV Shows New to Netflix, Amazon and More in May",2019-05-01,article,News,,"['Television', 'Movies']",The New York Times,Culture,1703
"In ‘The Second Mountain,’ David Brooks Chronicles His Journey Toward Faith",2019-05-01,article,Review,,['Books and Literature'],The New York Times,BookReview,1199
"With Woodstock 50 in Peril, Michael Lang Is Defiant: ‘We’re Not Stopping Now’",2019-05-01,article,News,,"['Pop and Rock Music', 'Rap and Hip-Hop', 'Woodstock Music Festivals']",The New York Times,Culture,1039
Gas That Makes a Mountain Breathe Fire Is Turning Up Around the World,2019-05-01,article,News,,"['Methane', 'Earth', 'Microbiology', 'Geology', 'Chemistry', 'your-feed-science']",The New York Times,Science,673
"50 Years On, the Art Ensemble of Chicago Is Still Transforming",2019-05-01,article,News,,['Jazz'],The New York Times,Culture,1222
"An All-Latino Cast? Hollywood Passed, but ‘El Chicano’ Is Coming",2019-05-01,article,News,,"['Movies', 'Hispanic-Americans']",The New York Times,Culture,1098
Fed Leaves Interest Rates Unchanged as Low Inflation Persists,2019-05-01,article,News,,"['Inflation (Economics)', 'United States Economy', 'Interest Rates', 'Quantitative Easing']",The New York Times,Business,1059
The Facts About Food and Climate Change,2019-05-01,article,News,,['Global Warming'],The New York Times,Climate,546
A Violent Splash of Magma That May Have Made the Moon,2019-05-01,article,News,,"['Moon', 'Earth', 'Geology', 'Space and Astronomy']",The New York Times,Science,635
"‘Non-Fiction’ Review: Sex Comedy Disguised as Tech Treatise, or Vice Versa?",2019-05-01,article,Review,,['Movies'],The New York Times,Weekend,812
Beehive Arson in Texas Kills Half a Million: ‘There Goes My Honey Flow’,2019-05-01,article,News,,"['Bees', 'Agriculture and Farming', 'Honey', 'Genetic Engineering', 'ARSON']",The New York Times,Express,916
Vampire Weekend Wraps Breakdowns in Musical Smiles on ‘Father of the Bride’,2019-05-01,article,Review,,['Pop and Rock Music'],The New York Times,Culture,760
A Protest Dance of Everyday Moves and Volunteer Nudes,2019-05-01,article,News,,['Dancing'],The New York Times,Culture,882
"Quentin Fiore, Who Made the Medium His Message, Dies at 99",2019-05-01,article,Obituary (Obit),,"['Design', 'Books and Literature', 'Deaths (Obituaries)']",The New York Times,Obits,1030
The Uber I.P.O. Is a Moral Stain on Silicon Valley,2019-05-01,article,Op-Ed,,"['Car Services and Livery Cabs', 'Wages and Salaries', 'Computers and the Internet', 'Initial Public Offerings', 'Driverless and Semiautonomous Vehicles']",The New York Times,OpEd,812
"New & Noteworthy Audio, From Southern Manners to Stevie Nicks",2019-05-01,article,News,,['Books and Literature'],The New York Times,BookReview,403
"Robert De Niro, Angela Bassett and Chloë Sevigny at Chanel Dinner",2019-05-01,multimedia,Slideshow,,[],The New York Times,Style,0
Robert De Niro Speaks (Barely). And Socialites Bail Out Venice.,2019-05-01,article,News,,"['Tribeca Film Festival (NYC)', 'Parties (Social)', 'Philanthropy']",The New York Times,Styles,606
It’s Time to Use Your Imagination With Bluetooth Trackers. We Did.,2019-05-01,article,Review,,"['Mobile Applications', 'Maps', 'Bluetooth Wireless Technology', 'Wireless Communications', 'Innovation']",The New York Times,Business,1068
"In ‘The Paris Diversion,’ a Spy Stumbles in a Belated Sequel",2019-05-01,article,Review,,['Books and Literature'],The New York Times,Culture,713
Seeking Asylum? Pay Up,2019-05-01,article,Letter,,"['Asylum, Right of', 'Immigration and Emigration']",The New York Times,Letters,152
Facebook’s $5 Billion Fine,2019-05-01,article,Letter,,"['Social Media', 'Fines (Penalties)']",The New York Times,Letters,140
The Senate Should Reject Trump’s NOAA Nominee,2019-05-01,article,Op-Ed,,"['Weather', 'Oceans and Seas', 'Appointments and Executive Changes', 'Sexual Harassment', 'Family Business', 'Fishing, Commercial', 'Conflicts of Interest', 'Ethics and Official Misconduct', 'Fish and Other Marine Life']",The New York Times,OpEd,1052
"#MeToo Is All Too Real. But to Better Understand It, Turn to Fiction.",2019-05-01,article,News,,"['#MeToo Movement', 'Books and Literature']",The New York Times,Culture,1377
How Can We Stop the Rise of Anti-Semitism?,2019-05-01,article,Letter,,"['ANTI-SEMITISM', 'Cartoons and Cartoonists']",The New York Times,Letters,420
"In Combating Democratic Investigations, Trump Borrows From an Old Playbook",2019-05-01,article,News,,"['Suits and Litigation (Civil)', 'United States Politics and Government', 'Subpoenas', 'Impeachment']",The New York Times,Washington,1384
Barr’s Testimony and Mueller’s Letter,2019-05-01,article,Letter,,"['United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']",The New York Times,Letters,461
"A Novel That’s Equals Parts Murder Mystery, Courtroom Drama and Immigration Tale",2019-05-01,article,Review,,['Books and Literature'],The New York Times,BookReview,502
Your Thursday Briefing,2019-05-01,article,briefing,,"['United States Politics and Government', 'Athletics and Sports']",The New York Times,NYTNow,1576
Summer in the City Is Back,2019-05-01,article,News,,"['Summer (Season)', 'Culture (Arts)']",The New York Times,Metro,369
"As Biden Woos Labor, Trump Uses Twitter Barrage to Stake His Own Claim",2019-05-01,article,News,,"['Presidential Election of 2016', 'United States Politics and Government', 'Labor and Jobs', 'Endorsements']",The New York Times,Politics,1426
Nordstrom to Add Two Mini Stores in Its New York Expansion,2019-05-01,article,News,,"['Shopping and Retail', 'E-Commerce']",The New York Times,Business,818
Chinese Family Reportedly Paid $6.5 Million to Consultant for Spot at Stanford,2019-05-01,article,News,,"['Colleges and Universities', 'College Admissions Scandal (2019)', 'ADMISSIONS STANDARDS', 'Cheating']",The New York Times,National,602
14 New Books to Watch For in May,2019-05-01,article,News,,['Books and Literature'],The New York Times,Books,1167
Times Disciplines Editor and Cancels Cartoon Contract Over Anti-Semitic Drawing,2019-05-01,article,News,,"['Cartoons and Cartoonists', 'Newspapers', 'Politics and Government', 'Jews and Judaism', 'ANTI-SEMITISM']",The New York Times,Business,396
Court Rules Spanish Museum Can Keep a Painting Seen as Nazi Loot,2019-05-01,article,News,,"['Arts and Antiquities Looting', 'Art', 'Holocaust and the Nazi Era', 'Museums']",The New York Times,Culture,679
Pedro Pascal Reads ‘Love Means Never Having to Say ... Anything’,2019-05-01,article,News,,"['Love (Emotion)', 'Podcasts', 'Modern Love (Times Column)']",The New York Times,Styles,137
Bob Mueller’s Extraordinary Letter to Bill Barr,2019-05-01,article,Editorial,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Special Prosecutors (Independent Counsel)', 'Attorneys General']",The New York Times,Editorial,740
Your Past Is Not Your Future: Overcoming Time Management Regret,2019-05-01,article,News,,"['Productivity', 'Mental Health and Disorders', 'Dating and Relationships']",The New York Times,Smarter Living,1611
"Move Over, Richard Prince. Here Comes Bootleg Art From ‘Christy’s.’",2019-05-01,article,News,,"['Art', 'Copyrights and Copyright Violations', 'Auctions']",The New York Times,Culture,783
"William Barr, North Carolina, Fossils: Your Wednesday Evening Briefing",2019-05-01,article,briefing,,[],The New York Times,NYTNow,1202
‘Game of Thrones’: The Night King Speaks,2019-05-01,article,News,,"['Television', 'ACTORS AND ACTRESSES']",The New York Times,Culture,841
How a Canadian Chain Is Reinventing Book Selling,2019-05-01,article,News,,"['Book Trade and Publishing', 'Books and Literature', 'Shopping and Retail']",The New York Times,Business,1176
Measles Outbreak: N.Y. Is Still Allowing Religious Vaccine Exemptions,2019-05-01,article,News,,"['Measles', 'Vaccination and Immunization', 'Law and Legislation', 'State Legislatures', 'Religion and Belief']",The New York Times,Metro,1143
"Phil Solomon, Leading Experimental Filmmaker, Is Dead at 65",2019-05-01,article,Obituary (Obit),,"['Movies', 'Deaths (Obituaries)']",The New York Times,Obits,1082
"After the Publication of an Anti-Semitic Cartoon, Our Publisher Says We’re Committed to Making Changes",2019-05-01,article,News,,"['Cartoons and Cartoonists', 'ANTI-SEMITISM']",The New York Times,NewsDesk,464
